Name,auction_value
Jack Cushing,1.2128641573530046e+16
Pierson Ohl,1.214442010166389e+16
Kade Morris,1.2154723403912016e+16
Jake Walkinshaw,1.2156218149378114e+16
Connor Noland,1.2178569299398478e+16
Joe Adametz,1.2232431957338014e+16
Nick Davila,1.2353487257223536e+16
Benito Garcia,1.2361227953985732e+16
Chris Clarke,1.2424485883354094e+16
Thomas Pannone,1.2668011765569192e+16
Domingo Robles,1.2679437932475926e+16
Alex Cornwell,1.2911884334046124e+16
Collin Lowe,1.3052049646298102e+16
Dustin Saenz,1.305977195223437e+16
Caleb Boushley,1.3151925523619244e+16
Casey Lawrence,1.3182927656310114e+16
Joel Kuhnel,1.3268946791863976e+16
Janson Junk,1.3356749106826262e+16
Mitch Myers,1.3402774031851838e+16
Kyle Luckham,1.3536218862777024e+16
John Michael Bertrand,1.3717226879829762e+16
Matt Osterberg,1.3792312324058846e+16
Reid VanScoter,1.4004337516169676e+16
Jake Garland,1.421738216203749e+16
David Leal,1.4316948463446324e+16
Jason Alexander,1.4522716172992532e+16
