Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID,HR_z,R_z,RBI_z,SB_z,BB/K_z,OBP_z,PA_z,total_z,value_above_replacement,dollar_value,Position,W,L,QS,ERA,GS,SV,HLD,BS,IP,TBF,ER,K/9,BB/9,K/BB,HR/9,K-BB%,WHIP,LOB%,GB%,HR/FB,FIP,RA9-WAR,FPTS/IP,SPTS/IP,QS_z,SV_z,HLD_z,K-BB%_z,ERA_z,WHIP_z,IP_z
Nate Pearson,CHC,59.7808,,,58.543,,,,9.11893,31.6629,,23.7506,0.951029,70.9506,2.90421,,,,,,0.235605,0.0863238,0.257876,,,,,,,,0.293475,,,,,,,,,,0.32461,539.2100219726562,3.37028,-1.15015,0.642993,3.37028,1.15015,4.14268,359.9,,351.0,,Nate Pearson,20160,663878,,,,,,,,2.431519029199982,0.0,1.0,P,3.40308,2.84037,0.0,4.01793,0.269385,6.40258,12.6522,2.64525,65.2498,275.134,29.1299,9.78631,3.27596,2.98731,1.25779,0.1715524792671203,1.26121,0.728215,,,4.03406,0.190573,5.536923076923077,5.4,-0.7223752215473721,0.25944468828182105,0.45225366860842775,1.4807170864363188,0.2590975500515179,0.6040891375563368,0.09829211981293226
JoJo Romero,STL,55.6845,,,52.2197,,,,5.92806,24.4891,,18.4555,0.0,54.5174,2.82287,,,,,,0.24129,0.077643,0.229357,,,,,,,,0.296793,,,,,,,,,,0.325891,748.8200073242188,1.50961,-1.9533,0.675103,1.50961,1.9533,4.09986,343.4000000000001,,340.0,,JoJo Romero,19574,668941,,,,,,,,2.3892943587651114,0.0,1.0,P,4.41979,2.63144,0.0,3.59357,0.0,2.60214,19.206,5.37696,56.4257,237.697,22.53,8.69562,2.94369,2.95399,0.945535,0.1517136096954345,1.25254,0.740448,,,3.73121,0.534794,6.132142857142859,6.071428571428571,-0.7223752215473721,0.05991210624036131,0.785173015122699,0.6647607350453341,1.057015793352386,0.6836293538160052,-0.13882142326430189
Ryan Brasier,LAD,54.3866,,,52.7031,,,,7.24104,27.1263,,16.4329,0.405961,55.1825,1.75108,,,,,,0.241607,0.0695367,0.233508,,,,,,,,0.291962,,,,,,,,,,0.308014,999.0,1.01541,-1.16085,0.696797,1.01541,1.16085,4.07094,306.8999999999999,,303.0,,Ryan Brasier,5615,518489,,,,,,,,2.2159854625392694,0.0,1.0,P,2.87743,2.10827,0.516414,3.95087,0.944251,0.679675,11.5405,2.37206,56.8496,236.32,24.9562,8.73607,2.60153,3.35805,1.14635,0.1639712825417518,1.21612,0.712046,,,3.84055,0.326105,5.384210526315788,5.315789473684211,-0.583194878210498,-0.04102210278131378,0.3957816313903382,1.168908714650985,0.385189541275375,1.017753307238973,-0.12743075102459014
Walker Buehler,BOS,31.756,,,145.739,,,,20.8623,78.3069,,48.0742,0.0,123.023,6.30106,,,,,,0.260302,0.0782637,0.200278,,,,,,,,0.300185,,,,,,,,,,1.05283,238.86000061035156,6.20764,-0.675407,1.28398,6.20764,0.675407,3.28802,496.9,,521.0,,Walker Buehler,19374,621111,,,,,,,,2.210387863306499,0.0,1.0,P,6.57888,7.80342,9.8301,4.55586,25.4512,0.0,0.187135,0.0,142.318,614.259,72.0423,7.77979,3.04015,2.55902,1.31931,0.1220143660902977,1.36183,0.701714,,,4.48951,1.2865,3.499295774647887,3.6690140845070425,1.9269656039062475,-0.07670673606036282,-0.18094558893039175,-0.5567446719817565,-0.7523647947001944,-0.3190177321147005,2.1692017831876576
Tylor Megill,NYM,37.3375,,,63.5267,,,,8.22585,32.1414,,25.8292,0.0,73.1475,3.01941,,,,,,0.238585,0.087523,0.247862,,,,,,,,0.299099,,,,,,,,,,0.765298,454.3900146484375,3.89136,-0.537,0.383227,3.89136,0.537,4.48903,316.20000000000005,,309.0,,Tylor Megill,21318,656731,,,,,,,,2.1794436466851996,0.0,1.0,P,4.5745,3.9573,3.1645,3.81991,6.28464,0.0,0.786691,0.0,69.6694,295.113,29.5701,9.4493,3.33666,2.83197,1.06263,0.1603393107652664,1.28257,0.73503,,,3.84378,0.805241,4.517142857142858,4.414285714285715,0.13049901596272231,-0.07670673606036282,-0.1504893968405034,1.0195287094854866,0.6314318193946176,0.4081284663560449,0.21705176838719425
Kris Bubic,KCR,30.6692,,,99.1134,,,,11.2924,50.5023,,32.6598,5.47126,94.6021,3.40568,,,,,,0.25682,0.0773945,0.22418,,,,,,,,0.313611,,,,,,,,,,1.27329,359.92999267578125,2.64695,-0.463942,0.334062,2.64695,0.463942,4.55458,433.9,,446.0,,Kris Bubic,21455,663460,,,,,,,,2.1576667956891704,0.0,1.0,P,4.64604,5.70544,6.69199,4.24264,15.3872,0.12417,2.67713,1.54594,98.561,421.992,46.4622,8.63849,2.9823,2.89659,1.03116,0.1467856243252754,1.33697,0.70083,,,3.83402,0.873638,4.3828282828282825,4.505050505050505,1.0812038173766845,-0.0701875012580536,-0.0544590455168297,0.4620767591356383,-0.16342155743301937,-0.09094740037128922,0.9934017237560393
Grant Holmes,ATL,34.3667,,,98.1359,,,,12.8126,50.0605,,31.4086,2.91014,93.0678,3.97793,,,,,,0.252322,0.0740215,0.219335,,,,,,,,0.301442,,,,,,,,,,0.973127,345.57000732421875,4.65805,1.19135,0.202462,4.65805,-1.19135,4.73005,414.3,,420.0,,Grant Holmes,16944,656550,,,,,,,,2.1330850714116645,0.0,1.0,P,5.90394,4.8193,4.8708,4.14793,14.6188,0.0,1.6117,0.713945,99.9295,424.317,46.0556,8.38201,2.82877,2.96313,1.15395,0.1453140377998352,1.29636,0.712179,,,4.03297,1.10487,4.143,4.2,0.5903692360491417,-0.07670673606036282,-0.1085806634112879,0.40155161844072534,0.014660346664976093,0.2816164038161566,1.0301748659123153
Aaron Bummer,ATL,61.0921,,,57.0898,,,,4.04915,26.8995,,25.5468,2.07723,71.1768,2.9823,,,,,,0.239848,0.0958407,0.267026,,,,,,,,0.325804,,,,,,,,,,0.76271,749.1099853515625,4.30568,-0.789784,0.541471,4.30568,0.789784,4.27804,361.4,,358.0,,Aaron Bummer,16258,607481,,,,,,,,2.1179161211462234,0.0,1.0,P,4.54276,3.08434,0.0,3.58215,0.0,0.742175,10.3737,3.55412,62.1771,266.554,24.7476,10.3027,3.69783,2.78614,0.586105,0.1711848154664039,1.32905,0.724161,,,3.1001,0.599844,5.829032258064516,5.774193548387097,-0.7223752215473721,-0.037740696844740323,0.33651062929798686,1.4655953773950308,1.0784886615268043,-0.01828782565657508,0.015725196975088677
Taylor Rogers,SFG,59.5822,,,52.6248,,,,6.63121,26.6632,,21.917,1.19525,62.7136,2.92158,,,,,,0.23562,0.088309,0.252689,,,,,,,,0.298657,,,,,,,,,,0.407953,999.0,1.27663,-1.6117,0.683335,1.27663,1.6117,4.08889,322.7,,314.0,,Taylor Rogers,13449,573124,,,,,,,,2.092057827340997,0.0,1.0,P,2.84617,3.76489,0.0,3.76172,0.0,2.95155,10.94,2.39155,58.6889,248.185,24.5301,9.6172,3.36099,2.86142,1.0169,0.1643798425793647,1.27012,0.733681,,,3.76786,0.384952,5.469491525423728,5.322033898305085,-0.7223752215473721,0.07825700301313143,0.3652774860728399,1.1857124522031768,0.740845672202794,0.5223471160022828,-0.07800668060585558
Erik Miller,SFG,60.4395,,,47.386,,,,5.7629,25.2255,,33.0248,0.0,74.9935,2.14515,,,,,,0.212732,0.128043,0.290763,,,,,,,,0.293135,,,,,,,,,,0.573352,999.0,3.53331,-0.497321,0.685783,3.53331,0.497321,4.08562,349.0,,323.0,,Erik Miller,26252,669062,,,,,,,,2.0755793201777553,0.0,1.0,P,3.24744,3.61695,0.0,3.46597,1.83979,0.350414,14.4663,2.60198,60.2624,257.92,23.2075,11.2001,4.93215,2.27083,0.860671,0.1627204120159149,1.33434,0.762831,,,3.67161,0.735834,5.816666666666666,5.383333333333334,-0.7223752215473721,-0.0583091267826276,0.5444061582345285,1.1174614410734065,1.2969403099071768,-0.06681928402031782,-0.03572495668703905
Ryan Burr,TOR,39.4263,,,36.1127,,,,5.12001,19.0701,,14.4479,0.0,46.7717,1.47086,,,,,,0.23546,0.0853444,0.276282,,,,,,,,0.305409,,,,,,,,,,0.312706,999.0,2.96492,-1.0067,0.881312,2.96492,1.0067,3.82492,205.9,,200.0,,Ryan Burr,17536,621114,,,,,,,,2.0368775309769083,0.0,1.0,P,1.37274,2.08979,0.0,3.91862,0.847221,0.0399328,4.12394,1.60249,40.295,169.29,17.5445,10.4466,3.22699,3.23726,1.14357,0.1909375041723251,1.25476,0.725711,,,3.682,0.189175,5.1475,5.0,-0.7223752215473721,-0.07461016442861881,0.019035879523652592,2.278007180819967,0.4458287705770362,0.6632626548429402,-0.5722715688106967
Anthony Bender,MIA,57.3342,,,54.228,,,,5.23392,26.5433,,20.1495,0.819597,59.9286,3.06148,,,,,,0.24461,0.0822754,0.244703,,,,,,,,0.313002,,,,,,,,,,0.541037,720.3900146484375,3.50056,-0.416445,0.659266,3.50056,0.416445,4.12098,368.30000000000007,,366.0,,Anthony Bender,19742,669622,,,,,,,,2.013893038865603,0.0,1.0,P,3.96377,3.07188,0.0,3.81906,0.0,5.73958,14.8591,3.58538,57.5478,244.903,24.4198,9.37234,3.15122,2.97419,0.818542,0.1624277606606483,1.29245,0.713412,,,3.47608,0.421933,6.350000000000001,6.310344827586207,-0.7223752215473721,0.2246355341066498,0.5643595775196464,1.1054249320772604,0.63303006264753,0.31748748173718244,-0.1086693276752939
Jorge Alcala,MIN,57.647,,,53.349,,,,8.41889,29.3983,,23.3653,0.594445,64.9321,2.80012,,,,,,0.22884,0.0901113,0.250419,,,,,,,,0.281204,,,,,,,,,,0.300253,999.0,1.70328,0.38855,0.540033,1.70328,-0.38855,4.27996,334.59999999999997,,318.0,,Jorge Alcala,19459,660896,,,,,,,,2.008731492730307,0.0,1.0,P,3.45276,3.25065,0.0,3.94008,0.0,0.290332,15.1889,1.6544,61.7799,259.294,27.0464,9.4592,3.40382,2.77899,1.22645,0.1603074222803115,1.24174,0.728748,,,4.10655,0.288825,5.396774193548387,5.129032258064516,-0.7223752215473721,-0.0614635816863269,0.5811127284367338,1.0182171623864364,0.40547782915645814,0.7827105920633428,0.005051983921034591
Manuel Rodríguez,TBR,58.9919,,,54.9289,,,,5.85716,25.1886,,21.8301,1.20041,58.8732,3.8364,,,,,,0.23961,0.0856385,0.230957,,,,,,,,0.298285,,,,,,,,,,0.335114,737.2899780273438,2.13465,1.03233,0.700513,2.13465,-1.03233,4.06598,342.2,,337.0,,Manuel Rodriguez,20794,655889,,,,,,,,1.9895803127169955,0.0,1.0,P,4.22099,3.94048,0.0,3.48172,0.0,3.21316,15.1186,2.26094,59.9018,254.91,23.1735,8.84546,3.27988,2.69688,0.880015,0.1453186199069023,1.28141,0.752205,,,3.75738,0.647649,5.703333333333333,5.616666666666666,-0.7223752215473721,0.09199218072620313,0.5775416353212964,0.40174007672715395,1.267325802573807,0.41877052527890757,-0.04541468636300037
Hoby Milner,TEX,54.1548,,,53.3176,,,,6.18304,25.4501,,14.0473,0.955446,51.3898,2.46098,,,,,,0.249751,0.0610777,0.223443,,,,,,,,0.302319,,,,,,,,,,0.421963,999.0,2.14117,-2.48478,0.749766,2.14117,2.48478,4.00031,281.4,,283.0,,Hoby Milner,13346,571948,,,,,,,,1.936761012024063,0.0,1.0,P,2.76046,1.95531,0.0,3.82864,0.174822,0.19544,8.43019,0.645966,55.0396,229.991,23.4141,8.40319,2.297,3.65833,1.01104,0.162364836782217,1.22394,0.713946,,,3.6593,0.349332,5.116363636363636,5.1454545454545455,-0.7223752215473721,-0.06644564844046015,0.23778438206066632,1.102836924828428,0.6150169210441215,0.9460111513969194,-0.1760674973182399
Tanner Banks,PHI,59.2637,,,62.9843,,,,7.70619,30.9708,,21.7244,1.3287,66.6914,2.87913,,,,,,0.24296,0.0765372,0.234961,,,,,,,,0.29906,,,,,,,,,,0.503608,999.0,2.71426,-1.05989,0.549742,2.71426,1.05989,4.26701,333.59999999999997,,331.0,,Tanner Banks,16990,621383,,,,,,,,1.9186337517099914,0.0,1.0,P,3.46568,3.03153,0.0,3.80241,0.424104,0.791645,8.91473,1.73468,67.4408,283.841,28.4931,8.89998,2.89912,3.06989,1.02839,0.1584234535694122,1.25604,0.726974,,,3.76861,0.441582,4.97910447761194,4.940298507462686,-0.7223752215473721,-0.0351433984178237,0.2623980016645641,0.9407310823491886,0.6643368275428061,0.6515196932728857,0.1571667668457425
Chad Green,TOR,57.5075,,,55.2209,,,,8.72882,29.0424,,18.7099,3.15678,57.1842,1.88575,,,,,,0.24104,0.0749325,0.22902,,,,,,,,0.28491,,,,,,,,,,0.122153,328.07000732421875,2.13936,3.27388,0.735906,2.13936,-3.27388,4.01879,336.3,,329.0,,Chad Green,15552,643338,,,,,,,,1.907201233899659,0.0,1.0,P,3.87683,3.64865,0.0,4.02459,0.0,7.1665,14.5242,3.79445,59.7505,249.69,26.719,8.61345,2.81821,3.05636,1.31479,0.1540879011154174,1.23733,0.727404,,,4.18561,0.161312,5.605,5.483333333333333,-0.7223752215473721,0.2995523942508962,0.5473473572584805,0.7624133839116349,0.24657484409340716,0.8231687643476729,-0.04948028841506067
Tony Gonsolin,LAD,27.1148,,,104.755,,,,18.1475,62.0322,,38.6805,1.00158,99.5221,5.07908,,,,,,0.240824,0.0807957,0.207882,,,,,,,,0.272937,,,,,,,,,,0.667584,424.3900146484375,5.30626,0.338526,0.847047,5.30626,-0.338526,3.8706,409.80000000000007,,399.0,,Tony Gonsolin,19388,664062,,,,,,,,1.8409718452163637,0.0,1.0,P,8.30993,5.68999,7.0232,4.5261,19.7767,0.0,0.178077,0.0,113.481,478.744,57.0696,7.89293,3.06768,2.57293,1.43925,0.1270859017968177,1.26396,0.689688,,,4.64824,0.740277,3.626548672566373,3.5309734513274336,1.1704692546355624,-0.07670673606036282,-0.1814057164046397,-0.34815658907268,-0.6964074779864744,0.5788601185581715,1.3943189915467866
Ryan Feltner,COL,28.3128,,,164.37,,,,22.0208,92.8299,,57.4682,0.0,136.902,6.98917,,,,,,0.262603,0.0832411,0.198299,,,,,,,,0.304815,,,,,,,,,,1.69422,670.1799926757812,3.15331,0.89933,1.95097,3.15331,-0.89933,2.39871,561.6000000000001,,591.0,,Ryan Feltner,21446,663372,,,,,,,,1.8208901337701549,0.0,1.0,P,5.74032,10.6267,11.1349,4.84605,28.3128,0.0,0.0,0.0,158.61,690.382,85.4035,7.76825,3.26092,2.38223,1.24953,0.1150583624839782,1.39864,0.675404,,,4.46424,1.72826,3.532075471698114,3.716981132075471,2.278626310211563,-0.07670673606036282,-0.19045165593120778,-0.8428393661560417,-1.298005041244353,-0.6567196191410456,2.6069862420916023
Gabe Speier,SEA,45.8224,,,38.3356,,,,4.98994,19.9849,,16.0877,1.83577,47.1489,2.31058,,,,,,0.233219,0.0880196,0.257963,,,,,,,,0.297101,,,,,,,,,,0.239289,999.0,3.24878,-0.70268,0.875379,3.24878,0.70268,3.83283,245.9,,238.0,,Gabe Speier,17170,642100,,,,,,,,1.816141706916103,0.0,1.0,P,1.53527,2.47984,0.0,3.82047,0.0,0.00141685,11.905,1.15676,43.3127,182.774,18.3861,9.79712,3.34288,2.93075,1.03687,0.1699434593319893,1.25652,0.725976,,,3.76137,0.0878584,5.71860465116279,5.534883720930233,-0.7223752215473721,-0.07663234790034308,0.41429746980537246,1.4145394228935013,0.6303788591338761,0.6471160826841148,-0.4911825581530467
Jakob Junis,,18.1004,,,75.9388,,,,10.8802,38.3659,,17.4067,0.224801,64.9075,3.29541,,,,,,0.25616,0.0548843,0.204657,,,,,,,,0.294833,,,,,,,,,,0.844585,613.8900146484375,3.31469,0.947229,0.42882,3.31469,-0.947229,4.42824,299.5,,307.0,,Jakob Junis,13619,596001,,,,,,,,1.8025293933346833,0.0,1.0,P,3.87693,3.24243,3.68746,4.19216,12.3228,0.260889,0.263921,0.705579,75.7771,317.152,35.2966,7.70902,2.06738,3.72888,1.29223,0.1497728116810321,1.23184,0.703844,,,4.13951,0.853413,3.9407894736842106,4.0394736842105265,0.2714435921195494,-0.06300941264617542,-0.17704502056677907,0.5849373126020122,-0.06850471107184632,0.8735350604567366,0.38117257244118574
Colin Poche,,51.073,,,40.4621,,,,7.24994,21.9511,,17.783,1.66442,46.0749,1.20614,,,,,,0.222591,0.0885752,0.229495,,,,,,,,0.258556,,,,,,,,,,0.013219,999.0,3.04218,-0.101729,0.790323,3.04218,0.101729,3.94624,286.5,,268.0,,Colin Poche,19403,621363,,,,,,,,1.7785369282736214,0.0,1.0,P,3.74634,2.5544,0.0,3.74274,0.0,2.54599,16.0643,2.82019,48.562,200.767,20.195,8.53907,3.29571,2.59096,1.34363,0.1409196853637695,1.1994,0.754628,,,4.38279,0.363728,5.846938775510204,5.469387755102041,-0.7223752215473721,0.05696409114694373,0.6255812193791782,0.22081552521212472,0.7765335038972291,1.171145742747816,-0.350127932562298
Sawyer Gipson-Long,DET,29.055,,,55.5544,,,,7.61628,27.4603,,16.8388,0.0,53.8472,2.39841,,,,,,0.246007,0.0687126,0.219729,,,,,,,,0.291664,,,,,,,,,,0.523851,724.7899780273438,2.67841,-0.803864,0.653132,2.67841,0.803864,4.12916,247.60000000000005,,246.0,,Sawyer Gipson-Long,26048,687830,,,,,,,,1.7561941042871887,0.0,1.0,P,3.1963,3.36122,2.98278,3.88589,5.8806,0.0,1.12469,0.483425,58.512,245.062,25.2634,8.28248,2.59006,3.1978,1.1715,0.1510165855288505,1.23724,0.72789,,,4.00441,0.657407,4.196610169491526,4.169491525423729,0.08152309356097345,-0.07670673606036282,-0.1333197538543767,0.636092705662807,0.5073705372450485,0.8239944413330688,-0.08276018359996962
Jared Koenig,MIL,52.5142,,,57.5623,,,,6.32331,26.0675,,22.1815,3.00743,60.5792,3.03052,,,,,,0.2426,0.084506,0.230792,,,,,,,,0.300752,,,,,,,,,,0.506247,999.0,0.79996,-0.65685,0.621074,0.79996,0.65685,4.1719,331.19999999999993,,329.0,,Jared Koenig,27517,657649,,,,,,,,1.751162951199591,0.0,1.0,P,5.146,3.53335,0.442041,3.49504,1.6552,1.75661,10.095,1.51297,61.756,262.484,23.9821,8.82851,3.23262,2.73107,0.921527,0.1462859660387039,1.29127,0.757164,,,3.76044,0.782449,5.341935483870967,5.306451612903226,-0.6032393767620349,0.015519671655546016,0.3223532516127467,0.4415262257002541,1.2422803906575863,0.3283130244345785,0.004409763900914088
Reed Garrett,NYM,58.0621,,,55.4006,,,,6.87502,28.5708,,29.1185,1.82595,73.8933,2.6158,,,,,,0.231701,0.107513,0.272832,,,,,,,,0.306473,,,,,,,,,,0.508821,744.3599853515625,3.27138,-0.810398,0.434784,3.27138,0.810398,4.42029,355.1,,342.0,,Reed Garrett,16866,657585,,,,,,,,1.744823149768519,0.0,1.0,P,5.01227,3.95509,0.0,3.74739,0.0,2.22828,13.6251,3.70179,63.1283,270.838,26.2851,10.5347,4.15133,2.53768,0.98015,0.1653194949030876,1.33885,0.747033,,,3.74928,0.393511,5.636507936507937,5.428571428571429,-0.7223752215473721,0.040283523465203655,0.5016749558347292,1.2243595776792802,0.76779017316071,-0.10819487517730833,0.04128501635327629
Jose Quintana,,24.088,,,140.445,,,,16.4421,72.5165,,51.4938,0.150613,111.086,6.01028,,,,,,0.256991,0.0852543,0.183916,,,,,,,,0.295971,,,,,,,,,,1.30724,513.0,5.23926,0.433605,1.08263,5.23926,-0.433605,3.5565,526.2,,543.0,,Jose Quintana,11423,500779,,,,,,,,1.7324427510598892,0.0,1.0,P,7.01401,7.80416,10.4931,4.29759,24.088,0.0,0.145497,0.0,139.715,604.003,66.7151,7.15582,3.31708,2.15727,1.05915,0.0986618474125862,1.37379,0.706977,,,4.34093,1.3939,3.758571428571429,3.878571428571429,2.1056527960279707,-0.07670673606036282,-0.18306071233210697,-1.517214514641049,-0.26674328301833045,-0.42874102928490093,2.099256230368668
Paul Blackburn,NYM,35.0213,,,100.569,,,,13.5199,51.3762,,30.7829,0.569029,86.4661,4.08796,,,,,,0.25613,0.0720033,0.20225,,,,,,,,0.297438,,,,,,,,,,0.929304,690.6799926757812,3.61954,-0.430527,0.271072,3.61954,0.430527,4.63857,372.19999999999993,,385.0,,Paul Blackburn,14739,621112,,,,,,,,1.7309678890397813,0.0,1.0,P,5.8522,5.38961,6.91864,4.23821,14.321,0.0,0.359522,0.0,100.371,427.52,47.2661,7.75316,2.76021,2.8089,1.21229,0.1302469298243522,1.30866,0.711376,,,4.23689,0.880202,3.721999999999999,3.85,1.142288963823726,-0.07670673606036282,-0.17218868951515848,-0.21814611208094442,-0.15509188965607767,0.16877388247891031,1.0420384700496885
Luis L. Ortiz,CLE,33.6553,,,138.885,,,,19.8643,76.2234,,52.4235,1.7664,117.527,6.78626,,,,,,0.251134,0.0856256,0.191963,,,,,,,,0.286355,,,,,,,,,,0.770374,384.5,5.5966,0.266606,1.14649,5.5966,-0.266606,3.47134,506.4,,513.0,,Luis L. Ortiz,27646,682847,,,,,,,,1.7202085474421118,0.0,1.0,P,7.53085,8.08079,8.81786,4.43464,21.926,0.322501,0.602262,1.22178,142.318,612.24,70.1255,7.43227,3.31518,2.24189,1.25619,0.1063373908400535,1.34423,0.70389,,,4.57748,0.907342,3.5661971830985912,3.612676056338028,1.6541536531471328,-0.0597746289251488,-0.1598580046952259,-1.2015257407727158,-0.5244365039731432,-0.15755201052644488,2.1692017831876576
Landon Knack,LAD,32.8709,,,48.8859,,,,8.64782,26.3967,,16.9079,0.0,54.0824,2.06943,,,,,,0.238288,0.0754373,0.241297,,,,,,,,0.282522,,,,,,,,,,0.330869,518.1400146484375,2.22264,0.745024,0.641228,2.22264,-0.745024,4.14503,216.50000000000003,,208.0,,Landon Knack,27487,689017,,,,,,,,1.7197134542776644,0.0,1.0,P,3.12678,2.68498,1.94404,4.07006,3.86271,0.0394562,1.04689,0.0,53.7006,224.132,24.285,9.06397,2.83369,3.19864,1.44934,0.1658594980835914,1.2252,0.733831,,,4.30593,0.439234,4.0092592592592595,3.851851851851851,-0.19843095462080423,-0.07463518711772875,-0.13727183129934148,1.246569463343949,0.16107823149351452,0.9344516736013962,-0.212047941123321
Steven Matz,STL,31.1973,,,101.234,,,,13.2707,50.272,,30.7077,1.29012,88.8838,4.08072,,,,,,0.254507,0.0709914,0.205486,,,,,,,,0.297564,,,,,,,,,,1.12102,626.0399780273438,4.43881,-0.133436,0.119646,4.43881,0.133436,4.84047,409.30000000000007,,418.0,,Steven Matz,13361,571927,,,,,,,,1.7177178262289439,0.0,1.0,P,5.19586,5.74978,4.48325,4.08486,15.8846,0.0,0.592313,0.0,101.901,432.555,46.2503,7.8503,2.71213,2.89451,1.17208,0.134494163095951,1.2948,0.720428,,,4.13915,1.1803,4.0127450980392165,4.098039215686274,0.48591943015657196,-0.07670673606036282,-0.16036339310782174,-0.04346090880977563,0.1332499960310464,0.2959281382296611,1.0831512997896247
Tony Santillan,CIN,57.3424,,,54.1794,,,,8.32516,29.92,,25.305,5.17814,70.4675,2.87507,,,,,,0.235377,0.0979442,0.272748,,,,,,,,0.302892,,,,,,,,,,0.395778,528.5,1.98678,0.991855,0.470461,1.98678,-0.991855,4.37272,338.20000000000005,,329.0,,Tony Santillan,19926,663574,,,,,,,,1.710947990471978,0.0,1.0,P,4.00542,3.97768,0.0,4.09628,0.387342,4.51952,12.7839,2.77318,60.4787,258.361,27.5264,10.4865,3.7657,2.78473,1.23889,0.1748039051890373,1.31425,0.730723,,,4.02351,0.340181,5.636666666666668,5.483333333333333,-0.7223752215473721,0.16057934007503677,0.45894375343492977,1.6144455543048644,0.11177712785662824,0.11749016749718626,-0.029912731149295067
Brady Basso,ATH,30.5591,,,42.7925,,,,5.97813,20.6856,,13.0041,0.0,43.5687,1.46921,,,,,,0.242918,0.0682151,0.228547,,,,,,,,0.290762,,,,,,,,,,0.394651,745.6799926757812,3.14877,-1.19362,0.863198,3.14877,1.19362,3.84907,204.8,,202.0,,Brady Basso,25582,669620,,,,,,,,1.709908270647034,0.0,1.0,P,2.49012,2.15216,0.940017,3.73714,2.85242,0.0,1.13748,0.0,45.8309,190.634,19.0307,8.55577,2.55367,3.35038,1.17395,0.1603316664695739,1.21745,0.740314,,,3.9083,0.355275,4.452173913043478,4.391304347826087,-0.4690283161526726,-0.07670673606036282,-0.13267004857775586,1.0192143059051983,0.787063106504649,1.0055516362325894,-0.42351567720461103
Yariel Rodríguez,TOR,34.5799,,,94.2966,,,,13.9444,55.2446,,49.1198,0.0,112.035,4.79325,,,,,,0.230663,0.106154,0.242122,,,,,,,,0.284103,,,,,,,,,,1.22323,479.3200073242187,4.0634,-1.2137,0.484124,4.0634,1.2137,4.3545,444.6,,420.0,,Yariel Rodriguez,33838,684320,,,,,,,,1.703989715582902,0.0,1.0,P,4.33389,7.48603,5.74832,4.23231,18.9995,0.0,0.413067,0.0,108.079,462.72,50.8251,9.32939,4.09031,2.28085,1.16118,0.135967880487442,1.32695,0.711669,,,4.26702,0.921676,4.116666666666667,3.888888888888889,0.8268723805900985,-0.07670673606036282,-0.1694687153918855,0.017151872649236045,-0.14399820119468928,0.0009779706692961858,1.249161144321209
Colin Rea,CHC,32.3385,,,119.485,,,,18.5036,64.6901,,32.3232,0.480368,95.7392,5.56115,,,,,,0.258564,0.0646473,0.191481,,,,,,,,0.290288,,,,,,,,,,0.812371,628.3900146484375,2.48092,0.972378,0.835858,2.48092,-0.972378,3.88552,408.1,,421.0,,Colin Rea,12317,607067,,,,,,,,1.6987632078965085,0.0,1.0,P,7.53062,6.99362,7.04482,4.54928,18.8242,0.194269,0.457784,0.0,117.74,499.993,59.5149,7.31825,2.47077,2.96193,1.4144,0.1268337666988372,1.28935,0.691945,,,4.54851,0.681187,3.4584745762711866,3.5677966101694913,1.176296128080014,-0.0665071288620878,-0.16719718522342158,-0.3585266978060625,-0.7399925116364764,0.34592746678966013,1.5087631365548826
Quinn Mathews,STL,16.1756,,,77.6551,,,,10.0699,40.7355,,30.9076,0.0,77.1494,3.7969,,,,,,0.242915,0.0872148,0.2177,,,,,,,,0.290739,,,,,,,,,,1.00905,999.0,2.54228,-2.06084,0.145905,2.54228,2.06084,4.80546,337.40000000000003,,334.0,,Quinn Mathews,sa3023407,687273,,,,,,,,1.6941528100295362,0.0,1.0,P,5.33207,5.32804,7.07396,4.05543,14.8475,0.0,0.346243,0.0,83.17,354.384,37.4766,8.3485,3.34457,2.49613,1.08969,0.1304851248860359,1.30531,0.718015,,,4.13706,1.04812,4.065060240963856,4.024096385542169,1.1841497401138403,-0.07670673606036282,-0.1728632349700645,-0.208349345549037,0.188586818305399,0.1995074147130381,0.579828153476723
Hayden Wesneski,HOU,38.3157,,,82.469,,,,13.8889,45.1607,,28.3543,0.251993,83.1214,3.68075,,,,,,0.243103,0.0763712,0.223884,,,,,,,,0.283126,,,,,,,,,,0.479772,472.3200073242187,1.29597,-1.91416,0.209053,1.29597,1.91416,4.72126,347.8,,340.0,,Hayden Wesneski,27581,669713,,,,,,,,1.692758621905004,0.0,1.0,P,4.70411,5.40631,3.10837,4.23786,10.2577,0.0,2.73773,0.742002,88.2357,371.27,41.5478,8.47834,2.89213,2.93152,1.41667,0.1475127041339874,1.25599,0.718576,,,4.41789,0.53311,3.952272727272728,3.863636363636364,0.1153712450821909,-0.07670673606036282,-0.05138069213424787,0.49198095230264294,-0.15443378949311545,0.6519784027092169,0.7159492394986793
