Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,K,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Pos,QS+W,SV+HLD,Impact_ERA,Impact_WHIP,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z,Total_Z,Rep_Level,Z_Above_Rep,Base_Value,Value,Target,Tier,Primary_Pos,Pos_Tier
Vince Velasquez,CHC,0.104182,0.417784,0.0,4.47405,5.7179,0.0,0.0,0.694871,0.0,6.00045,25.9293,5.65276,3.24231,2.98292,0.886174,2.61877,0.112149,0.196501,5.8093,8.71329,3.92786,2.21833,1.32916,0.224043,0.100996,0.1230468675494194,0.244559,1.37848,0.290316,0.715304,,,4.52628,-0.00854485,0.0138199,999.0,0.877148,0.449238,1.38571,0.877148,-0.449238,3.15239,23.500000000000007,3.916666666666668,24,4.0,,,,,,,,,,,,,,,,,,,Vince Velasquez,11189,592826,RP,0.104182,0.694871,-0.22273364654393887,-0.5334639622265516,-0.7910161146532726,-0.531249461315073,-1.0832203477289704,-0.056037978798911196,-0.07034458920283368,-2.710579687311998,4.921431591770853,-7.632011279082851,0.0,0.0,False,7,RP,RP 7
David Sandlin,CHW,0.855437,0.882421,0.0,4.4591,12.0844,0.0,0.0,1.03476,0.0,12.5378,53.4008,12.4002,6.75208,6.21191,1.91329,4.26351,0.313968,0.252078,10.8716,7.80393,3.06048,2.54991,1.37342,0.203584,0.0798399,0.1237444952130317,0.25366,1.32908,0.290494,0.708728,,,4.46523,-0.00953507,-0.0210645,999.0,0.523952,-0.500077,1.25565,0.523952,0.500077,3.32579,54.39999999999999,4.184615384615384,53,4.076923076923077,,,,,,,,,,,,,,,,,,,David Sandlin,sa3020606,689818,RP,0.855437,1.03476,-0.4445651404708956,-0.49520191004075576,-0.680730146465446,-0.487298323269318,-0.9714288731924153,-0.11184898331706965,-0.06529920932031386,-2.428271697719475,4.921431591770853,-7.3497032894903285,0.0,0.0,False,7,RP,RP 7
Shane Murphy,CHW,0.944491,0.972115,0.0,4.43252,17.2455,0.0,0.0,1.09018,0.0,17.8978,75.53,18.7783,9.5812,8.8147,2.70499,4.35145,0.444642,0.317658,12.8321,6.45267,2.18815,2.94891,1.36022,0.169893,0.0576122,0.1122812703251838,0.265003,1.29233,0.290532,0.700446,,,4.4486,-0.00982313,-0.0604212,999.0,0.685384,-1.25725,1.21709,0.685384,1.25725,3.37721,64.9,3.605555555555556,69,3.8333333333333335,,,,,,,,,,,,,,,,,,,Shane Murphy,sa3020389,690294,RP,0.944491,1.09018,-0.5817735833336015,-0.04908799450680749,-0.6676568136942849,-0.48013194815716154,-0.9281348791918788,-0.14636951459501998,-0.006472929856330776,-2.325540159001532,4.921431591770853,-7.246971750772385,0.0,0.0,False,7,RP,RP 7
Chayce McDermott,BAL,0.50432,1.2695,0.273195,4.66155,10.3007,0.651654,0.0,0.208045,0.0,14.1248,62.8626,13.0566,7.9521,7.31593,1.95903,7.94794,0.209348,0.754972,13.976,8.90522,5.06425,1.75845,1.24825,0.222327,0.126434,0.0958931744098663,0.241075,1.48707,0.290324,0.714735,,,4.80766,-0.00988965,-0.0421545,999.0,2.43349,-1.89523,1.18732,2.43349,1.89523,3.4169,46.20000000000003,3.300000000000002,45,3.2142857142857144,,,,,,,,,,,,,,,,,,,Chayce McDermott,29866,694646,RP,0.777515,0.208045,-0.8185706010722231,-2.7894669354227735,-0.692169275939635,-0.5942010623679541,-0.9028739764950089,-0.2059457235135259,-0.3678297308935518,-3.0357145523041997,4.921431591770853,-7.957146144075052,0.0,0.0,False,7,RP,RP 7
Drey Jameson,ARI,2.19408,2.66986,0.0,4.10279,37.3717,0.0,0.66328,3.06747,2.86432,40.8315,177.006,39.4558,20.2323,18.6137,4.58092,16.8739,0.324043,1.85616,37.2241,8.20486,3.71931,2.20602,1.00972,0.210299,0.0953297,0.1149694249033927,0.249285,1.37956,0.299431,0.723158,,,4.14646,-0.0107258,0.188497,999.0,2.25892,-2.01849,0.820935,2.25892,2.01849,3.90542,174.50000000000003,4.25609756097561,174,4.2439024390243905,,,,,,,,,,,,,,,,,,,Drey Jameson,26260,686753,RP,2.19408,3.73075,0.1686495056439351,-3.674175260797677,-0.4842142639583657,-0.13867913094483825,-0.3894829528153999,0.04243084764410509,-0.48449073917060953,-1.5659410735464898,4.921431591770853,-6.487372665317343,0.0,0.0,False,7,RP,RP 7
Duncan Davitt,CHW,0.648349,0.803655,0.232836,4.41855,14.8617,0.318409,0.0,1.1471,0.0,16.5533,70.6307,16.5942,8.83352,8.12684,2.44,5.07218,0.412127,0.794307,13.7258,7.46268,2.75774,2.70609,1.32663,0.194331,0.0718127,0.1225186437368393,0.256224,1.30888,0.291247,0.703155,,,4.4562,-0.0107269,-0.0118844,999.0,0.999921,-1.00708,1.23395,0.999921,1.00708,3.35473,71.00000000000001,4.176470588235295,73,4.294117647058823,,,,,,,,,,,,,,,,,,,Duncan Davitt,sa3020394,701474,RP,0.8811849999999999,1.1471,-0.5123789571341785,-0.3195595876850513,-0.6769502806290787,-0.47277160764139203,-0.9083991778716649,-0.12891038952765158,-0.04213834394306381,-2.36122809884378,4.921431591770853,-7.282659690614633,0.0,0.0,False,7,RP,RP 7
Alex Carrillo,NYM,0.877159,1.74322,0.0,4.37705,18.376,0.0,0.0,0.988777,0.0,20.1409,86.7963,17.638,10.6471,9.7953,3.06364,9.23361,0.227401,1.31475,20.5011,9.16095,4.12606,2.22026,1.36899,0.236198,0.106383,0.1298149153590202,0.231324,1.33418,0.276641,0.718455,,,4.64799,-0.010768,-0.0558414,999.0,1.01179,-2.15312,1.13633,1.01179,2.15312,3.48489,80.3,4.015,77,3.85,,,,,,,,,,,,,,,,,,,Alex Carrillo,26463,692024,RP,0.877159,0.988777,-0.5305553014651926,-0.898288955713116,-0.6775413067226478,-0.49324439737221026,-0.7587792862359418,-0.1334834103265642,-0.11845180190118602,-2.295043884277448,4.921431591770853,-7.2164754760483,0.0,0.0,False,7,RP,RP 7
Jorge Alcala,TOR,0.840096,0.880021,0.0,4.77464,17.5493,0.0,0.0,1.36834,0.862701,18.8299,80.5234,17.2294,10.8582,9.98956,3.227,7.6749,0.350091,0.824114,18.6606,8.91908,3.66832,2.43138,1.54239,0.231741,0.0953126,0.136428453028202,0.239216,1.32259,0.279284,0.68899,,,4.73509,-0.0109276,-0.130617,999.0,1.10618,-0.419169,1.13366,1.10618,0.419169,3.48846,74.49999999999999,3.9210526315789465,71,3.736842105263158,,,,,,,,,,,,,,,,,,,Jorge Alcala,19459,660896,RP,0.840096,1.36834,-1.3278707905336644,-0.6216195869192718,-0.6829822406784223,-0.4441630037111594,-0.7994233035570271,-0.3340815200676928,-0.08196912552398623,-2.4717016791861757,4.921431591770853,-7.393133270957028,0.0,0.0,False,7,RP,RP 7
A.J. Causey,ATH,0.594239,0.828838,0.0,4.48422,8.17598,0.0,0.0,0.59301,0.0,8.47986,36.8109,8.39097,4.59246,4.22506,1.14136,3.22662,0.215341,0.516938,7.1525,7.59122,3.42453,2.21672,1.21137,0.194304,0.0876538,0.1066499203443527,0.253754,1.37002,0.292636,0.701133,,,4.52235,-0.011038,-0.0829403,999.0,0.254242,-1.29762,1.32102,0.254242,1.29762,3.23864,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,A.J. Causey,sa3028661,822067,RP,0.594239,0.59301,-0.32435357777868007,-0.6821240481007984,-0.7190746158117052,-0.5444211346333582,-1.0535582754303117,-0.08160472922229595,-0.08994747414380495,-2.5984403266383116,4.921431591770853,-7.519871918409164,0.0,0.0,False,7,RP,RP 7
Yunior Marte,CIN,0.329469,0.423378,0.0,4.91343,7.39475,0.0,0.0,0.439387,0.253135,7.71079,34.0705,7.85686,4.57565,4.2096,1.09287,3.37041,0.156841,0.404849,6.50231,7.58947,3.93393,1.92923,1.27559,0.190849,0.0989245,0.0919240266084671,0.259343,1.45605,0.297972,0.685928,,,4.75993,-0.0116211,-0.0543636,999.0,1.14342,-0.959984,1.3217,1.14342,0.959984,3.23773,31.100000000000005,3.8875000000000006,32,4.0,,,,,,,,,,,,,,,,,,,Yunior Marte,14416,628708,RP,0.329469,0.439387,-0.6626631315375573,-1.2835820726940268,-0.7579434630035254,-0.5642861660995223,-1.0679165115737488,-0.1667206687993427,-0.1692580192951005,-2.9191680604715744,4.921431591770853,-7.840599652242427,0.0,0.0,False,7,RP,RP 7
Angel Perdomo,LAA,0.710731,0.634082,0.0,4.41756,10.558,0.0,0.0,0.379135,0.0,11.0469,48.0111,8.99496,5.89375,5.42225,1.37663,5.69732,0.242388,1.17235,11.8561,9.65925,4.64166,2.08099,1.12155,0.246945,0.118667,0.1282776221632957,0.218635,1.32999,0.272973,0.68927,,,4.47426,-0.0119085,-0.0269222,999.0,1.06429,-0.764712,1.26963,1.06429,0.764712,3.30716,48.70000000000001,4.427272727272729,45,4.090909090909091,,,,,,,,,,,,,,,,,,,Angel Perdomo,17759,622780,RP,0.710731,0.379135,-0.34071401053358197,-0.44640815494179215,-0.7019733213030014,-0.5720773684318509,-0.9496880228514166,-0.08572088139816109,-0.05886507899260755,-2.5361387448765425,4.921431591770853,-7.457570336647395,0.0,0.0,False,7,RP,RP 7
Jose Franco,CIN,0.929363,0.904131,0.0278397,4.73459,13.9205,0.0380714,0.0,0.896423,0.0,14.7661,64.137,14.1306,8.44341,7.76793,2.33204,6.25349,0.323897,0.783586,14.1593,8.63015,3.81153,2.26422,1.42139,0.220766,0.097502,0.1232640892267227,0.247472,1.38047,0.290544,0.697501,,,4.70015,-0.0121412,0.0302491,999.0,0.985854,-0.392525,1.17508,0.985854,0.392525,3.43323,61.00000000000001,4.066666666666667,60,4.0,,,,,,,,,,,,,,,,,,,Jose Franco,sa3008714,683742,RP,0.9572027000000001,0.896423,-0.9755748076781653,-1.3420086693720426,-0.6657907067907526,-0.505186717962396,-0.8988261371171469,-0.2454467083788192,-0.17696237279009663,-2.6327695802280258,4.921431591770853,-7.554201171998878,0.0,0.0,False,7,RP,RP 7
Jorge López,,1.62618,1.21827,0.0,4.4622,25.2447,0.0,0.231627,1.04734,1.53408,26.1037,113.094,25.7349,14.0676,12.9422,3.16078,9.38558,0.547561,2.01232,21.8711,7.54071,3.23595,2.33029,1.08977,0.193388,0.0829888,0.1103993579745292,0.253056,1.34542,0.294453,0.685864,,,4.34345,-0.0126811,-0.0421408,999.0,0.448855,-0.226671,1.022,0.448855,0.226671,3.63733,102.9,3.957692307692308,106,4.076923076923077,,,,,,,,,,,,,,,,,,,Jorge Lopez,14527,605347,RP,1.62618,1.278967,-0.9345878184617844,-1.4576456408724698,-0.5675832948917594,-0.4557198503892316,-0.7285253858122055,-0.235134714351973,-0.19221070413549068,-2.2101687878911016,4.921431591770853,-7.131600379661954,0.0,0.0,False,7,RP,RP 7
Josh Staumont,CIN,0.68707,0.651433,0.0,4.77592,9.58761,0.0,0.0,0.758544,0.0,9.98376,44.2266,9.30414,5.75865,5.29795,1.38192,5.27069,0.156923,0.599083,9.75448,8.79332,4.75134,1.8507,1.24575,0.220557,0.119175,0.1013820469379425,0.242568,1.45985,0.291039,0.697475,,,4.74428,-0.0128599,-0.0440996,999.0,0.744164,0.395315,1.24973,0.744164,-0.395315,3.33369,44.3,4.430000000000001,43,4.3,,,,,,,,,,,,,,,,,,,Josh Staumont,18335,622251,RP,0.68707,0.758544,-0.705454752446819,-1.6999632507926823,-0.7054468107217635,-0.5230158885522377,-0.9960983894269879,-0.17748669352211047,-0.2241636267946049,-2.771377585320684,4.921431591770853,-7.6928091770915366,0.0,0.0,False,7,RP,RP 7
T.J. McFarland,,0.824807,1.05343,0.0,4.40681,22.076,0.0,0.0,1.17895,0.657978,21.1869,92.6461,22.6884,11.2762,10.3741,2.30032,7.19949,0.45372,1.1043,14.4896,6.15504,3.05827,2.01259,0.977154,0.156397,0.0777095,0.0786876156926155,0.269003,1.41067,0.301811,0.697919,,,4.35458,-0.0129023,-0.00271017,999.0,0.753324,-0.113565,1.14454,0.753324,0.113565,3.47395,79.00000000000001,3.761904761904763,87,4.142857142857143,,,,,,,,,,,,,,,,,,,T.J. McFarland,3237,519008,RP,0.824807,1.17895,-0.628198900576085,-2.5656672774204767,-0.6852267011713623,-0.46865307557134184,-0.891532076306957,-0.15804974784102763,-0.3383186558807279,-2.6266505215950664,4.921431591770853,-7.548082113365919,0.0,0.0,False,7,RP,RP 7
James Karinchak,ATL,1.01725,0.838221,0.0,4.47334,16.5598,0.0,0.0,1.18252,0.0,17.405,76.077,15.2205,9.4032,8.65094,2.35982,9.43836,0.292265,0.769574,19.9917,10.3376,4.88051,2.11814,1.22024,0.262783,0.124063,0.1387194320559501,0.231072,1.41677,0.295529,0.71438,,,4.35995,-0.0130233,0.00227742,999.0,0.804075,0.88136,1.10726,0.804075,-0.88136,3.52366,76.20000000000002,4.4823529411764715,73,4.294117647058823,,,,,,,,,,,,,,,,,,,James Karinchak,20151,675916,RP,1.01725,1.18252,-0.6446998876912977,-2.2137034888305207,-0.6569756245383018,-0.46819143791074275,-0.7700284372402127,-0.16220126235386076,-0.29190737062858824,-2.4593133998184493,4.921431591770853,-7.380744991589302,0.0,0.0,False,7,RP,RP 7
Matt Bowman,MIN,0.347823,0.638951,0.0,5.02321,11.4588,0.0,0.0,1.03628,0.0,14.1378,61.5251,14.4767,8.57695,7.8908,2.04606,5.12428,0.410784,0.783147,11.1158,7.07622,3.26207,2.16924,1.30251,0.180671,0.0832876,0.0973832979798317,0.260289,1.38642,0.292789,0.658682,,,4.69758,-0.0131464,-0.174643,999.0,1.91799,-0.887439,1.22914,1.91799,0.887439,3.36114,50.6,3.6142857142857143,52,3.7142857142857144,,,,,,,,,,,,,,,,,,,Matt Bowman,13528,621199,RP,0.347823,1.03628,-1.3874606458030456,-1.3691423830156937,-0.7552490534353768,-0.4871017716603234,-0.9660361706497319,-0.34907384429903454,-0.18054032758172575,-2.9648167106211645,4.921431591770853,-7.886248302392017,0.0,0.0,False,7,RP,RP 7
Blake Walston,ARI,0.729377,0.509197,0.160013,4.85256,4.98368,0.821362,0.0,0.523859,0.0,9.45174,42.5607,9.51353,5.53927,5.09613,1.28555,4.77908,0.0,0.76351,8.61405,8.20235,4.55067,1.80245,1.22411,0.202395,0.112289,0.0901059657335281,0.256997,1.51217,0.303409,0.700669,,,4.83977,-0.0141541,-0.067808,999.0,1.03993,-0.69645,1.2476,1.03993,0.69645,3.33653,32.30000000000001,3.5888888888888903,36,4.0,,,,,,,,,,,,,,,,,,,Blake Walston,26270,686796,RP,0.88939,0.523859,-0.7483621218550618,-2.1038261101476037,-0.6757457676887574,-0.5533630690501885,-1.0212826636315437,-0.1882818396283448,-0.27741852112154053,-2.8904423924244207,4.921431591770853,-7.811873984195273,0.0,0.0,False,7,RP,RP 7
Tejay Antone,CIN,0.463025,0.759911,0.0,5.00897,12.0288,0.0,0.0,0.524198,0.0,12.6488,56.0831,13.0475,7.65187,7.03972,1.80564,5.42962,0.2495,0.79794,10.9571,7.79631,3.86333,2.01803,1.28477,0.195373,0.0968138,0.0985591784119606,0.261705,1.46077,0.303073,0.678731,,,4.73543,-0.0154633,-0.0764428,999.0,1.56429,-0.602402,1.21596,1.56429,0.602402,3.37872,45.8,3.523076923076923,47,3.6153846153846154,,,,,,,,,,,,,,,,,,,Tejay Antone,16233,622088,RP,0.463025,0.524198,-1.2213155224033143,-2.1654684241033912,-0.7383371339044932,-0.5533192328689719,-0.9695407648083062,-0.30727307891363953,-0.2855469113405042,-3.057524261607682,4.921431591770853,-7.978955853378535,0.0,0.0,False,7,RP,RP 7
Wilber Dotel,PIT,0.736454,0.722383,0.137056,4.56454,10.6108,0.187428,0.0,0.783356,0.0,11.7455,51.1652,11.6266,6.475,5.957,1.53024,4.67554,0.262498,0.683524,10.0634,7.71109,3.58263,2.15236,1.17254,0.196685,0.0913813,0.1053037643432617,0.253822,1.38794,0.295108,0.694017,,,4.48402,-0.0160212,0.045773,999.0,0.842874,1.37777,1.2548,0.842874,-1.37777,3.32694,39.000000000000014,3.2500000000000013,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,Wilber Dotel,sa3015163,696062,RP,0.87351,0.783356,-0.5541104142992326,-1.1553669002044797,-0.6780769883459546,-0.5198074421559398,-0.9892764661285203,-0.13940968565174058,-0.15235107847626175,-2.623249617025077,4.921431591770853,-7.5446812087959305,0.0,0.0,False,7,RP,RP 7
Victor Mederos,LAA,1.23333,1.94202,0.316965,4.892,20.3746,0.637535,0.0,0.911061,1.37484,25.9786,115.324,26.2077,15.3487,14.1208,3.56287,11.1258,0.38554,2.39312,20.8507,7.2235,3.85442,1.87408,1.23432,0.180801,0.0964742,0.0843265056610107,0.257429,1.43709,0.2926,0.679687,,,4.87398,-0.0162189,-0.0918818,999.0,1.93519,-2.84434,0.958534,1.93519,2.84434,3.72195,82.6,3.1769230769230767,85,3.269230769230769,,,,,,,,,,,,,,,,,,,Victor Mederos,31533,682989,RP,1.550295,0.911061,-2.1707333880136273,-3.8319922182667447,-0.5787233880637626,-0.5032938742436709,-0.7510590208431402,-0.5461389128364145,-0.5053010840645124,-3.0482721107666553,4.921431591770853,-7.969703702537508,0.0,0.0,False,7,RP,RP 7
Albert Suárez,BAL,1.29259,1.05896,0.0788076,4.372,20.0517,0.107771,0.0,0.671054,0.656763,23.7761,101.977,23.9905,12.5543,11.5499,3.27544,7.7305,0.84359,1.06761,20.0865,7.60334,2.92623,2.59834,1.23985,0.19697,0.0758062,0.1211638674139976,0.257467,1.33415,0.296705,0.706338,,,4.34652,-0.0167948,-0.084354,999.0,1.56449,-0.44525,1.08692,1.56449,0.44525,3.55077,95.3,3.9708333333333337,98,4.083333333333333,,,,,,,,,,,,,,,,,,,Albert Suarez,6175,544150,RP,1.3713975999999999,0.671054,-0.6129758095798367,-1.0597942703121745,-0.6049859393483262,-0.5343292439936409,-0.7679349556634462,-0.15421974162625765,-0.1397485076095282,-2.3440470988262936,4.921431591770853,-7.2654786905971465,0.0,0.0,False,7,RP,RP 7
Osvaldo Bido,NYY,1.02762,0.971471,0.361723,4.51821,12.7886,0.494664,0.00136345,0.349327,0.0,17.2564,74.568,16.1562,9.41644,8.66313,2.65703,7.01704,0.356923,1.17867,16.1561,8.42614,3.6597,2.30241,1.38576,0.216663,0.0941025,0.1225600913166999,0.243417,1.34287,0.283838,0.707166,,,4.68912,-0.0170135,-0.0118667,999.0,1.21614,-1.11001,1.1616,1.21614,1.11001,3.4512,55.3,3.2529411764705887,54,3.176470588235294,,,,,,,,,,,,,,,,,,,Osvaldo Bido,23150,674370,RP,1.389343,0.35069045,-0.725245376383576,-0.9197152186529765,-0.602351513203385,-0.5757555408460784,-0.8547305251710763,-0.182465853975834,-0.12127715051211296,-2.484017315194587,4.921431591770853,-7.4054489069654394,0.0,0.0,False,7,RP,RP 7
Francis Peña,SDP,0.599731,0.549235,0.0,4.37037,6.58058,0.0,0.0,0.730307,0.0,6.80515,30.0914,6.73217,3.59191,3.30455,0.788509,3.09476,0.174287,0.461467,5.38901,7.12712,4.09291,1.74133,1.04283,0.179088,0.102845,0.076242871582508,0.253708,1.44404,0.291962,0.714778,,,4.62537,-0.0177963,-0.0347674,999.0,0.322451,-0.577563,1.33959,0.322451,0.577563,3.21388,26.3,3.757142857142857,27,3.857142857142857,,,,,,,,,,,,,,,,,,,Francis Pena,sa3019374,800212,RP,0.599731,0.730307,-0.17420441538192655,-1.0511381682283847,-0.7182683775340397,-0.5266672226201186,-1.0925016702173589,-0.043828417876341515,-0.13860708103098196,-2.644903109017525,4.921431591770853,-7.566334700788378,0.0,0.0,False,7,RP,RP 7
Mike Clevinger,PIT,1.42141,2.25234,1.34969,4.78138,18.9777,2.3706,0.0,0.412763,0.0,29.8972,129.935,30.3137,17.2645,15.8833,4.22599,11.3762,0.460681,1.24429,23.7463,7.14836,3.42458,2.08737,1.27216,0.182755,0.0875526,0.0952020958065986,0.258397,1.39444,0.291997,0.682779,,,4.65055,-0.0189571,0.0268453,746.7100219726562,1.80425,-0.871726,0.922666,1.80425,0.871726,3.76978,106.8,3.5600000000000005,110,3.6666666666666665,,,,,,,,,,,,,,,,,,,Mike Clevinger,12808,605182,RP,2.7711,0.412763,-2.1306908712602293,-3.1350402903914905,-0.39950639597247584,-0.5677289227033847,-0.6871150835679789,-0.5360645404203039,-0.4133983492370632,-2.7345587114317285,4.921431591770853,-7.655990303202581,0.0,0.0,False,7,RP,RP 7
Seth Martinez,BOS,0.751497,0.564993,0.0,4.64283,11.7139,0.0,0.0341964,0.732157,0.0,12.4422,54.2288,12.484,6.97666,6.41853,1.78683,4.86874,0.239371,0.669483,10.2078,7.38378,3.52179,2.0966,1.2925,0.188235,0.0897815,0.0984539911150932,0.256393,1.39467,0.291507,0.69867,,,4.69659,-0.0192788,-0.0549212,999.0,0.967896,1.55398,1.24125,0.967896,-1.55398,3.34499,39.000000000000014,3.2500000000000013,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,Seth Martinez,21045,661527,RP,0.751497,0.7663534,-0.6951608115273015,-1.3075158492805046,-0.6959887783992671,-0.5220060529369205,-0.9860876608575805,-0.17489682148456281,-0.17241401820273272,-2.7030306884225523,4.921431591770853,-7.624462280193406,0.0,0.0,False,7,RP,RP 7
Jesse Scholtens,TBR,1.31066,1.46452,0.112436,4.41144,24.2389,0.479584,0.0195017,0.895663,0.0,31.6062,134.521,31.0182,16.8392,15.4921,4.6975,10.4271,0.552696,1.10112,28.488,8.11208,2.96917,2.7321,1.33763,0.211774,0.0775134,0.1342609748244285,0.252196,1.3113,0.293081,0.705676,,,4.35883,-0.0210784,-0.0283158,999.0,1.95469,-1.02433,0.984525,1.95469,1.02433,3.6873,121.70000000000002,3.803125000000001,122,3.8125,,,,,,,,,,,,,,,,,,,Jesse Scholtens,19205,669947,RP,1.423096,0.9151646999999999,-0.9533567516431319,-0.6865464393378523,-0.5973964948883738,-0.5027632236924664,-0.5824034633933581,-0.23985682569893135,-0.09053062749040844,-2.147742344131193,4.921431591770853,-7.069173935902046,0.0,0.0,False,7,RP,RP 7
Jackson Rutledge,WSN,3.02887,2.99085,0.0,4.64818,52.1131,0.088579,1.81489,9.71164,0.833041,59.3676,258.256,58.9078,33.3274,30.6612,8.65489,22.5354,0.77645,4.05305,51.6031,7.82292,3.41633,2.28986,1.31206,0.199814,0.0872601,0.1125535443425178,0.254277,1.37185,0.293175,0.694048,,,4.6355,-0.0212249,-0.185889,999.0,3.55234,-2.08821,0.498298,3.55234,2.08821,4.3356,245.50000000000003,4.161016949152543,251,4.254237288135593,,,,,,,,,,,,,,,,,,,Jackson Rutledge,26215,671131,RP,3.02887,11.52653,-3.3523082739731054,-4.883873732116924,-0.3616651649393699,0.8693952785074714,-0.07194949720014125,-0.8434135699711713,-0.6440061854794433,-1.1769707191092478,4.921431591770853,-6.0984023108801,0.0,0.0,False,7,RP,RP 7
Tyler Mattison,DET,0.665662,0.679733,0.0,4.62462,8.61976,0.0,0.0,0.732163,0.0,8.9324,39.121,8.4635,4.98901,4.58989,1.23389,4.50913,0.230226,0.155087,8.2852,8.34791,4.54325,1.83743,1.24323,0.211784,0.115261,0.0965229645371437,0.245627,1.45231,0.289907,0.709959,,,4.64233,-0.022686,-0.0359051,999.0,0.348673,-1.90203,1.28174,0.348673,1.90203,3.29102,38.500000000000014,4.2777777777777795,37,4.111111111111111,,,,,,,,,,,,,,,,,,,Tyler Mattison,sa3018117,694331,RP,0.665662,0.732163,-0.48101673489306257,-1.4535770830008474,-0.708589554539728,-0.5264272227607147,-1.0285447038901905,-0.12101990880188611,-0.19167420860366002,-2.6920125428800294,4.921431591770853,-7.613444134650882,0.0,0.0,False,7,RP,RP 7
Joel Peguero,SFG,2.40864,2.25576,0.0,4.33121,47.0334,0.0,2.4611,7.40485,0.778763,49.8487,218.363,49.9753,26.0755,23.9895,5.53531,21.2282,1.42013,2.13507,40.9769,7.39823,3.83267,1.93031,0.99938,0.187655,0.0972153,0.0904400497674942,0.256284,1.42839,0.299285,0.711191,,,4.34068,-0.0228105,0.0129919,999.0,3.03204,3.1602,0.721721,3.03204,-3.1602,4.03771,217.2,4.343999999999999,223,4.46,,,,,,,,,,,,,,,,,,,Joel Peguero,21951,666711,RP,2.40864,9.86595,-1.0592695210317276,-6.91956587886618,-0.45271636067069365,0.6546652318863102,-0.3066093487933578,-0.26650361938109424,-0.9124403027698162,-1.414623958592772,4.921431591770853,-6.336055550363625,0.0,0.0,False,7,RP,RP 7
Joe La Sorsa,PIT,0.284502,0.44536,0.0,4.48797,5.21712,0.0,0.0,0.0,0.0,6.79912,29.1191,6.94191,3.68529,3.39047,0.919195,2.12664,0.144794,0.265106,4.70413,6.22686,2.81503,2.212,1.21674,0.161548,0.0730324,0.0885155946016311,0.259731,1.33378,0.285382,0.691786,,,4.56422,-0.0235846,-0.0229738,999.0,1.72598,-1.82759,1.38089,1.72598,1.82759,3.15882,25.3,3.6142857142857143,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,Joe La Sorsa,25481,686747,RP,0.284502,0.0,-0.2628981946337066,-0.30053434138336016,-0.7645447224047965,-0.6211034172977374,-1.1076259704525475,-0.06614305330941297,-0.03962960252782493,-2.8488303041317096,4.921431591770853,-7.770261895902562,0.0,0.0,False,7,RP,RP 7
Sam Bachman,LAA,2.18427,3.5029,0.0,4.46996,39.2108,0.0,0.0708789,3.54098,2.7598,41.1939,181.622,40.2773,22.2385,20.4594,4.54852,19.1485,0.795637,2.32228,35.1067,7.67008,4.18355,1.83339,0.993756,0.193295,0.10543,0.0878648161888122,0.251495,1.44259,0.296514,0.700882,,,4.42974,-0.0240434,-0.0634274,999.0,1.99831,-2.84086,0.713393,1.99831,2.84086,4.04881,160.90000000000003,3.92439024390244,163,3.975609756097561,,,,,,,,,,,,,,,,,,,Sam Bachman,29754,696147,RP,2.18427,3.6118588999999997,-1.5103477413137922,-6.302931122926499,-0.48565439460364934,-0.15405297107650381,-0.4362417913243192,-0.37999124074875573,-0.8311284960383531,-2.3734386313888827,4.921431591770853,-7.2948702231597355,0.0,0.0,False,7,RP,RP 7
Chad Green,,1.65004,1.98804,0.0,4.5808,37.6513,0.0,0.623358,1.46012,0.793698,38.9578,165.704,38.1541,21.5529,19.8286,6.52129,12.7574,1.20811,1.42518,34.0551,7.86738,2.9472,2.66944,1.50654,0.205518,0.0769891,0.1285287365317344,0.251807,1.30684,0.285122,0.702667,,,4.6551,-0.0241605,-0.164735,999.0,1.2278,0.90419,0.865171,1.2278,-0.90419,3.84644,138.70000000000005,3.5564102564102575,139,3.5641025641025643,,,,,,,,,,,,,,,,,,,Chad Green,15552,643338,RP,1.65004,2.083478,-1.9081460472680338,-0.6722630950394661,-0.5640805918136281,-0.35168831650514465,-0.4594644202919111,-0.4800740678438044,-0.08864717132793593,-1.9740525722327507,4.921431591770853,-6.895484164003603,0.0,0.0,False,7,RP,RP 7
