Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,K,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Pos,norm_name,Impact_AVG,Impact_OBP,R_Z,HR_Z,RBI_Z,SB_Z,Impact_OBP_Z,Total_Z,Rep_Level,Z_Above_Rep,Base_Value,Value,Target,Tier,Primary_Pos,Pos_Tier
Matthew Lugo,LAA,15.5235,53.8519,50.5409,11.1266,6.96901,2.5525,0.101301,1.50379,5.8484,5.62172,2.8176,0.0317921,16.4914,0.309595,0.124776,0.0590628,0.826404,1.15868,0.240092,0.22015,0.0523212,0.306237,0.170852,0.264976,0.363925,0.273791,0.6289,0.143774,4.93013,0.294542,-0.0922031,0.0669718,4.6463,-1.71672,71.9701,-0.0252313,0.0547135,-1.80430905893445,-0.663966491818428,-0.0628996,999.0,1.90586,-0.24699,1.88068,1.90586,0.24699,2.49243,49.0,3.0625,49.0,3.0625,,,,,,,,,,,,,,,,,,,Matthew Lugo,25980,683090,DH,Matthew Lugo,-1.2620865905265084,-2.747782229726337,-1.0936241948651182,-0.8795115492243666,-1.060893704030453,-0.47099077961605673,-0.30896139547363016,-5.046552306220375,0.0,-5.046552306220375,0.0,0.0,False,7,DH,DH 7
Gustavo Campero,LAA,8.21317,25.6759,23.3484,5.53128,4.23193,0.776283,0.0700748,0.452992,3.27943,2.75293,1.79635,0.0487643,5.19203,0.423645,0.0653207,0.0421362,0.417527,0.71281,0.185847,0.236901,0.0699623,0.202214,0.345981,0.302385,0.334356,0.283545,0.636741,0.0974544,5.58376,0.285799,0.0260725,0.024183,2.41864,-0.615169,78.6895,0.0502555,-0.526384,-0.594642885029316,-0.9066231548786164,-0.0631824,999.0,2.01376,-0.0426444,2.01113,2.01376,0.0426444,2.31849,21.4,2.675,21.4,2.675,,,,,,,,,,,,,,,,,,,Gustavo Campero,22707,672569,OF,Gustavo Campero,-0.19193760392018308,-0.3495978251052151,-1.1867937988166282,-0.9965765856339908,-1.1660370311282078,-0.517043602073454,-0.03930887634781991,-4.186371950985571,4.93721430821242,-9.12358625919799,0.0,0.0,False,7,OF,OF 7
Lenyn Sosa,CHW,97.5497,393.81,370.819,91.6534,61.5913,16.3611,0.786784,12.9142,39.9239,46.2864,16.2842,0.444339,88.2523,2.52562,2.46758,1.71407,5.89914,2.08557,0.975749,0.247165,0.0413505,0.224099,0.184519,0.281725,0.400009,0.294053,0.681734,0.152844,3.0077,0.289355,-0.0183574,-0.510322,40.4562,-6.07554,86.7076,-0.528679,-1.15179,-6.7156073451042175,-7.247406601905823,-0.0649462,493.7000122070313,1.82223,-1.23814,0.687961,1.82223,1.23814,4.08272,376.5,3.841836734,376.5,3.841836734,,,,,,,,,,,,,,,,,,,Lenyn Sosa,22896,672820,2B/3B,Lenyn Sosa,0.7577355646457998,-13.498151354492924,0.14220216334446795,0.3916747892524289,0.4294976284008234,-0.3752545771186091,-1.5177358793872722,-0.47409377435758027,4.290443792376481,-4.764537566734061,0.0,0.0,False,7,2B,2B 7
Shay Whitcomb,HOU,8.76523,28.1777,26.0293,5.63856,3.14416,1.25141,0.00935352,1.23364,3.56735,3.28603,1.94971,0.0526361,8.38591,0.118988,0.0635253,0.0161779,0.32062,0.257697,0.114498,0.216624,0.0691934,0.297609,0.232498,0.273681,0.407603,0.294109,0.681283,0.190979,3.47891,0.267399,0.0323367,-0.0294157,2.89597,-0.433439,87.7199,0.00292097,-1.34579,-0.4049103374127298,-1.210526242852211,-0.0660537,999.0,2.3909,-0.17679,1.96843,2.3909,0.17679,2.37543,25.9,2.877777777,25.9,2.877777777,,,,,,,,,,,,,,,,,,,Shay Whitcomb,27789,694376,2B/3B,Shay Whitcomb,-0.7417722974965674,-1.1924745251748896,-1.1763517179944627,-0.9096078375557681,-1.1464985122140268,-0.5640511114081334,-0.13408216611164242,-3.998192086669227,4.290443792376481,-8.288635879045707,0.0,0.0,False,7,2B,2B 7
Yanquiel Fernández,NYY,22.8133,76.8288,70.9221,15.7296,10.2411,3.14306,0.123332,2.22207,7.32069,8.23403,4.89068,0.296954,18.5095,0.410071,0.522124,0.0838757,1.56716,0.35768,0.0746799,0.221787,0.0636568,0.240918,0.264226,0.274029,0.363576,0.276882,0.637605,0.141789,3.00228,0.266354,-0.0920521,-0.0596887,6.82149,-2.25642,74.9115,-0.151741,0.0,-2.4298954159021378,-0.8468783497810364,-0.0692201,999.0,1.51166,0.0146878,1.77826,1.51166,-0.0146878,2.62899,61.1,2.656521739,61.1,2.656521739,,,,,,,,,,,,,,,,,,,Yanquiel Fernandez,28552,692585,DH,Yanquiel Fernandez,-1.6549380657940826,-3.2246427462247107,-1.0402282127392979,-0.7994909607265727,-0.9651505632600461,-0.5537241117271547,-0.3625797241132646,-4.884022345693946,0.0,-4.884022345693946,0.0,0.0,False,7,DH,DH 7
Jhostynxon Garcia,PIT,72.6462,250.888,229.26,52.7561,34.1444,10.5104,1.45798,6.64336,28.3651,26.401,16.9606,0.171416,75.2003,2.45846,1.65285,0.556782,2.75657,4.13544,0.911075,0.230115,0.0676021,0.299736,0.225539,0.288318,0.375611,0.289886,0.66393,0.145496,5.27957,0.309339,-0.249872,0.10151,24.9249,-4.71952,82.2827,-0.148362,-1.05566,-5.416671738028526,-3.614026546478271,-0.069939,999.0,2.67534,-0.672192,1.0729,2.67534,0.672192,3.56946,233.0,3.191780821,233.0,3.191780821,,,,,,,,,,,,,,,,,,,Jhostynxon Garcia,28142,691373,DH,Jhostynxon Garcia,-3.440410630594184,-6.945281406772248,-0.27700429611388083,-0.306933423666636,-0.2993173481815303,-0.1635285153276274,-0.7809293663010293,-2.903640233518464,0.0,-2.903640233518464,0.0,0.0,False,7,DH,DH 7
Braden Montgomery,CHW,32.1825,127.332,115.463,25.8767,16.7447,5.79016,0.563754,2.77807,12.5785,11.8347,9.39273,0.324063,36.867,1.44074,0.872857,0.162652,1.93442,1.86423,0.55869,0.224111,0.0737654,0.289533,0.254774,0.28867,0.356204,0.282936,0.644875,0.132093,4.5469,0.30119,-0.0456225,-0.0358701,11.9315,-3.11377,79.0706,-0.0814926,-0.631271,-3.2312787994742393,-1.8232144713401792,-0.0762243,999.0,1.14016,-0.171591,1.61124,1.14016,0.171591,2.85168,112.9,3.528125,112.9,3.528125,,,,,,,,,,,,,,,,,,,Braden Montgomery,sa3038253,695731,OF,Braden Montgomery,-2.4259456560665433,-3.4800849588656813,-0.849541643665977,-0.7375493123376806,-0.8331832796383548,-0.3981162446959754,-0.39130171729985225,-3.272893514258146,4.93721430821242,-8.210107822470565,0.0,0.0,False,7,OF,OF 7
Abimelec Ortiz,WSN,53.051,210.454,189.957,42.2419,26.2902,8.27083,0.75695,6.92385,23.0333,24.5624,16.6101,0.316309,54.3991,2.10123,1.51947,0.266394,2.955,0.824798,0.494667,0.222376,0.0789252,0.258485,0.305338,0.289995,0.383236,0.293722,0.67323,0.160859,3.42659,0.271357,0.0271542,-0.332613,21.5633,-3.30342,86.8142,-0.305459,0.205737,-3.5943976044654846,-4.160601228475571,-0.0770569,999.0,2.73864,-1.59754,1.11922,2.73864,1.59754,3.50771,198.8,3.750943396,198.8,3.750943396,,,,,,,,,,,,,,,,,,,Abimelec Ortiz,sa3016926,694673,1B,Abimelec Ortiz,-4.32068387987769,-5.473023861782723,-0.4703742826643899,-0.2756851989245491,-0.36670343123464033,-0.5054766352863659,-0.6153883198979999,-2.369022647780058,5.94346703347981,-8.31248968125987,0.0,0.0,False,7,1B,1B 7
Matt Mervis,WSN,9.74687,35.6095,32.6394,6.69028,4.27082,1.23256,0.0245536,1.16234,3.68496,4.16637,2.61548,0.0725901,11.0625,0.227388,0.112103,0.0151066,0.369572,0.0896967,0.0504316,0.204976,0.0734491,0.310661,0.236428,0.267828,0.351078,0.271421,0.618905,0.146102,2.48017,0.269305,-0.013875,-0.0491964,3.00382,-1.20371,71.5372,-0.0630713,0.0663541,-1.2643341794610023,-0.6857194751501083,-0.0783016,999.0,1.53072,-0.0492836,1.92665,1.53072,0.0492836,2.43114,27.5,2.75,27.5,2.75,,,,,,,,,,,,,,,,,,,Matt Mervis,27845,670223,1B/DH,Matt Mervis,-1.310327942796527,-1.715409191073692,-1.1720863209206405,-0.9175510741207464,-1.114233384206317,-0.5814034517510348,-0.1928810848795691,-4.194344389045059,5.94346703347981,-10.13781142252487,0.0,0.0,False,7,1B,1B 7
Mark Canha,TEX,27.3811,102.684,89.441,20.3024,14.2931,4.14291,0.101896,1.76449,10.2797,9.09195,9.03053,0.119905,20.7965,2.85993,1.28796,0.0646049,1.8751,1.08616,0.236965,0.226992,0.0879448,0.202529,0.434234,0.313711,0.334774,0.290563,0.648485,0.107782,3.57849,0.271944,-0.177524,-0.0518721,10.2578,-1.87512,86.1075,-0.229396,-0.682962,-1.9107407331466677,-2.4201013445854187,-0.0815046,999.0,2.23331,0.0899142,1.71604,2.23331,-0.0899142,2.71195,91.3,3.381481481,91.3,3.381481481,,,,,,,,,,,,,,,,,,,Mark Canha,11445,592192,1B/OF/DH,Mark Canha,-1.6215285839708373,-0.23512544681270367,-0.9329129113583717,-0.8504680461038915,-0.9337071452393106,-0.47848119315500415,-0.0264375704059505,-3.1876947161466407,4.93721430821242,-8.124909024359061,0.0,0.0,False,7,1B,1B 7
Sebastián Rivero,LAA,7.64167,22.4421,21.2782,4.33844,3.39621,0.683801,0.0111499,0.247287,2.0853,2.37565,0.931364,0.00422838,5.24413,0.103008,0.0615053,0.0680192,0.26671,0.106354,0.0314922,0.203892,0.0415008,0.233674,0.177601,0.240136,0.271941,0.227534,0.512077,0.0680492,3.03394,0.258145,-0.0115726,-0.0208471,1.09343,-1.55827,40.1051,-0.0324197,-0.559215,-1.616675801575184,0.0304203033447265,-0.0832656,999.0,1.68045,-0.208779,2.00288,1.68045,0.208779,2.32949,7.3,0.9125,7.3,0.9125,,,,,,,,,,,,,,,,,,,Sebastian Rivero,21735,665861,C,Sebastian Rivero,-0.8772914440432048,-1.7025653458186811,-1.2301016689617121,-1.0194933244502444,-1.1798646289821604,-0.579682959949569,-0.1914369193593522,-4.448100813643697,3.475655594645327,-7.923756408289023,0.0,0.0,False,7,C,C 7
Nelson Velázquez,STL,28.2196,105.5,95.1316,21.1712,12.8237,4.21238,0.1384,3.99676,11.5198,12.1344,8.57103,0.226941,27.9927,0.889472,0.841322,0.0665591,1.44661,1.40232,0.496342,0.222547,0.0812421,0.265334,0.306189,0.290532,0.395775,0.298117,0.686307,0.173228,3.59851,0.26842,0.0973588,-0.0684123,11.1861,-1.27953,89.4991,0.0289465,-1.63208,-1.280422255396843,-3.1320910453796387,-0.0861411,999.0,1.78941,1.11848,1.63791,1.78941,-1.11848,2.81613,103.7,3.703571428,103.7,3.703571428,,,,,,,,,,,,,,,,,,,Nelson Velazquez,23359,676369,OF/DH,Nelson Velazquez,-2.1475567860390887,-2.686958013290681,-0.8879378334632356,-0.6017801262314595,-0.8221990475644849,-0.44582579954670865,-0.30212230371983345,-3.2201651117621397,4.93721430821242,-8.15737941997456,0.0,0.0,False,7,OF,OF 7
Paul DeJong,NYY,18.1474,68.8816,63.6104,13.2261,7.86144,2.6217,0.0260463,2.71689,7.30221,8.47285,4.18173,0.00159366,21.9088,0.743966,0.311929,0.0336306,0.85547,0.57974,0.181708,0.207923,0.060709,0.318064,0.19087,0.26365,0.378092,0.279225,0.641742,0.170168,3.1762,0.267432,-0.0800115,-0.0428706,6.24696,-1.89194,76.5216,-0.122882,-1.809,-2.0343025848269463,-1.155543565750122,-0.087845,999.0,3.05832,0.392183,1.75752,3.05832,-0.392183,2.65665,62.6,3.477777777,62.6,3.477777777,,,,,,,,,,,,,,,,,,,Paul DeJong,18015,657557,3B/SS,Paul DeJong,-2.3662171358401647,-3.6060066127951047,-1.0408984324308566,-0.7443651217773073,-0.9563976293131606,-0.5307880771096886,-0.4054603829675668,-3.766975613250117,4.432236963281538,-8.199212576531654,0.0,0.0,False,7,3B,3B 7
Bryan De La Cruz,PHI,12.0853,43.2907,40.4646,9.34175,6.24418,2.19557,0.0353806,0.866619,3.82625,5.09009,2.53123,0.0227829,12.5126,0.134002,0.138971,0.0218998,0.683969,0.259029,0.0780786,0.230862,0.0584705,0.289037,0.202294,0.277497,0.35112,0.275439,0.628617,0.120258,2.8286,0.311307,-0.0269036,-0.0388354,3.79299,-1.32215,72.6589,-0.065739,-0.283454,-1.4685700759291649,-0.8429598212242126,-0.0891384,999.0,4.028,2.80222,1.93868,4.028,-2.80222,2.4151,34.6,2.883333333,34.6,2.883333333,,,,,,,,,,,,,,,,,,,Bryan De La Cruz,19600,650559,OF/DH,Bryan De La Cruz,-0.5770085714835959,-1.666856295978322,-1.1669621141987598,-0.9504961212488248,-1.0803783463308583,-0.5639135323839487,-0.18742178389833947,-4.423585570446846,4.93721430821242,-9.360799878659266,0.0,0.0,False,7,OF,OF 7
Charlie Condon,COL,43.7447,172.262,154.402,37.0124,23.87,6.89762,1.01712,5.22765,18.8482,20.217,13.2001,0.0157423,49.0007,3.1846,1.28299,0.192479,2.57077,1.18776,0.407631,0.239714,0.0766276,0.284454,0.269385,0.310322,0.399134,0.310238,0.709456,0.15942,4.10019,0.313284,-0.0277677,-0.195024,19.9601,-0.394012,84.4552,-0.222791,0.468189,-3.396524727344513,-3.2072025537490845,-0.0892691,999.0,3.16243,-0.402014,1.40249,3.16243,0.402014,3.13001,176.1,4.002272727,176.1,4.002272727,,,,,,,,,,,,,,,,,,,Charlie Condon,sa3025257,809707,3B,Charlie Condon,-0.8349425813291561,-0.9782408141751637,-0.6221565570768839,-0.46465178884764047,-0.5259656336163354,-0.4679871774964679,-0.10999366827076286,-2.419384585378074,4.432236963281538,-6.851621548659612,0.0,0.0,False,7,3B,3B 7
Tyler Wade,TEX,23.6543,72.3108,64.3596,13.6317,10.7424,2.50094,0.1602,0.228153,7.28694,4.5458,6.12764,0.066065,18.1971,0.365291,0.160695,1.29749,0.827701,2.63561,0.925571,0.211805,0.0847404,0.251652,0.336737,0.283393,0.266277,0.250668,0.54967,0.0544721,5.17687,0.29078,0.0397348,0.0347388,4.88135,-3.66272,58.6249,0.0744736,-0.381675,-3.4517900943756104,0.0876556932926178,-0.0895558,999.0,1.57709,-0.285419,1.86508,1.57709,0.285419,2.51323,44.0,1.833333333,44.0,1.833333333,,,,,,,,,,,,,,,,,,,Tyler Wade,15730,642180,3B/OF,Tyler Wade,-2.1442423516380935,-2.3578958391854012,-1.0414522340915764,-1.0216249638392247,-1.1003269872233727,-0.3184422899845413,-0.2651224616620151,-3.6756501489380438,4.432236963281538,-8.107887112219581,0.0,0.0,False,7,3B,3B 7
Dominic Smith,ATL,61.5621,233.41,210.661,50.6853,35.008,9.86084,0.520694,5.29575,25.0698,25.4405,17.8367,0.357047,47.9987,2.73461,2.03971,0.138638,4.36233,1.68416,0.331095,0.240602,0.0764178,0.205641,0.371608,0.305466,0.367771,0.295872,0.673237,0.127169,3.53577,0.284742,-0.469491,-0.163316,24.323,-3.25624,87.7963,-0.632808,1.84398,-4.008827209472656,-4.638596057891846,-0.0902202,999.0,2.79063,0.684258,1.19156,2.79063,-0.684258,3.41126,223.1,3.598387096,223.1,3.598387096,,,,,,,,,,,,,,,,,,,Dominic Smith,15653,642086,1B,Dominic Smith,-0.9521011718257884,-2.458926812437704,-0.39651592758540877,-0.4570650509784254,-0.3345204009241128,-0.41671523484983986,-0.27648241229580295,-1.9945496679933314,5.94346703347981,-7.938016701473142,0.0,0.0,False,7,1B,1B 7
Michael Toglia,CIN,20.1404,66.3621,59.5922,12.2126,7.10916,2.36535,0.126831,2.61127,6.81069,7.66289,5.96188,0.264387,23.4321,0.341156,0.426711,0.0401577,0.953238,0.651661,0.171419,0.204937,0.0898387,0.353095,0.254432,0.279179,0.380343,0.286746,0.659521,0.175406,3.53618,0.282596,-0.0429367,-0.0266644,6.42367,-1.41752,77.1353,-0.069601,-0.0920124,-1.8679717630147936,-1.311186082661152,-0.0993737,999.0,3.06824,3.55959,1.78054,3.06824,-3.55959,2.62595,61.1,3.055,61.1,3.055,,,,,,,,,,,,,,,,,,,Michael Toglia,25845,669911,1B,Michael Toglia,-2.394688074081438,-2.443571730530308,-1.058724535395954,-0.7561318068543482,-0.9860832769960155,-0.5233595328166021,-0.2747558826303886,-3.944571803998355,5.94346703347981,-9.888038837478165,0.0,0.0,False,7,1B,1B 7
Leo De Vries,ATH,8.03295,30.846,27.9414,6.51967,3.76333,1.63727,0.0737756,1.04529,3.89197,3.57248,2.63764,0.112583,7.38612,0.134129,0.0962123,0.0366567,0.310291,0.201911,0.0966707,0.233334,0.0855099,0.239451,0.357108,0.301578,0.409442,0.308176,0.71102,0.176108,3.54398,0.279217,0.00980617,-0.0416055,3.5225,-0.122194,96.409,-0.0317994,-2.24253,-0.1627186276018619,-1.870633900165558,-0.101227,999.0,2.12922,0.0414544,1.97132,2.12922,-0.0414544,2.37157,35.4,4.425,35.4,4.425,,,,,,,,,,,,,,,,,,,Leo De Vries,sa3023363,815888,SS,Leo De Vries,-0.3293617437275066,-0.44488557573425924,-1.1645786272870042,-0.9305911279767174,-1.135999902679292,-0.569813110990093,-0.05002305743808229,-4.137887936878744,6.2323935944793165,-10.37028153135806,0.0,0.0,False,7,SS,SS 7
Bryce Eldridge,SFG,98.948,394.709,352.753,82.2185,50.28,16.7491,0.383062,14.8062,41.3771,50.0653,34.2308,3.01746,119.116,2.8575,4.37426,0.493794,4.47323,1.8815,0.570908,0.233077,0.0867242,0.301783,0.287373,0.302644,0.40865,0.306128,0.711294,0.175573,2.59845,0.30202,-0.0907349,-0.414355,44.4181,-2.21977,95.0024,-0.50509,-1.49648,-2.836505711078644,-11.57451593875885,-0.107671,999.0,2.45578,0.394739,0.529997,2.45578,-0.394739,4.29334,408.5,4.126262626,408.5,4.126262626,,,,,,,,,,,,,,,,,,,Bryce Eldridge,33390,805811,1B,Bryce Eldridge,-4.248764959607557,-5.272047724397639,0.19490580272613994,0.6024546431225438,0.5679971765621405,-0.3963324686091356,-0.5927905073087614,0.489382470861532,5.94346703347981,-5.454084562618278,0.0,0.0,False,7,1B,1B 7
Adam Frazier,LAA,66.5086,254.62,231.006,52.7678,38.2771,9.48454,1.16505,3.84107,25.3273,21.8134,16.6218,0.662615,47.1451,3.71143,1.92221,1.359,3.45442,4.0831,1.5684,0.228427,0.0652806,0.185159,0.352566,0.288639,0.329454,0.273311,0.618093,0.101027,4.67569,0.268914,-0.0202012,-0.208218,21.8691,-8.21619,71.6394,-0.228419,-0.801959,-8.739428326487541,-1.1440817415714264,-0.11458,999.0,2.8382,1.30982,1.18863,2.8382,-1.30982,3.41515,200.2,2.988059701,200.2,2.988059701,,,,,,,,,,,,,,,,,,,Adam Frazier,15223,624428,2B/OF,Adam Frazier,-3.856550263265811,-6.966860582692646,-0.3871770980087637,-0.6191249018387736,-0.46745636407103736,-0.1689345859926647,-0.7833557348223079,-2.2671605657106073,4.290443792376481,-6.557604358087088,0.0,0.0,False,7,2B,2B 7
Eric Wagaman,MIN,29.2905,114.517,105.809,25.9135,16.9891,5.96054,0.0986792,2.86519,12.4671,12.2064,7.23628,0.0468738,23.1587,0.491742,0.923881,0.0558362,1.88557,1.0659,0.25209,0.244909,0.0631898,0.202231,0.312464,0.293914,0.384344,0.29519,0.678258,0.139435,3.52644,0.285574,-0.119844,-0.0529205,11.87,-1.661,87.1314,-0.172765,-1.31172,-1.9096475839614868,-3.176280975341797,-0.117092,999.0,2.16386,1.39635,1.68357,2.16386,-1.39635,2.75524,108.1,3.727586206,108.1,3.727586206,,,,,,,,,,,,,,,,,,,Eric Wagaman,23395,676572,3B/OF,Eric Wagaman,-0.022493846325481914,-2.5293136558389473,-0.8535818208109798,-0.7278436353455218,-0.8195601930122037,-0.4805737990333697,-0.28439672847594577,-3.102242066929289,4.432236963281538,-7.534479030210827,0.0,0.0,False,7,3B,3B 7
Matt Thaiss,BOS,8.29763,25.637,22.1577,4.83339,3.84148,0.653411,0.02163,0.316872,2.96877,2.9078,3.19791,0.025488,6.46598,0.142441,0.0842292,0.0546858,0.391515,0.090061,0.0492945,0.218136,0.124738,0.252213,0.494574,0.319508,0.29248,0.281108,0.611987,0.0743437,2.76481,0.292159,-0.0103162,-0.0494186,2.36423,-0.664975,73.9924,-0.0597348,-1.85308,-0.8455853350460529,-1.2128281593322754,-0.120323,999.0,2.6895,1.87124,1.98768,2.6895,-1.87124,2.34977,17.9,2.2375,17.9,2.2375,,,,,,,,,,,,,,,,,,,Matt Thaiss,19318,642136,C,Matt Thaiss,-0.5979385889085522,0.0899141803721973,-1.1980605980254846,-1.0117411489050268,-1.1603609282877665,-0.5813658240944954,0.010109975361269096,-4.296335754548642,3.475655594645327,-7.77199134919397,0.0,0.0,False,7,C,C 7
Warming Bernabel,WSN,32.9013,103.717,97.7739,23.9717,16.79,4.87917,0.213816,2.08875,9.64371,10.4177,4.43381,0.100728,17.06,0.767471,0.645471,0.0961254,1.74613,1.03887,0.305589,0.245175,0.0427492,0.164487,0.259895,0.281537,0.363541,0.280805,0.645077,0.118365,3.61658,0.276054,-0.0443782,-0.0618846,9.53921,-2.71573,77.9656,-0.106263,0.0811873,-2.8148550540208817,-1.824250489473343,-0.121591,999.0,2.17476,-0.655087,1.76774,2.17476,0.655087,2.64302,86.6,2.624242424,86.6,2.624242424,,,,,,,,,,,,,,,,,,,Warming Bernabel,26536,682653,1B,Warming Bernabel,0.00522218622606519,-3.574481564426255,-0.9559785510572085,-0.8143435876388156,-0.8851174032575525,-0.4833656616637854,-0.40191569779163,-3.7389447012714685,5.94346703347981,-9.682411734751279,0.0,0.0,False,7,1B,1B 7
Justin Foscue,TEX,12.224,42.7663,38.8779,8.48399,5.33688,2.30247,0.0311586,0.813484,4.93705,4.89835,3.43068,0.0135146,8.74004,0.318165,0.107157,0.0323731,0.468214,0.210421,0.102439,0.218221,0.0802193,0.204367,0.392525,0.286256,0.34182,0.278352,0.628075,0.123598,3.23426,0.260622,0.0158026,-0.0597582,3.84819,-1.20498,77.6953,-0.0439556,-0.562145,-1.1682273037731647,-1.5053542852401731,-0.122942,999.0,1.78986,-0.443519,1.90076,1.78986,0.443519,2.46566,30.0,2.5,30.0,2.5,,,,,,,,,,,,,,,,,,,Justin Foscue,27501,679822,1B/2B/DH,Justin Foscue,-1.0458384152649982,-1.272074883480505,-1.1266763981065762,-0.9564156706861336,-1.0874057626066131,-0.568934133891135,-0.14303245246121,-3.8681790102461573,4.290443792376481,-8.158622802622638,0.0,0.0,False,7,1B,1B 7
Rafael Flores Jr.,PIT,20.1995,69.6196,63.8876,14.946,10.173,2.924,0.0447349,1.80426,7.19711,7.43542,5.29672,0.0804656,20.5538,0.225622,0.164858,0.0447754,0.937865,0.396088,0.0865634,0.233943,0.0760809,0.29523,0.2577,0.294192,0.365834,0.290012,0.660027,0.131892,2.95739,0.315193,-0.0250301,-0.0593162,6.92358,-1.30251,82.369,-0.0843463,-2.26443,-1.539139784872532,-2.04176989197731,-0.129389,999.0,2.18335,-0.0561512,1.8292,2.18335,0.0561512,2.56107,62.5,3.125,62.5,3.125,,,,,,,,,,,,,,,,,,,Rafael Flores Jr.,31991,804668,DH,Rafael Flores Jr.,-0.7141732327550406,-1.518319677289971,-1.0447101255901008,-0.8460374357506069,-0.9944202248433401,-0.5497570432880498,-0.17072028532526723,-4.850192539489688,0.0,-4.850192539489688,0.0,0.0,False,7,DH,DH 7
Jarred Kelenic,CHW,28.6951,102.186,93.4782,20.0836,12.8444,4.45623,0.171624,2.61132,10.8918,9.46987,8.01588,0.226162,30.6181,0.304252,0.290926,0.0965168,1.19469,1.71503,0.925101,0.214848,0.0784442,0.299632,0.261802,0.278225,0.349997,0.275972,0.628221,0.135148,4.08024,0.288609,0.182886,-0.174067,8.99742,-3.07662,74.2866,0.0088186,-0.116335,-3.096706658601761,-1.6416208148002625,-0.130952,999.0,2.71008,1.21766,1.66848,2.71008,-1.21766,2.77535,83.8,2.889655172,83.8,2.889655172,,,,,,,,,,,,,,,,,,,Jarred Kelenic,22558,672284,OF,Jarred Kelenic,-2.8299206221235833,-3.8601575242381205,-0.9107136974404515,-0.7561262365622269,-0.9198560909004488,-0.4135267480055581,-0.434037181889565,-3.6958396122289003,4.93721430821242,-8.63305392044132,0.0,0.0,False,7,OF,OF 7
Jerar Encarnacion,SFG,32.4342,121.756,111.627,24.9376,16.621,4.25226,0.099048,3.96529,13.2058,14.7992,8.15627,0.11329,37.3305,0.891454,1.01015,0.0713687,2.31253,1.34097,0.250393,0.223402,0.0669887,0.306602,0.218488,0.279291,0.369839,0.283219,0.649129,0.146437,3.74961,0.293973,-0.190625,-0.00305508,11.437,-2.9494,79.2651,-0.193681,0.708404,-3.1775243431329727,-2.26139634847641,-0.134866,999.0,2.67635,0.149774,1.54876,2.67635,-0.149774,2.93498,106.1,3.315625,106.1,3.315625,,,,,,,,,,,,,,,,,,,Jerar Encarnacion,21871,666464,1B/OF/DH,Jerar Encarnacion,-2.4244925790525906,-4.469637962504456,-0.8267911667982898,-0.6052860680926079,-0.7245321085239499,-0.4521624910885511,-0.5025673312891417,-3.094974516077623,4.93721430821242,-8.032188824290042,0.0,0.0,False,7,1B,1B 7
Rowdy Tellez,,54.6858,206.791,187.394,41.8765,25.8562,7.36557,0.0980857,8.55667,21.5381,27.099,15.8309,0.564565,50.4637,1.52071,1.96149,0.0835151,3.82388,0.836996,0.148491,0.223467,0.0765553,0.244032,0.31371,0.286531,0.400803,0.297272,0.687334,0.177336,2.32781,0.255647,-0.286035,-0.174927,21.784,-2.64998,88.9183,-0.460963,-0.306496,-3.169434279203415,-5.151201367378235,-0.135251,999.0,3.24008,0.637655,1.14852,3.24008,-0.637655,3.46864,209.0,3.8,209.0,3.8,,,,,,,,,,,,,,,,,,,Rowdy Tellez,15679,642133,1B,Rowdy Tellez,-4.057940080863151,-6.094088653809421,-0.5246011486177867,-0.09377951129442172,-0.27373511932747235,-0.5042167336820074,-0.6852210172450601,-2.2743372709525107,5.94346703347981,-8.21780430443232,0.0,0.0,False,7,1B,1B 7
Blaine Crim,COL,41.5104,162.365,145.815,36.05,23.3163,7.41564,0.267798,5.05028,18.605,19.4747,13.1183,0.750779,38.5136,1.83663,1.51748,0.0773121,2.27294,0.955325,0.310975,0.247231,0.0807953,0.237204,0.340615,0.314288,0.405666,0.312317,0.719953,0.158434,3.25668,0.298739,-0.101695,-0.183982,19.0873,-0.0973643,85.8791,-0.285677,-0.620854,-3.0030448734760284,-3.945837616920471,-0.158275,999.0,2.33301,0.414786,1.46002,2.33301,-0.414786,3.0533,169.8,4.042857142,169.8,4.042857142,,,,,,,,,,,,,,,,,,,Blaine Crim,25714,688760,DH,Blaine Crim,0.307583741779245,-0.2780981768525255,-0.630976764273156,-0.4844118431187516,-0.5531714910351996,-0.4919948205042619,-0.031269436081760374,-3.3427126260942948,0.0,-3.3427126260942948,0.0,0.0,False,7,DH,DH 7
