Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Caden Dana","LAA",4.08137,6.34565,4.81068,5.08255,13.3765,13.3765,0,0,0,70.6664,306.729,70.1635,43.3775,39.9073,12.8589,26.7559,0,4.16989,60.1952,7.6664,3.40761,2.24979,1.63769,0.196249,0.08723,0.1090191900730133,0.254397,1.37151,0.282639,0.678459,,,5.14128,0.198486,0.155368,616.6099853515625,3.08631,0.58237,0.517155,3.08631,-0.58237,4.31046,210.5,2.964788732394366,213,3,"Caden Dana","31508",702674
"Tommy Nance","TOR",1.45435,3.19717,0,4.18429,38.5563,0.0935801,0,3.14617,2.15579,41.5028,178.712,41.6511,20.9734,19.2955,4.4034,14.1844,3.53276,2.10312,37.6791,8.17083,3.07593,2.65638,0.954891,0.210838,0.0793703,0.13146721571683884,0.256434,1.34534,0.309516,0.701864,,,3.90736,0.19835,0.0393151,999,2.17406,-0.530387,0.768594,2.17406,0.530387,3.97521,192.40000000000003,4.5809523809523816,198,4.714285714285714,"Tommy Nance","19178",667297
"Rob Zastryzny","CHC",1.34185,0.91968,0,3.96346,29.9214,0.780031,0,1.70741,0.401165,29.5928,126.893,28.0636,14.1654,13.0322,3.31421,11.1578,0.36532,1.55709,26.9447,8.19464,3.3934,2.41488,1.00795,0.212341,0.0879303,0.12441057711839676,0.245787,1.32537,0.294918,0.724549,,,4.09036,0.197686,0.21171,999,1.59864,-2.36263,0.959699,1.59864,2.36263,3.7204,135.3,4.510000000000001,134,4.466666666666667,"Rob Zastryzny","15094",642239
"Joe Jiménez","ATL",0.527872,0.820032,0,3.6289,18.8368,0,0.183267,3.67576,0.443209,19.0466,78.1104,15.8799,8.34759,7.67978,2.13013,5.9272,0.155687,0.877818,22.4683,10.6169,2.80076,3.79071,1.00654,0.287648,0.0758823,0.21176565438508987,0.222703,1.14494,0.294384,0.714984,,,3.33292,0.196342,0.212051,750.2100219726562,0.941887,3.52738,1.22843,0.941887,-3.52738,3.36209,113.4,5.968421052631579,108,5.684210526315789,"Joe Jimenez","15761",641729
"José Suarez","LAA",3.06803,3.5346,0.691463,4.43231,42.3603,3.14065,3.56044,3.2294,1.50096,64.1593,277.511,62.4273,34.3447,31.5971,9.6052,24.9375,0.696446,3.11655,62.9106,8.82484,3.49813,2.52273,1.34738,0.226696,0.0898613,0.13683457672595978,0.250253,1.36169,0.298529,0.717287,,,4.46338,0.196104,0.134886,743.1400146484375,5.80657,-0.531419,0.490395,5.80657,0.531419,4.34614,263.40000000000003,4.1156250000000005,264,4.125,"Jose Suarez","19911",660761
"Alex Lange","DET",2.77741,3.18951,0,3.74069,40.0909,0,2.83984,4.5281,2.47253,41.1852,179.424,34.3208,18.6064,17.1179,3.57919,22.5241,0.27534,2.73008,46.1835,10.0923,4.92208,2.05041,0.782144,0.257399,0.125536,0.13186340034008026,0.222617,1.38023,0.29444,0.737711,,,3.89308,0.194444,0.199476,999,0.760244,-1.18455,0.762705,0.760244,1.18455,3.98306,214.80000000000004,5.2390243902439035,202,4.926829268292683,"Alex Lange","19883",656638
"Ian Seymour","TBR",1.65642,1.64067,1.5145,4.24681,12.2625,3.93534,0,1.03617,0,29.3451,123.939,27.1268,15.0511,13.847,4.21191,9.88064,0,1.53765,26.6536,8.17452,3.03034,2.69756,1.29177,0.215053,0.0797216,0.13533177971839905,0.241082,1.26111,0.280629,0.705748,,,4.38313,0.192272,0.217764,999,1.17817,1.17104,0.937405,1.17817,-1.17104,3.75013,117.20000000000003,4.041379310344829,115,3.9655172413793105,"Ian Seymour","sa3014512",693855
"Mason Montgomery","TBR",1.91617,3.25255,0,3.80873,50.3908,0,1.41353,12.724,4.25648,55.2026,235.974,50.8213,25.3927,23.3613,6.84446,22.3815,0,2.1321,60.1252,9.80258,3.649,2.68638,1.11589,0.254796,0.0948474,0.15994831919670105,0.240334,1.32608,0.304357,0.751488,,,3.93218,0.191889,0.376547,611.8200073242188,2.98621,-0.468836,0.717891,2.98621,0.468836,4.04281,293.29999999999995,5.332727272727272,289,5.254545454545455,"Mason Montgomery","29770",682254
"Caleb Kilian","CHC",1.62891,1.80959,0.39171,4.38434,23.3185,2.19805,0,1.3885,0,36.4195,158.379,37.1117,19.2845,17.7417,4.14189,12.1582,0.573895,3.12827,28.3217,6.99887,3.00455,2.32943,1.02355,0.178822,0.0767667,0.10205575078725815,0.259355,1.35284,0.298022,0.689776,,,4.34883,0.190353,0.0902782,744.2100219726562,1.74525,-0.250695,0.790906,1.74525,0.250695,3.94546,136.00000000000006,3.7777777777777795,143,3.9722222222222223,"Caleb Kilian","26213",668873
"Zack Thompson","STL",2.18517,3.36475,0.0050476,4.09934,34.6827,1.05474,0,2.72059,0,44.8721,195.53,41.7467,22.2157,20.4384,5.53297,21.0433,0,2.16176,45.7961,9.18533,4.22065,2.17629,1.10975,0.234216,0.107622,0.12659401446580887,0.242256,1.39931,0.299298,0.737127,,,4.27967,0.190167,0.205531,999,3.76149,-0.615467,0.628093,3.76149,0.615467,4.16254,185,4.111111111111111,182,4.044444444444444,"Zack Thompson","25918",668868
"James McArthur","KCR",3.17837,3.54505,0,4.25402,45.1065,0.231485,2.71343,9.21608,3.94841,48.6301,208.845,50.9147,24.9847,22.9859,5.84078,13.9258,1.1741,2.49038,43.719,8.0911,2.57726,3.13942,1.08096,0.209338,0.0666803,0.14265721291303635,0.26459,1.33334,0.315492,0.703378,,,3.94256,0.188944,0.0531905,743.8599853515625,2.00128,-0.696476,0.611208,2.00128,0.696476,4.18506,247.20000000000002,5.044897959183674,258,5.26530612244898,"James McArthur","21527",663704
"Tyson Miller","CHC",4.13697,2.43821,0,3.90146,51.9934,0,3.06343,13.5707,1.95787,57.953,242.171,53.0458,27.3069,25.1224,7.42885,17.1679,0,3.31445,51.6228,8.01694,2.66614,3.00695,1.15369,0.213167,0.0708914,0.14227528125047684,0.23928,1.21156,0.280483,0.717345,,,4.11167,0.188094,0.330976,737.3200073242188,2.40392,0.162199,0.669882,2.40392,-0.162199,4.10682,320.3,5.522413793103448,314,5.413793103448276,"Tyson Miller","19976",668338
"Brandon Young","BAL",1.57743,1.68175,0.453911,4.04905,21.0651,1.79056,0,0.985743,0,30.5087,128.553,28.9891,14.9192,13.7257,4.00171,9.70739,0,1.07569,28.8214,8.50225,2.86366,2.96902,1.1805,0.2242,0.075513,0.14868663996458054,0.246151,1.26837,0.294155,0.718474,,,4.04258,0.18649,0.168318,999,1.57187,-0.947263,0.94993,1.57187,0.947263,3.73343,133.79999999999998,4.316129032258064,132,4.258064516129032,"Brandon Young","sa3014926",687064
"Elvis Peguero","MIL",4.20321,3.7271,0,3.82102,54.3228,0,0.345674,13.0395,3.63452,56.6601,246.31,54.3168,26.1473,24.0555,5.4396,24.4192,2.09426,2.69291,52.797,8.38638,3.87879,2.16211,0.864037,0.214352,0.0991401,0.1152118667960167,0.247798,1.38962,0.303659,0.739431,,,3.98641,0.184953,0.408123,999,0.540986,0.178791,0.543559,0.540986,-0.178791,4.27525,296.9,5.208771929824561,297,5.2105263157894735,"Elvis Peguero","21652",665625
"Troy Taylor","SEA",2.28962,2.35429,0,3.86434,51.539,0,0.942545,12.2982,1.06577,51.2453,218.41,47.1199,23.9166,22.0032,6.30014,20.0397,0,2.12646,51.1606,8.98512,3.51948,2.55297,1.10647,0.234241,0.0917525,0.1424887627363205,0.240109,1.31055,0.294126,0.741232,,,4.06566,0.184802,0.0733247,999,1.61192,0.30526,0.707352,1.61192,-0.30526,4.05686,270.40000000000003,5.301960784313726,266,5.215686274509804,"Troy Taylor","31883",700187
"Cionel Pérez","BAL",3.02459,2.12542,0,3.84799,53.9303,0,0.496908,14.1899,0.768568,51.8877,227.894,49.1399,24.1139,22.1848,4.00197,24.8188,0.90533,2.94205,47.3468,8.21237,4.30486,1.9077,0.694149,0.207758,0.108905,0.09885302186012268,0.245536,1.42536,0.303379,0.729195,,,3.94922,0.182789,0.22695,999,2.00958,-2.88939,0.637781,2.00958,2.88939,4.14963,274.20000000000005,5.273076923076924,274,5.269230769230769,"Cionel Perez","19614",672335
"Erik Sabrowski","CLE",2.73555,2.29197,0,3.68061,48.2279,0,0.214693,7.51914,1.87683,52.9013,229.672,46.1373,23.5156,21.6343,5.80359,27.9854,0,1.60668,61.494,10.4619,4.7611,2.19736,0.987353,0.267747,0.121849,0.14589761197566986,0.230594,1.40115,0.303758,0.766802,,,3.94595,0.18232,0.315803,999,1.92143,-0.0342012,0.663921,1.92143,0.0342012,4.11477,262.80000000000007,4.958490566037737,251,4.735849056603773,"Erik Sabrowski","24978",681870
"Eiberson Castellano","MIN",1.79946,1.82802,0,3.95882,36.5277,0,0,2.20488,0,39.6289,169.071,37.5689,18.9473,17.4315,4.51895,13.7446,0,2.43793,38.4754,8.73804,3.1215,2.79931,1.02629,0.227569,0.0812946,0.14627449214458466,0.245727,1.29485,0.300742,0.719457,,,3.93216,0.181908,0.155893,999,0.301473,-0.595416,0.835091,0.301473,0.595416,3.88655,171.7,4.2924999999999995,171,4.275,"Eiberson Castellano","sa3015414",682769
"Riley O'Brien","STL",1.80934,1.65101,0,4.11412,41.5143,0,0.0504179,3.6193,2.1785,44.147,193.239,41.1484,21.9355,20.1807,4.88683,20.7833,0,2.83947,44.8793,9.14928,4.23698,2.15939,0.996251,0.232247,0.107553,0.12469492852687836,0.242597,1.40285,0.302558,0.726014,,,4.17762,0.181084,0.0940536,999,4.5049,-2.86365,0.667324,4.5049,2.86365,4.11023,191.50000000000003,4.3522727272727275,189,4.295454545454546,"Riley O'Brien","20348",676617
"Michael Kopech","LAD",4.34746,3.77103,0.0166193,3.87081,58.167,0.592908,15.1411,13.2685,3.32779,65.4015,277.073,52.068,30.5745,28.1286,8.9442,30.9961,1.08499,3.46372,80.4812,11.0751,4.26542,2.59649,1.23083,0.290469,0.11187,0.17859914898872375,0.214613,1.27006,0.281509,0.744088,,,4.06389,0.181037,0.346457,195.13999938964844,2.33918,-1.46341,1.03999,2.33918,1.46341,3.61334,420.09999999999997,6.4630769230769225,393,6.046153846153846,"Michael Kopech","17282",656629
"Trent Thornton","SEA",2.93435,3.30432,0,3.7775,59.6851,0,1.91925,11.0218,1.95425,63.3951,264.375,57.6964,28.9221,26.6083,8.35119,19.4249,0.491924,2.79443,62.6656,8.89644,2.75769,3.22604,1.18559,0.237033,0.073475,0.16355834156274796,0.238262,1.21652,0.288335,0.736658,,,3.95349,0.178899,0.162205,749.4600219726562,1.40154,0.753361,0.704545,1.40154,-0.753361,4.06061,331.00000000000006,5.253968253968255,325,5.158730158730159,"Trent Thornton","17948",663423
"Jhony Brito","SDP",2.83834,2.50853,0.29534,4.25633,29.7526,2.39731,0.0310469,1.30649,1.25112,45.4467,195.367,46.882,23.3619,21.4929,5.79974,14.6904,0.711948,1.54419,35.159,6.96269,2.90921,2.39333,1.14855,0.179964,0.0751942,0.10477019846439362,0.261718,1.35483,0.297324,0.714847,,,4.3499,0.175618,0.163103,999,2.74331,-2.2399,0.618381,2.74331,2.2399,4.17549,160,3.5555555555555554,170,3.7777777777777777,"Jhony Brito","25386",666745
"Jacob Misiorowski","MIL",2.67704,3.20091,1.37844,4.36901,35.3339,5.06277,0,1.7205,0,60.9526,268.591,53.7288,32.1621,29.5891,7.53508,32.8348,0,4.6556,63.9476,9.44223,4.84824,1.94756,1.1126,0.238085,0.122248,0.11583717167377472,0.232491,1.42018,0.289402,0.715673,,,4.52052,0.175535,0.284924,999,1.47729,0.91222,0.369232,1.47729,-0.91222,4.50769,234.6000000000001,3.845901639344264,223,3.6557377049180326,"Jacob Misiorowski","sa3020644",694819
"Peter Strzelecki","PIT",2.0468,2.87333,0,4.26056,41.4269,0,0,6.04419,1.44727,44.458,192.968,44.336,22.8763,21.0462,5.04998,15.9668,0.760253,3.29274,39.7972,8.05649,3.23229,2.49251,1.02231,0.206237,0.082743,0.12349437177181244,0.255232,1.3564,0.30487,0.703071,,,4.15244,0.174338,0.0660109,999,2.92878,-1.07442,0.655828,2.92878,1.07442,4.12556,196.70000000000002,4.470454545454546,202,4.590909090909091,"Peter Strzelecki","21367",657265
"Keaton Winn","SFG",2.53078,4.63279,2.68139,6.15005,10.283,7.50149,0.136086,0.211393,0,38.7572,164.293,36.8489,28.7873,26.4843,6.21249,11.3678,0,3.29258,32.7282,7.59998,2.63978,2.87902,1.44263,0.199207,0.0691924,0.13001421838998795,0.246263,1.24407,0.276772,0.491645,,,4.69618,0.173636,-0.456421,738.6799926757812,1.99789,1.17531,0.855011,1.99789,-1.17531,3.85999,142.60000000000002,3.656410256410257,141,3.6153846153846154,"Keaton Winn","23499",676775
"Walter Pennington","TEX",3.07356,1.58576,0,3.77567,37.4347,0.242714,0.227599,3.82709,1.66764,40.5533,175.71,38.5827,18.4923,17.0129,3.90388,16.9035,0,2.21421,38.3786,8.51737,3.75139,2.27046,0.866389,0.218419,0.0962007,0.12221880257129669,0.246389,1.36823,0.303374,0.739571,,,3.93945,0.172847,0.327078,999,2.7305,-1.15436,0.73469,2.7305,1.15436,4.02041,187.80000000000004,4.58048780487805,188,4.585365853658536,"Walter Pennington","27624",679156
"Tyler Stuart","WSN",2.12392,2.05196,0.0990957,3.84991,31.2853,0.135515,0,1.51643,0,35.8796,151.318,34.5526,16.6827,15.3481,4.20194,10.708,0,1.64763,31.9718,8.01976,2.68599,2.98578,1.05401,0.211289,0.070765,0.14052379876375198,0.248647,1.26146,0.295273,0.725734,,,3.93986,0.172739,0.184682,999,0.324382,-1.90926,0.909516,0.324382,1.90926,3.78731,159.20000000000005,4.422222222222223,161,4.472222222222222,"Tyler Stuart","sa3020264",701603
"Richard Fitts","BOS",3.08441,2.90697,2.51478,4.43363,31.3901,4.66313,0,1.03576,0,55.3945,237.358,57.8044,29.6617,27.2887,7.90407,16.686,0,1.66959,43.9991,7.14858,2.71099,2.63689,1.28418,0.18537,0.0702989,0.11507134884595871,0.263944,1.34472,0.298627,0.706802,,,4.42692,0.171658,0.266647,662.1099853515625,0.975652,-0.547043,0.446365,0.975652,0.547043,4.40485,192.8,3.505454545454546,206,3.7454545454545456,"Richard Fitts","30160",690916
"Forrest Whitley","HOU",2.58924,0.937557,0,3.73928,34.8827,0,0,2.79696,0,36.9587,160.585,33.5483,16.6907,15.3554,4.13647,16.0564,0,3.43084,38.9767,9.4914,3.90998,2.42748,1.00729,0.242716,0.0999869,0.14272919297218323,0.237765,1.34216,0.300166,0.751227,,,4.09407,0.171559,0.189164,999,1.26866,-2.37117,0.796656,1.26866,2.37117,3.93779,169.20000000000002,4.572972972972973,166,4.486486486486487,"Forrest Whitley","19586",666215
"Connor Thomas","MIL",2.46275,2.5212,0,3.96039,38.3485,0,0.0347501,3.91336,0,42.7933,185.307,47.4172,20.4684,18.8309,4.61518,11.6206,0,1.74021,31.72,6.67114,2.44396,2.72964,0.970633,0.171176,0.06271,0.10846582055091858,0.275768,1.3796,0.315625,0.733586,,,4.02268,0.170755,0.268037,999,1.25165,-0.513787,0.74717,1.25165,0.513787,4.00377,172.5,4.011627906976744,188,4.372093023255814,"Connor Thomas","sa3010784",671162
"Cody Poteet","CHC",3.15041,0.959302,0.595703,3.61358,30.4889,1.29189,0,0.941421,0,42.2747,177.036,38.0137,18.4496,16.9736,4.89711,14.3722,0,1.63079,37.9942,8.08871,3.05974,2.64359,1.04256,0.214613,0.0811821,0.13343050330877304,0.236062,1.23918,0.280313,0.745362,,,4.01055,0.17054,0.463461,749.2100219726562,1.56461,-0.789873,0.861915,1.56461,0.789873,3.85078,182.5,4.345238095238095,177,4.214285714285714,"Cody Poteet","18769",547001
"Alek Manoah","TOR",1.36908,1.68751,1.72395,4.4486,4.15719,4.15719,0,0,0,23.6389,102.537,22.0962,12.7005,11.6845,3.40264,9.6357,0.0690568,2.0159,22.0173,8.38258,3.66858,2.28497,1.29548,0.214725,0.0939728,0.12075205892324448,0.243121,1.34236,0.285547,0.705696,,,4.65362,0.170444,0.161038,746.6799926757812,1.56411,2.80961,0.943821,1.56411,-2.80961,3.74157,91.50000000000001,3.8125000000000004,89,3.7083333333333335,"Alek Manoah","26410",666201
"Phil Maton",,2.43759,2.44097,0,4.08055,56.621,0,0.541884,9.95895,1.46476,56.0031,239.926,50.992,27.5995,25.3915,6.9274,21.0345,1.22873,4.93069,53.014,8.51963,3.38036,2.52033,1.11327,0.220959,0.0876708,0.13328867405653,0.238324,1.28612,0.286097,0.712792,,,4.2722,0.169657,0.119704,999,2.02555,1.25901,0.614748,2.02555,-1.25901,4.18034,268.70000000000005,4.798214285714287,262,4.678571428571429,"Phil Maton","18064",664208
"Scott Barlow",,2.70842,2.97075,0,3.96566,54.7165,0,1.62768,10.6539,1.98907,54.9728,236.05,49.9829,26.3289,24.2226,6.22785,23.179,1.31184,2.91675,57.3575,9.39041,3.7948,2.47454,1.01961,0.242989,0.0981955,0.14479365944862366,0.238066,1.33087,0.298938,0.726736,,,3.97659,0.169591,0.272692,999,0.518471,2.28476,0.591444,0.518471,-2.28476,4.21141,293.2,5.330909090909091,287,5.218181818181818,"Scott Barlow","14993",605130
"Bryan Hoeing","SDP",3.24277,3.08927,0.227918,4.00114,50.7207,0.945251,0,6.6403,0.376729,64.7697,273.683,63.3549,31.2986,28.7947,7.63458,19.7432,1.14508,2.10474,52.3938,7.28032,2.74339,2.65377,1.06085,0.19144,0.0721389,0.11930109560489655,0.251573,1.28298,0.290503,0.715367,,,4.09292,0.166121,0.353155,999,1.78454,0.781363,0.529327,1.78454,-0.781363,4.29423,284.8,4.381538461538462,287,4.415384615384616,"Bryan Hoeing","26304",663773
"Hunter Stratton","PIT",1.4734,1.12868,0,4.05872,24.7687,0,0.394703,4.18594,2.00597,25.9185,110.061,24.4939,12.7048,11.6884,3.02016,8.70627,0,1.43808,24.2172,8.40925,3.02319,2.78158,1.04873,0.220034,0.079104,0.14093030244112015,0.245144,1.28095,0.295459,0.707421,,,3.98677,0.165349,0.0983203,999,1.17294,1.03329,0.999109,1.17294,-1.03329,3.66786,127.1,4.888461538461538,125,4.8076923076923075,"Hunter Stratton","23455",676702
"Edgardo Henriquez","LAD",1.88796,1.59309,0,4.22322,32.7699,0,0.786431,4.3201,1.63023,35.4765,154.419,32.0172,18.0948,16.6472,4.03144,17.7996,0,1.3657,37.8415,9.59997,4.51556,2.12597,1.02273,0.245057,0.115268,0.12978889048099518,0.23672,1.40422,0.299695,0.718134,,,4.13111,0.162759,0.023279,747.2100219726562,1.25698,-0.970048,0.733755,1.25698,0.970048,4.02166,166.60000000000002,4.760000000000001,163,4.6571428571428575,"Edgardo Henriquez","26944",683618
"Brandon Eisert","TOR",1.42024,1.18072,0,3.84856,24.9082,0,0,1.43819,0.603594,29.0226,124.147,28.269,13.4897,12.4106,3.32144,10.5474,0,0.87537,26.9948,8.37118,3.27079,2.55938,1.02999,0.217441,0.0849587,0.1324826329946518,0.250779,1.33746,0.302731,0.741274,,,3.97473,0.161464,0.185364,999,1.56836,-1.61882,0.968159,1.56836,1.61882,3.70912,126.90000000000002,4.375862068965518,128,4.413793103448276,"Brandon Eisert","27668",685126
"Josh Winder","MIN",0.908212,0.468575,0.339076,4.46517,10.0166,1.31807,0.00226966,0,0.15014,21.06,93.5751,22.8591,11.3571,10.4485,2.20604,6.28818,0,3.1432,17.9141,7.65559,2.68726,2.84885,0.942753,0.191441,0.0671992,0.12424151599407196,0.271668,1.38401,0.322586,0.682695,,,4.17049,0.161242,0.0500977,999,4.2289,-0.428389,1.00449,4.2289,0.428389,3.66068,80.00000000000001,3.80952380952381,88,4.190476190476191,"Josh Winder","24606",680739
"Pedro Avila","CLE",3.51174,2.11628,0.00935603,3.95305,48.6202,0.362301,0.314605,4.84977,0,59.7304,258.386,56.7716,28.5166,26.2353,6.3992,24.5882,0.405551,3.21055,58.5424,8.82099,3.70488,2.38091,0.964214,0.22657,0.0951608,0.13140884041786194,0.246205,1.36212,0.304098,0.729869,,,3.99522,0.159548,0.16447,999,0.501495,0.464765,0.470433,0.501495,-0.464765,4.37276,276,4.6,276,4.6,"Pedro Avila","18864",658648
"Trevor Stephan","CLE",1.63266,1.83695,0,4.00527,27.6634,0,0.688591,7.66287,2.12135,28.2415,120.199,26.4608,13.6612,12.5683,3.33183,10.111,0.604199,1.44447,30.1292,9.60158,3.22219,2.97983,1.06179,0.250661,0.0841192,0.16654182225465775,0.243556,1.29497,0.307638,0.718038,,,3.79399,0.15761,0.0277257,999,1.3135,-2.82489,0.943607,1.3135,2.82489,3.74186,166.70000000000005,5.95357142857143,165,5.892857142857143,"Trevor Stephan","19932",663986
"Tayler Saucedo","SEA",2.76235,2.01955,0,3.71084,56.0694,0,0.89634,9.93275,1.29786,53.7527,231.115,48.795,24.0903,22.1631,5.20552,22.9912,2.62851,2.90827,50.6344,8.47789,3.84949,2.20234,0.871577,0.219088,0.0994793,0.11960819363594055,0.237775,1.33549,0.291811,0.739488,,,3.98693,0.157467,0.234117,999,2.68421,-0.851572,0.703787,2.68421,0.851572,4.06162,279.70000000000005,5.1796296296296305,274,5.074074074074074,"Tayler Saucedo","17888",642048
"Greg Weissert","BOS",3.59547,2.43682,0,4.01394,54.4795,0,0.363688,6.46228,2.13513,56.663,244.37,55.5065,27.4689,25.2714,6.90823,21.7265,2.00867,2.24718,54.8414,8.71066,3.4509,2.52417,1.09726,0.22442,0.0889083,0.13551155477762222,0.251849,1.36302,0.306331,0.736575,,,4.08498,0.15679,0.399547,999,1.23257,-2.27938,0.465862,1.23257,2.27938,4.37885,252.09999999999994,4.4228070175438585,256,4.491228070175438,"Greg Weissert","20375",669711
"Joey Wentz","PIT",2.38937,4.55567,0.348073,4.51452,51.9324,1.47494,0.558452,4.35106,0,65.7775,286.963,66.1433,35.8639,32.9948,9.08265,27.0629,0.548312,2.34413,65.3314,8.93897,3.70288,2.41406,1.24273,0.227665,0.0943079,0.13335731625556946,0.256812,1.41699,0.311566,0.71241,,,4.3163,0.151956,0.00804232,999,5.8445,-0.840537,0.3975,5.8445,0.840537,4.47,270.10000000000014,4.0924242424242445,277,4.196969696969697,"Joey Wentz","19962",666214
"Daniel Palencia","CHC",2.28303,2.1558,0,4.09719,25.7663,0,0.394842,1.3004,0.466295,28.9124,124.569,24.2452,14.3067,13.1622,2.76725,14.6158,0,1.57299,32.8039,10.2113,4.54968,2.24441,0.861403,0.263339,0.117331,0.1460075005888939,0.223705,1.34409,0.294989,0.701815,,,3.82132,0.151758,0.113662,999,2.37993,-0.724062,0.821625,2.37993,0.724062,3.9045,134.3,4.631034482758621,125,4.310344827586207,"Daniel Palencia","27914",694037
"Héctor Neris",,5.32625,3.38338,0,3.85387,56.0417,0,2.97807,12.3345,3.17897,56.4426,239.72,48.8171,26.2708,24.1692,7.02597,24.0694,1.06787,2.58607,60.1264,9.58741,3.83796,2.49805,1.12032,0.250819,0.100406,0.15041294693946838,0.229118,1.29134,0.286412,0.739343,,,4.07096,0.150677,0.326674,749.5,4.05872,1.21055,0.48286,4.05872,-1.21055,4.35619,302.9000000000001,5.408928571428573,291,5.196428571428571,"Hector Neris","11804",593576
"Eduardo Salazar","WSN",2.06792,2.81344,0,4.18894,44.3198,0,0.842647,7.4567,0,55.051,250.124,63.5788,27.8509,25.6228,4.51971,21.7946,0,4.55158,42.3652,6.92605,3.56308,1.94384,0.738903,0.169377,0.0871354,0.08224155753850937,0.284116,1.55081,0.33387,0.727711,,,4.13039,0.148053,0.0722017,999,3.34584,-1.59857,0.708924,3.34584,1.59857,4.05477,215.1,3.9109090909090907,246,4.472727272727273,"Eduardo Salazar","23135",674285
"Mike Clevinger",,1.59223,2.82847,1.73718,4.43332,7.24712,6.05787,0,0.130679,0,29.0929,123.722,28.1523,15.5771,14.3309,4.70094,10.2112,1.02058,0.69778,24.9172,7.70823,3.15887,2.44019,1.45425,0.201397,0.0825336,0.11886384338140488,0.249549,1.31865,0.281885,0.716955,,,4.67904,0.147265,0.190748,999,3.06193,-0.865368,0.885327,3.06193,0.865368,3.81956,97.30000000000003,3.3551724137931043,97,3.3448275862068964,"Mike Clevinger","12808",605182
"Josh Sborz","TEX",1.88956,2.10547,0,4.27288,24.9268,0,0.79335,6.20546,0.809073,26.7968,113.426,24.4797,13.8285,12.7222,3.50506,10.2661,0.214282,0.701675,29.9655,10.0643,3.44798,2.91888,1.17721,0.264185,0.0905092,0.1736762374639511,0.238923,1.29664,0.304034,0.701013,,,3.85828,0.146047,-0.0081041,999,1.951,-1.14089,0.893001,1.951,1.14089,3.80933,144.20000000000002,5.340740740740741,139,5.148148148148148,"Josh Sborz","18323",622250
"Chase Silseth","LAA",3.00222,2.67698,1.36315,4.24273,38.361,3.80664,0,2.68215,0,57.6208,247.206,53.4739,29.5253,27.1633,8.69177,23.9572,0,2.09835,58.1365,9.08054,3.74195,2.42668,1.3576,0.235174,0.0969117,0.13826244324445724,0.241799,1.3438,0.290186,0.734046,,,4.46612,0.14579,0.258438,734.3900146484375,3.50028,-1.17898,0.405304,3.50028,1.17898,4.45959,230.70000000000005,3.9775862068965524,223,3.8448275862068964,"Chase Silseth","30074",681217
"Nick Ramirez",,0.431115,0.46634,0,4.15437,7.54757,0,0.000962369,0.326594,0.15775,10.4753,45.5403,12.3296,5.25582,4.83536,0.345854,2.65435,0.469031,0.0732289,6.24873,5.36868,2.28053,2.35414,0.297145,0.137213,0.0582859,0.07892727851867676,0.287989,1.43041,0.330877,0.670917,,,3.1838,0.145519,0.0213762,999,0.861246,0.232175,1.21271,0.861246,-0.232175,3.38306,45.8,4.58,53,5.3,"Nick Ramirez","12575",598286
"Austin Krob","SDP",1.50551,1.51593,0.963361,4.16073,15.0391,2.64839,0,0.956171,0,26.9695,116.932,27.1605,13.5523,12.4681,3.09762,9.92688,0,1.36303,21.0672,7.03034,3.3127,2.12224,1.0337,0.180167,0.0848946,0.09527209401130676,0.2571,1.37516,0.295334,0.718613,,,4.35316,0.145173,0.156284,999,0.853319,0.320031,0.934311,0.853319,-0.320031,3.75425,105.7,3.914814814814815,109,4.037037037037037,"Austin Krob","sa3020594",689474
"Daniel Lynch IV","KCR",3.19165,3.66201,0.683206,4.22405,41.1283,3.23767,0.247297,3.38388,0,62.1942,264.454,62.4843,31.7285,29.1902,8.32028,18.0256,0.168718,2.95911,50.9083,7.36683,2.60844,2.82423,1.20401,0.192503,0.0681613,0.12434178590774536,0.256641,1.29449,0.293985,0.708399,,,4.28075,0.144764,0.205044,727.8900146484375,1.64468,-0.124318,0.472368,1.64468,0.124318,4.37018,250.2,4.035483870967742,257,4.145161290322581,"Daniel Lynch IV","21537",663738
