Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Gerson Balbino",,0.0322,0.0808,0.0171,7.03755,0.4937,0.1077,0,0,,1,4.911,1.2005,0.8261,0.78195,0.181556,0.7852,0.0132,0.0522,0.4607,4.1463,7.0668,0.58673,1.634,0.0938098,0.159886,-0.06607615202665329,0.294703,1.9857,0.296952,0.6697,0.407003,,7.1175,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Gerson Balbino","sa3019067",800480
"Brayan Medina",,0.0284,0.0937,0.0246,7.12395,0.1952,0.1712,0,0,,1,4.894,1.2234,0.8357,0.79155,0.187778,0.7434,0.0039,0.0523,0.4377,3.9393,6.6906,0.588781,1.69,0.089436,0.1519,-0.06246422976255417,0.298514,1.9668,0.298208,0.663826,0.407011,,7.11929,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Brayan Medina","sa3014705",691259
"Cesar Espinal","KCR",0.0308,0.0862,0.021,7.03854,0.3618,0.1358,0,0,,1,4.923,1.1829,0.8262,0.78206,0.180111,0.8139,0.0092,0.0529,0.494,4.446,7.3251,0.606954,1.621,0.100345,0.165326,-0.06498070806264877,0.291628,1.9968,0.2965,0.670968,0.405982,,7.12032,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Cesar Espinal","sa3019192",805238
"Eward Rodriguez",,0.0317,0.082,0.0174,7.1055,0.4698,0.1128,0,0,,1,4.916,1.1991,0.8328,0.7895,0.186111,0.787,0.0125,0.0509,0.4885,4.3965,7.083,0.620712,1.675,0.0993694,0.16009,-0.06072010099887848,0.294034,1.9861,0.297633,0.668369,0.393012,,7.12262,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Eward Rodriguez","sa3018293",699201
"Reimy Beltre","HOU",0.032,0.0846,0.0198,7.11117,0.3742,0.1332,0,0,,1,4.909,1.1822,0.8344,0.79013,0.184889,0.8097,0.0095,0.0525,0.5131,4.6179,7.2873,0.633691,1.664,0.104522,0.164942,-0.06041964143514633,0.292132,1.9919,0.29781,0.667895,0.408939,,7.13044,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Reimy Beltre","sa3008680",682693
"Jose Vasquez",,0.0317,0.0822,0.0177,7.05294,0.4624,0.1144,0,0,,1,4.95,1.1694,0.8279,0.78366,0.175889,0.8523,0.0123,0.0578,0.525,4.725,7.6707,0.61598,1.583,0.106061,0.172182,-0.06612122803926468,0.289463,2.0217,0.297547,0.672391,0.405989,,7.13334,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jose Vasquez","sa3022116",807833
"Jeremy Martinez",,0.0308,0.0857,0.02,7.07706,0.3816,0.1316,0,0,,1,4.918,1.1964,0.8305,0.78634,0.182444,0.7962,0.0098,0.0525,0.4748,4.2732,7.1658,0.596333,1.642,0.0965433,0.161895,-0.06535176187753677,0.294006,1.9926,0.297169,0.668959,0.405006,,7.13476,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jeremy Martinez","sa3021743",807578
"Greudis De Los Santos","ARI",0.0288,0.0922,0.0241,7.10091,0.2266,0.1646,0,0,,1,4.936,1.1897,0.8336,0.78899,0.178667,0.8169,0.0049,0.0599,0.492,4.428,7.3521,0.602277,1.608,0.0996759,0.165498,-0.065822534263134,0.293087,2.0066,0.298369,0.667818,0.413006,,7.13555,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Greudis De Los Santos","sa3022012",808107
"Cristian Hernandez","MIN",0.0285,0.0934,0.0244,7.12053,0.2018,0.1698,0,0,,1,4.919,1.1875,0.8348,0.79117,0.185778,0.8032,0.0041,0.0517,0.5053,4.5477,7.2288,0.629109,1.672,0.102724,0.163285,-0.060561083257198334,0.292193,1.9907,0.296981,0.667914,0.396003,,7.13569,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Cristian Hernandez","sa3021788",808349
"Jaitoine Kelly","ARI",0.0283,0.0938,0.0249,7.11459,0.1919,0.1719,0,0,,1,4.93,1.2038,0.8356,0.79051,0.178889,0.8073,0.0039,0.0512,0.4654,4.1886,7.2657,0.57649,1.61,0.0944016,0.163753,-0.06935091316699982,0.295665,2.0111,0.299051,0.667649,0.418426,,7.13674,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jaitoine Kelly","sa3024275",823858
"Ayendy Bravo","MIL",0.0311,0.0843,0.0193,7.08858,0.4113,0.1253,0,0,,1,4.922,1.202,0.8319,0.78762,0.181556,0.7989,0.0107,0.0493,0.4671,4.2039,7.1901,0.584679,1.634,0.0949004,0.162312,-0.0674116313457489,0.295056,2.0009,0.297927,0.669254,0.40799,,7.1371,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Ayendy Bravo","sa3024090",821131
"Josmar Acevedo",,0.0293,0.0909,0.0235,7.08921,0.2554,0.1584,0,0,,1,4.902,1.207,0.8319,0.78769,0.185667,0.7693,0.0058,0.052,0.4529,4.0761,6.9237,0.588717,1.671,0.0923909,0.156936,-0.06454508751630783,0.295783,1.9763,0.296715,0.666757,0.406005,,7.13825,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Josmar Acevedo","sa3019062",800236
"Yeri Perez","KCR",0.0294,0.0878,0.018,7.26246,0.356,0.137,0,0,,1,5.001,1.2142,0.8534,0.80694,0.158444,0.8891,0.0091,0.0519,0.455,4.095,8.0019,0.511753,1.426,0.0909818,0.177784,-0.08680263161659241,0.299064,2.1033,0.306322,0.664318,0.434208,,7.13926,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Yeri Perez","sa3019566",805615
"Jorge Geraldo","HOU",0.0329,0.0803,0.0166,7.11792,0.4846,0.1096,0,0,,1,4.934,1.1727,0.8354,0.79088,0.180333,0.8482,0.013,0.0512,0.5297,4.7673,7.6338,0.624499,1.623,0.107357,0.171909,-0.06455210596323013,0.290661,2.0209,0.298495,0.670367,0.411947,,7.14961,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jorge Geraldo","sa3017692",702876
"Marlon Nieves","LAD",0.0279,0.0948,0.0247,7.14753,0.1754,0.1754,0,0,,1,4.914,1.2002,0.8378,0.79417,0.187556,0.784,0.0033,0.053,0.4827,4.3443,7.056,0.615689,1.688,0.0982295,0.159544,-0.06131461262702942,0.294383,1.9842,0.297247,0.665884,0.398002,,7.1503,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Marlon Nieves","sa3021567",812363
"Walvin Mena","ARI",0.0283,0.0938,0.0243,7.14024,0.1952,0.1712,0,0,,1,4.88,1.221,0.8366,0.79336,0.194889,0.7255,0.0039,0.0517,0.439,3.951,6.5295,0.6051,1.754,0.089959,0.148668,-0.058709003031253815,0.297602,1.9465,0.295802,0.663159,0.392015,,7.15364,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Walvin Mena","sa3021505",808005
"David Bracho","CHC",0.0316,0.0827,0.0177,7.08552,0.4492,0.1172,0,0,,1,4.943,1.2012,0.833,0.78728,0.173222,0.8323,0.0119,0.052,0.4575,4.1175,7.4907,0.549682,1.559,0.0925551,0.16838,-0.07582439482212067,0.295957,2.0335,0.299879,0.6703,0.427111,,7.15627,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"David Bracho","sa3019080",803425
"Joseph Herrera","SDP",0.0318,0.0846,0.0224,6.94314,0.375,0.133,0,0,,1,4.975,1.1795,0.8167,0.77146,0.164222,0.8815,0.0096,0.0515,0.4715,4.2435,7.9335,0.534884,1.478,0.0947739,0.177186,-0.08241206407546997,0.291811,2.061,0.298061,0.679541,0.416006,,7.15737,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Joseph Herrera","sa3024471",823877
"Sunayro Martina","NYY",0.0341,0.0798,0.0195,6.91974,0.4624,0.1144,0,0,,1,4.939,1.1666,0.8137,0.76886,0.184444,0.8265,0.0123,0.0593,0.5315,4.7835,7.4385,0.643073,1.66,0.107613,0.167342,-0.05972868949174881,0.287822,1.9931,0.2943,0.679817,0.418983,,7.15866,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Sunayro Martina","sa3022106",806103
"Alexander De Los Santos","PHI",0.0282,0.0933,0.0236,7.15608,0.2109,0.1679,0,0,,1,4.911,1.2001,0.8385,0.79512,0.189444,0.7798,0.0045,0.0536,0.4851,4.3659,7.0182,0.622083,1.705,0.0987783,0.158786,-0.06000814586877823,0.294315,1.9799,0.296985,0.665664,0.392987,,7.15926,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Alexander De Los Santos","sa3023083",808167
"Yannelbinson Lugo",,0.0282,0.093,0.023,7.1694,0.2266,0.1646,0,0,,1,4.911,1.2333,0.8415,0.7966,0.185222,0.756,0.0049,0.0513,0.4159,3.7431,6.804,0.550132,1.667,0.0846874,0.15394,-0.06925269961357117,0.300534,1.9893,0.29923,0.663472,0.416002,,7.16447,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Yannelbinson Lugo","sa3020985",807401
"Paul Chacon","ATH",0.0295,0.089,0.0211,7.14195,0.3131,0.1461,0,0,,1,4.926,1.213,0.8383,0.79355,0.182111,0.7875,0.0077,0.0561,0.4499,4.0491,7.0875,0.571302,1.639,0.0913317,0.159866,-0.06853431463241577,0.297129,2.0005,0.298775,0.665809,0.413001,,7.16492,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Paul Chacon","sa3021499",807953
"Jhon Nunez",,0.0308,0.085,0.0193,7.11963,0.3997,0.1277,0,0,,1,4.911,1.2096,0.8348,0.79107,0.187,0.7731,0.0103,0.0518,0.4527,4.0743,6.9579,0.585565,1.683,0.0921808,0.157422,-0.06524130702018738,0.296028,1.9827,0.296715,0.667035,0.4,,7.16678,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jhon Nunez","sa3021734",806699
"Jose Pinto","ATH",0.029,0.09,0.0214,7.15284,0.2934,0.1504,0,0,,1,4.926,1.2203,0.8398,0.79476,0.181778,0.785,0.007,0.0524,0.4367,3.9303,7.065,0.556306,1.636,0.088652,0.159359,-0.07070645689964294,0.298464,2.0053,0.299275,0.665691,0.417015,,7.16839,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jose Pinto","sa3021993",807207
"Cesar Ayala",,0.0279,0.0942,0.0239,7.16643,0.1919,0.1719,0,0,,1,4.893,1.22,0.8398,0.79627,0.192556,0.7471,0.0038,0.0481,0.4427,3.9843,6.7239,0.592558,1.733,0.0904762,0.152688,-0.06221131980419159,0.297721,1.9671,0.296731,0.664086,0.395999,,7.1699,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Cesar Ayala","sa3015349",692480
"Miguel Cruz","CHC",0.0315,0.0889,0.0277,6.87321,0.2431,0.1611,0,0,,1,4.975,1.1652,0.8099,0.76369,0.160556,0.9002,0.0055,0.0561,0.4751,4.2759,8.1018,0.527772,1.445,0.0954975,0.180945,-0.08544723689556122,0.289945,2.0654,0.296965,0.682106,0.428113,,7.1724,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Miguel Cruz","sa3021768",808053
"Wilmer Blanco","PHI",0.0312,0.0904,0.0258,7.03539,0.2068,0.1688,0,0,,1,4.858,1.1865,0.825,0.78171,0.196778,0.7451,0.0043,0.0569,0.4787,4.3083,6.7059,0.642464,1.771,0.0985385,0.153376,-0.05483737587928772,0.29253,1.9316,0.292772,0.668192,0.398618,,7.17319,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Wilmer Blanco","sa3019184",804627
"Maikel Rodriguez","MIA",0.0285,0.0924,0.023,7.16193,0.2332,0.1632,0,0,,1,4.898,1.2123,0.8389,0.79577,0.193111,0.7555,0.0051,0.0492,0.4558,4.1022,6.7995,0.603309,1.738,0.0930584,0.154247,-0.06118825078010559,0.296167,1.9678,0.295898,0.665059,0.391003,,7.17942,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Maikel Rodriguez","sa3024559",821097
"Omar Gonzalez","NYY",0.0329,0.0838,0.0218,6.97716,0.3659,0.1349,0,0,,1,4.928,1.1573,0.8186,0.77524,0.193889,0.8259,0.0092,0.0498,0.5671,5.1039,7.4331,0.686645,1.745,0.115077,0.167593,-0.052516236901283264,0.285591,1.9832,0.292713,0.680354,0.395796,,7.17994,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Omar Gonzalez","sa3019380",800439
"Bladimir Pichardo","PIT",0.0314,0.0821,0.0167,7.11621,0.4772,0.1112,0,0,,1,4.958,1.1935,0.8358,0.79069,0.174444,0.8464,0.0128,0.0549,0.4772,4.2948,7.6176,0.5638,1.57,0.0962485,0.170714,-0.07446550577878952,0.294205,2.0399,0.299277,0.670555,0.418995,,7.18376,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Bladimir Pichardo","sa3022123",808097
"Luis Carias","LAD",0.0273,0.0954,0.0236,7.20414,0.1754,0.1754,0,0,,1,4.9,1.2271,0.8442,0.80046,0.192778,0.7446,0.0033,0.0501,0.4349,3.9141,6.7014,0.584072,1.735,0.0887551,0.151959,-0.0632040798664093,0.298906,1.9717,0.297422,0.662529,0.398005,,7.18689,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Luis Carias","sa3021006",808218
"Jose Chavez",,0.0311,0.0833,0.0173,7.1496,0.45,0.117,0,0,,1,4.935,1.2009,0.8383,0.7944,0.183778,0.8085,0.0119,0.0516,0.4741,4.2669,7.2765,0.586395,1.654,0.0960689,0.16383,-0.0677608922123909,0.294707,2.0094,0.297663,0.668394,0.401009,,7.18769,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jose Chavez","sa3018292",698903
"Hanfermin Vargas","PHI",0.0272,0.0955,0.0233,7.21638,0.1754,0.1754,0,0,,1,4.902,1.2301,0.8455,0.80182,0.193111,0.7406,0.0033,0.0525,0.4342,3.9078,6.6654,0.586281,1.738,0.0885761,0.151081,-0.0625050961971283,0.299375,1.9707,0.297849,0.661748,0.398002,,7.18782,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Hanfermin Vargas","sa3024227",820854
"Jesael Cabrera",,0.0314,0.0819,0.0163,7.14789,0.4846,0.1096,0,0,,1,4.93,1.2132,0.8385,0.79421,0.183333,0.7964,0.013,0.0488,0.4478,4.0302,7.1676,0.56228,1.65,0.0908316,0.161542,-0.0707099512219429,0.297004,2.0096,0.298195,0.66808,0.407006,,7.18981,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jesael Cabrera","sa3018300",702736
"Adrian Martinez",,0.0287,0.0907,0.0214,7.18389,0.2826,0.1526,0,0,,1,4.935,1.2179,0.8432,0.79821,0.181667,0.7983,0.0067,0.0519,0.4444,3.9996,7.1847,0.556683,1.635,0.0900507,0.161763,-0.07171226292848587,0.298154,2.0162,0.299599,0.665771,0.415998,,7.18995,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Adrian Martinez","sa3016049",699395
"Alfonso Perez","SFG",0.0282,0.0927,0.0224,7.18173,0.2332,0.1632,0,0,,1,4.888,1.2357,0.8416,0.79797,0.194778,0.7135,0.0051,0.0579,0.4088,3.6792,6.4215,0.57295,1.753,0.0836334,0.14597,-0.062336333096027374,0.300175,1.9492,0.296304,0.660658,0.398003,,7.19519,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Alfonso Perez","sa3019659",800479
"Fabian Soto","LAA",0.0275,0.0952,0.0239,7.18893,0.1754,0.1754,0,0,,1,4.929,1.2,0.8427,0.79877,0.186889,0.7992,0.0033,0.0545,0.4791,4.3119,7.1928,0.599474,1.682,0.0972002,0.162142,-0.06494218111038208,0.294457,1.9992,0.29716,0.66559,0.400006,,7.19894,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Fabian Soto","sa3023829",820898
"Merlin Bido","BOS",0.0293,0.0893,0.0206,7.18317,0.3131,0.1461,0,0,,1,4.913,1.2074,0.8413,0.79813,0.191444,0.776,0.0077,0.0502,0.4673,4.2057,6.984,0.602191,1.723,0.095115,0.157948,-0.06283330172300339,0.295439,1.9834,0.296365,0.665801,0.389988,,7.19926,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Merlin Bido","sa3023821",816264
"Jank Pichardo","HOU",0.0312,0.0826,0.0168,7.13835,0.4682,0.1132,0,0,,1,4.963,1.19,0.8381,0.79315,0.175556,0.8546,0.0125,0.0536,0.4859,4.3731,7.6914,0.56857,1.58,0.0979045,0.172194,-0.07428973913192749,0.293479,2.0446,0.298951,0.670717,0.414999,,7.2015,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jank Pichardo","sa3022231",807823
"Diego Dugarte",,0.0286,0.0909,0.0209,7.19586,0.2785,0.1535,0,0,,1,4.895,1.2233,0.8424,0.79954,0.196,0.7314,0.0065,0.0579,0.4399,3.9591,6.5826,0.601449,1.764,0.0898672,0.149418,-0.059550561010837555,0.297952,1.9547,0.296069,0.661965,0.387989,,7.20258,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Diego Dugarte","sa3019293",805056
"Juan Archbold","CHC",0.0284,0.0916,0.0213,7.20441,0.2637,0.1567,0,0,,1,4.927,1.2089,0.8442,0.80049,0.188222,0.7873,0.0061,0.0546,0.4678,4.2102,7.0857,0.594183,1.694,0.0949462,0.159793,-0.06484676152467728,0.295929,1.9962,0.297654,0.664863,0.398019,,7.20347,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Juan Archbold","sa3021543",808664
"Freilyn Guzman","ATH",0.0282,0.0922,0.0219,7.19073,0.2505,0.1595,0,0,,1,4.933,1.2281,0.8445,0.79897,0.181111,0.7869,0.0057,0.0532,0.4171,3.7539,7.0821,0.530055,1.63,0.084553,0.159518,-0.07496451586484909,0.300056,2.015,0.299594,0.664511,0.423016,,7.20702,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Freilyn Guzman","sa3021760",807961
"Stiven Rogers","ARI",0.0312,0.0828,0.017,7.15698,0.4624,0.1144,0,0,,1,4.952,1.1976,0.8397,0.79522,0.179778,0.8283,0.0124,0.0568,0.4734,4.2606,7.4547,0.571532,1.618,0.0955977,0.167266,-0.07166800647974014,0.294475,2.0259,0.298156,0.668579,0.408992,,7.21209,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Stiven Rogers","sa3024560",821098
"Roman Camacho","LAD",0.0288,0.0902,0.0209,7.1919,0.2958,0.1498,0,0,,1,4.953,1.211,0.8444,0.7991,0.178333,0.8241,0.0071,0.0542,0.4504,4.0536,7.4169,0.546536,1.605,0.0909348,0.166384,-0.07544922828674316,0.2972,2.0351,0.299674,0.666897,0.420991,,7.21891,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Roman Camacho","sa3023108",815799
"Jordy Arias","TEX",0.0305,0.0888,0.022,7.11036,0.2843,0.1523,0,0,,1,4.928,1.1728,0.833,0.79004,0.194889,0.8129,0.0067,0.0526,0.5375,4.8375,7.3161,0.661213,1.754,0.109071,0.164955,-0.05588474124670029,0.288689,1.9857,0.293657,0.67297,0.387486,,7.22154,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jordy Arias","sa3019177",802242
"Nelvis Ochoa","COL",0.0213,0.1004,0.0135,7.69401,0.22,0.166,0,0,,1,4.898,1.3058,0.8983,0.85489,0.213333,0.679,0.0047,0.0511,0.4519,4.0671,6.111,0.665538,1.92,0.0922622,0.138628,-0.04636586457490921,0.313299,1.9848,0.311896,0.644374,0.401893,,7.22631,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Nelvis Ochoa","sa3015932",691440
"Joshawn Lampson","NYY",0.0286,0.0908,0.0209,7.19856,0.2835,0.1525,0,0,,1,4.942,1.2052,0.8441,0.79984,0.184444,0.8002,0.0067,0.0634,0.4637,4.1733,7.2018,0.57948,1.66,0.0938284,0.161918,-0.06808984279632568,0.295508,2.0054,0.297574,0.664672,0.406007,,7.22766,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Joshawn Lampson","sa3021512",808068
"Yefri Carrillo",,0.0312,0.0822,0.0158,7.18434,0.4846,0.1096,0,0,,1,4.957,1.1877,0.842,0.79826,0.182667,0.843,0.0131,0.0527,0.4979,4.4811,7.587,0.590629,1.644,0.100444,0.170063,-0.06961871683597565,0.292443,2.0307,0.297283,0.669703,0.39701,,7.23245,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Yefri Carrillo","sa3005739",678399
"Ismael Cabral","TBR",0.027,0.0952,0.0224,7.24896,0.1903,0.1723,0,0,,1,4.909,1.2383,0.8495,0.80544,0.192889,0.738,0.0038,0.0564,0.4104,3.6936,6.642,0.556098,1.736,0.0836015,0.150336,-0.06673456728458405,0.300953,1.9763,0.297727,0.660393,0.402995,,7.23644,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Ismael Cabral","sa3021481",806706
"Moises Lira",,0.0287,0.0899,0.0195,7.23852,0.3131,0.1461,0,0,,1,4.91,1.2304,0.8478,0.80428,0.193556,0.751,0.0077,0.0509,0.4254,3.8286,6.759,0.566445,1.742,0.0866395,0.152953,-0.06631365418434143,0.299506,1.9814,0.297163,0.66276,0.394988,,7.2376,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Moises Lira","sa3019058",800146
"Jose De La Rosa",,0.0267,0.096,0.0226,7.25697,0.1754,0.1754,0,0,,1,4.931,1.2253,0.8507,0.80633,0.188222,0.7772,0.0033,0.0555,0.4369,3.9321,6.9948,0.562146,1.694,0.0886027,0.157615,-0.0690123662352562,0.298978,2.0025,0.298596,0.662339,0.406992,,7.23767,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jose De La Rosa","sa3024590",821825
"Estarlin Francisco","MIA",0.0269,0.0959,0.0228,7.24635,0.1754,0.1754,0,0,,1,4.921,1.222,0.8492,0.80515,0.190889,0.7713,0.0033,0.0528,0.4374,3.9366,6.9417,0.567095,1.718,0.0888844,0.156736,-0.06785205751657486,0.298274,1.9933,0.297269,0.662841,0.400992,,7.24554,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Estarlin Francisco","sa3023693",820966
"Abraham Parra","SDP",0.0304,0.0885,0.0217,7.12557,0.2958,0.1498,0,0,,1,4.897,1.2033,0.8358,0.79173,0.190333,0.7795,0.007,0.0556,0.4502,4.0518,7.0155,0.57755,1.713,0.0919338,0.159179,-0.067245252430439,0.296241,1.9828,0.296071,0.668285,0.407603,,7.24571,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Abraham Parra","sa3022369",811600
"Whilmer Guerra","ATL",0.0319,0.0871,0.0187,7.32078,0.2934,0.1504,0,0,,1,4.926,1.2543,0.8578,0.81342,0.192444,0.7462,0.007,0.0532,0.4075,3.6675,6.7158,0.5461,1.732,0.0827243,0.151482,-0.06875762343406677,0.303955,2.0005,0.301094,0.660109,0.407974,,7.25146,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Whilmer Guerra","sa3021538",808501
"Jeison Sanchez",,0.0296,0.0867,0.0178,7.24005,0.3857,0.1307,0,0,,1,4.945,1.2173,0.8487,0.80445,0.185556,0.801,0.01,0.0548,0.447,4.023,7.209,0.558052,1.67,0.0903943,0.161982,-0.0715874582529068,0.297687,2.0183,0.298481,0.665104,0.405018,,7.2521,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jeison Sanchez","sa3019757",805985
"Amauri Otero",,0.0317,0.083,0.019,7.03188,0.4376,0.1196,0,0,,1,4.999,1.183,0.8266,0.78132,0.165556,0.9006,0.0117,0.0523,0.4609,4.1481,8.1054,0.51177,1.49,0.0921984,0.180156,-0.08795759826898575,0.29238,2.0836,0.297529,0.678791,0.413003,,7.2556,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Amauri Otero","sa3019075",802017
"Darian Rivero","CHC",0.0263,0.0959,0.0211,7.31916,0.1903,0.1723,0,0,,1,4.932,1.2318,0.857,0.81324,0.192778,0.7676,0.0038,0.0556,0.4365,3.9285,6.9084,0.568656,1.735,0.0885037,0.155637,-0.06713300198316574,0.299796,1.9994,0.298611,0.660533,0.398006,,7.26919,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Darian Rivero","sa3024528",815855
"Antonio Florido","DET",0.0267,0.0961,0.0224,7.26273,0.1754,0.1754,0,0,,1,4.938,1.217,0.8513,0.80697,0.188222,0.7919,0.0033,0.0563,0.4436,3.9924,7.1271,0.560172,1.694,0.0898339,0.160369,-0.07053462415933609,0.29757,2.0089,0.297508,0.663233,0.404991,,7.27077,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Antonio Florido","sa3018890",802093
"Leodarlyn Colon","WSN",0.0262,0.0948,0.0227,7.16391,0.2365,0.1625,0,0,,1,4.889,1.209,0.8394,0.79599,0.193333,0.7589,0.0052,0.0526,0.4212,3.7908,6.8301,0.555014,1.74,0.0861526,0.155226,-0.06907343119382858,0.296505,1.9679,0.293294,0.664906,0.394595,,7.27191,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Leodarlyn Colon","sa3019719",805741
"Rudit Pina","ATL",0.0271,0.0948,0.0216,7.26813,0.2068,0.1688,0,0,,1,4.947,1.1999,0.8513,0.80757,0.188778,0.8191,0.0043,0.0529,0.4798,4.3182,7.3719,0.585765,1.699,0.0969881,0.165575,-0.0685870349407196,0.294454,2.019,0.296828,0.665466,0.394982,,7.27699,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Rudit Pina","sa3022030",808531
