Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID
"Bligh Madris","DET",12.0681,39.4042,35.8427,7.90061,5.46754,1.75631,0,0.676766,3.48887,2.86819,3.29402,0,11.4395,0,0.267483,0,0,0.364354,0.200568,0.220425,0.0835957,0.290311,0.287952,0.284097,0.32607,0.271065,0.610167,0.105645,2.69228,0.30107,0.0775106,-0.0775106,3.36893,-1.2405,75.654,-3.29593e-10,0,-1.0976784232574497,-0.723916232585907,-0.0524687,999,1.27561,2.2559,1.96518,,,,33,2.75,33,2.75,"Bligh Madris","20054",676632
"Travis Jankowski",,57.9401,167.458,148.432,34.6724,26.5082,6.31821,0.69868,1.1473,17.4236,13.1645,15.7948,0,32.6758,1.98859,0.802121,0.441233,2.27149,7.98964,1.30497,0.233592,0.0943207,0.195128,0.483378,0.314074,0.308761,0.281873,0.622835,0.075169,6.03534,0.290485,-0.684371,0.719841,15.7738,-3.81512,80.5839,0.0354708,-0.697191,-3.768684059381485,-2.3198858499526978,-0.0525838,999,2.10805,0.542969,1.67071,,,,146.9,2.53275862,146.9,2.53275862,"Travis Jankowski","13768",608671
"David Villar","SFG",9.91155,32.314,28.9803,5.76112,3.08103,1.74269,0,0.937413,3.22115,3.39935,2.39492,0,10.5799,0.41655,0.522299,0,0.203541,0.00294595,0.12763,0.198795,0.0741139,0.327408,0.226365,0.26529,0.355968,0.271536,0.621258,0.157173,1.90379,0.268204,0.0976077,-0.0976077,2.77499,-1.00504,73.473,-4.20783e-10,0,-1.0029242042934639,-0.5936583876609802,-0.0536978,999,0.941114,5.86756,1.94088,,,,25.8,2.58,25.8,2.58,"David Villar","24782",681584
"Miguel Sanó",,21.622,80.5528,71.4615,14.9994,9.02084,2.89103,0.0228917,3.06463,8.90044,9.02845,7.44656,0,28.3395,0.899627,0.725848,0.0193329,1.28684,0.417205,0.0816812,0.209895,0.0924432,0.351812,0.262763,0.289887,0.379647,0.29401,0.669533,0.169752,2.72828,0.292639,-0.0902892,-0.0867083,8.37463,-1.04829,88.9333,-0.176997,-0.00676591,-1.2200094759464264,-2.008799618575722,-0.056279,999,1.30356,4.18656,1.70155,,,,73.9,3.359090909,73.9,3.359090909,"Miguel Sano","12164",593934
"Justyn-Henry Malloy","DET",35.9117,134.516,115.657,25.6601,16.4657,5.16971,0.181722,3.84298,14.392,13.4186,15.9411,0.05461,43.5467,1.51561,1.35803,0.0437993,1.14288,1.17217,0.298686,0.221864,0.118507,0.32373,0.366069,0.320638,0.369387,0.306568,0.690025,0.147523,3.41593,0.31335,-0.119085,-0.153835,15.3444,-0.390955,100.628,-0.27292,-1.90885,-0.17631845921278,-4.864541530609131,-0.0574959,653.9299926757812,5.27087,2.84713,1.52445,,,,137.6,3.822222222,137.6,3.822222222,"Justyn-Henry Malloy","29606",669234
"Adael Amador","COL",11.53,41.9181,37.8591,9.06257,6.76443,1.79262,0.0182346,0.487288,4.18147,4.01472,3.86184,0,7.96191,0.0987073,0.0769037,0.021483,1.0871,1.65852,0.332579,0.239376,0.0921282,0.18994,0.485039,0.31084,0.326302,0.285779,0.637142,0.0869262,4.54352,0.290817,-0.0954546,0.112361,4.08027,-0.82322,68.9102,0.0169068,-0.610631,-1.5414963215589523,-0.4326991140842438,-0.0597236,646.3599853515625,1.99905,1.37546,1.983,,,,34,2.833333333,34,2.833333333,"Adael Amador","27962",691182
"Robbie Grossman",,58.6316,211.314,182.015,39.5587,26.1779,8.62988,0.0711566,4.67977,22.4708,19.5325,25.5751,0,53.4197,1.7846,1.53778,0.401633,5.17719,1.98535,0.304533,0.217337,0.121029,0.252798,0.478757,0.31728,0.342665,0.296434,0.659945,0.125328,3.16406,0.278023,-0.316016,-0.14881,22.3814,-2.33769,90.6008,-0.464825,-0.492645,-2.788669317960739,-4.841561853885651,-0.0608933,999,1.75998,3.77501,1.19633,,,,202.9,3.43898305,202.9,3.43898305,"Robbie Grossman","5254",543257
"José Abreu",,53.2103,207.733,189.018,45.3513,30.6715,8.71001,0.0553708,5.91443,21.9374,22.8173,14.3851,0.153033,45.6867,2.6029,1.68206,0.0454783,6.28684,0.640342,0.138764,0.239931,0.0692478,0.21993,0.314863,0.300158,0.380469,0.298081,0.680627,0.140537,2.32655,0.283517,-0.4138,-0.303073,22.2776,-2.0227,91.7338,-0.716873,-0.72123,-2.7259671092033386,-4.826966166496277,-0.0652318,999,1.59001,6.53639,1.26357,,,,198.4,3.743396226,198.4,3.743396226,"Jose Abreu","15676",547989
"Aledmys Díaz",,34.1994,117.726,109.391,24.7679,16.9195,5.54522,0.0382789,2.26497,11.0854,11.5991,6.18712,0.158581,23.7908,1.17209,0.899157,0.0773787,1.82451,0.781505,0.140151,0.226417,0.052555,0.202086,0.260063,0.273076,0.339925,0.268754,0.613001,0.113508,2.99465,0.267148,-0.340575,-0.0908269,9.84623,-3.92518,71.5592,-0.431402,-0.25247,-4.348866313695908,-0.21728579699993134,-0.0664812,999,2.37072,0.417179,1.6281,,,,90.1,2.65,90.1,2.65,"Aledmys Diaz","15937",649557
"Gavin Sheets",,61.7528,226.259,204.89,48.7126,32.1283,10.2058,0.0610549,6.31748,22.491,25.3827,17.9312,0.886946,48.0654,1.96337,1.42879,0.0452381,3.48501,1.00206,0.332627,0.23775,0.0792507,0.212436,0.373057,0.303285,0.380657,0.298836,0.683942,0.142907,2.31768,0.279033,-0.441705,-0.33789,24.4016,-2.0657,92.2528,-0.779595,0.118523,-2.8304708003997803,-5.369300700724125,-0.0682897,722.75,4.65407,1.12252,1.19627,,,,216.7,3.49516129,216.7,3.49516129,"Gavin Sheets","19901",657757
"Robert Hassell III","WSN",10.3153,38.7577,35.5591,7.78995,5.864,1.24863,0.0109859,0.666332,3.72134,3.19527,3.00439,0.0411049,9.93565,0.0802238,0.0845369,0.0294408,0,0.966546,0.128343,0.21907,0.0775171,0.256353,0.302384,0.280791,0.311019,0.264164,0.59181,0.0919482,4.26525,0.28447,-0.0740251,0.0710275,3.09837,-1.43543,67.8306,-0.00299758,-0.114707,-1.49394625518471,-0.46491609513759613,-0.0690093,999,2.54099,0.715078,1.96601,,,,32,3.2,32,3.2,"Robert Hassell III","sa3014701",690987
"Pedro León","HOU",44.0475,154.562,140.094,29.938,19.0977,5.89395,0.569612,4.3767,16.8495,16.3019,10.7756,0.0629407,53.7228,2.50499,0.752562,0.434175,14.0795,6.10342,1.6948,0.213699,0.0697169,0.347581,0.200577,0.280408,0.357625,0.281018,0.638033,0.143926,5.92591,0.308907,-0.35147,0.279235,14.4527,-3.62763,83.0098,-0.0722349,-1.02613,-3.07697681337595,-2.7632588148117065,-0.0710386,738.7100219726562,1.21405,0.304081,1.4885,,,,136.5,3.102272727,136.5,3.102272727,"Pedro Leon","27781",694175
"Bryce Johnson",,11.195,25.5386,22.7244,4.89592,3.71234,1.08614,0.0113541,0.0860839,2.59305,2.09891,2.27529,0,6.01379,0.0835357,0.0894061,0.365969,0.19468,0.952779,0.173353,0.215448,0.0890924,0.235479,0.378346,0.2882,0.275608,0.256562,0.563808,0.0601601,4.9289,0.287774,-0.0324672,0.0724306,1.88536,-1.10209,59.7638,0.0399634,-0.0643978,-1.1888192482292652,-0.35233471542596817,-0.0713333,999,2.54552,0.496896,2.01756,,,,15.8,1.436363636,15.8,1.436363636,"Bryce Johnson","20002",669369
"Austin Hedges","CLE",62.9623,193.927,174.781,31.7742,22.5861,5.62555,0.0310406,3.53154,16.8565,17.2573,11.4595,0,54.0803,2.74282,1.55755,3.3869,4.64317,1.95971,0.573132,0.181795,0.0590918,0.278869,0.211898,0.241295,0.274953,0.231612,0.516248,0.0931583,3.50114,0.23788,-0.198395,-0.130529,10.4221,-12.2631,47.9545,-0.328924,-0.221907,-11.877488404512405,4.636291489005089,-0.0801978,999,1.53438,-0.148816,1.17442,,,,102.2,1.622222222,102.2,1.622222222,"Austin Hedges","12976",595978
"Jacob Amaya","BAL",12.1028,33.0979,30.9221,5.99601,4.89477,0.95327,0.124948,0.0230268,3.40945,3.25933,2.01671,0,9.66267,0.152555,0.00660728,0,0.909942,0.62599,0.00141585,0.193907,0.0609316,0.291942,0.208712,0.246701,0.235051,0.219261,0.481752,0.0411436,6.0046,0.281175,-0.0688722,0.0688722,1.44975,-2.42198,40.6478,-1.67303e-10,0,-2.2477250100855155,0.36483606696128845,-0.0805104,999,3.74246,1.07304,1.94231,,,,13.4,1.116666666,13.4,1.116666666,"Jacob Amaya","23296",676070
"Danny Mendick",,28.2015,80.6123,75.3551,15.0181,9.4551,3.60329,0,1.95974,7.68733,7.11597,4.09409,0,20.4571,0.698697,0,0.464377,1.53714,2.3211,1.22548,0.199298,0.0507874,0.253771,0.200131,0.247179,0.325136,0.25201,0.572315,0.125838,4.3248,0.246672,0.144559,-0.144559,5.65576,-3.77411,60.0408,-8.86142e-10,0,-3.7688333997051116,0.29619449377059937,-0.0812566,999,1.00847,5.37374,1.75903,,,,55.4,1.978571428,55.4,1.978571428,"Danny Mendick","18889",664901
"Jon Singleton","HOU",38.5697,140.581,121.923,26.5512,17.0759,4.74862,0.107747,4.61893,15.9123,15.4297,17.0963,0.0498962,38.5905,0.128133,1.3937,0.0399117,1.36968,0.0825616,0.0743526,0.21777,0.121611,0.274507,0.443018,0.311479,0.372137,0.302443,0.683616,0.154367,1.86098,0.273786,-0.32571,-0.28392,15.5696,-0.875288,98.0806,-0.60963,-1.00687,-0.9183678925037384,-4.5781354904174805,-0.0836708,741.0700073242188,4.55972,0.966655,1.42062,,,,141.7,3.633333333,141.7,3.633333333,"Jon Singleton","10441",572138
"Luken Baker","STL",29.5797,94.9019,82.7216,17.9628,10.6722,3.54823,0.205237,3.5371,10.0169,12.3903,10.1028,0.0988545,25.8199,0.627244,1.42452,0.0257241,1.70975,0.543986,0.0549145,0.217148,0.106455,0.27207,0.39128,0.302424,0.393281,0.303687,0.695705,0.176133,3.11735,0.263295,-0.178323,-0.0815792,10.6056,-0.495877,95.5901,-0.259902,-0.740207,-0.7495618760585785,-3.2254674434661865,-0.0839714,741.2100219726562,4.64571,1.42331,1.63391,,,,101.9,3.396666666,101.9,3.396666666,"Luken Baker","21497",663609
"Nick Pratto","KCR",19.5579,71.9852,64.4139,13.5568,8.37089,3.22249,0.0258107,1.93759,7.92709,6.80988,6.26739,0.0585075,24.5781,0.926587,0.294935,0.0823206,1.36413,0.963517,0.147795,0.210464,0.087065,0.341433,0.254999,0.288594,0.351534,0.28369,0.640128,0.14107,3.84338,0.304221,-0.110544,0.0104626,6.88598,-1.5347,81.8342,-0.100081,0.253863,-1.630066193640232,-1.6576559841632843,-0.0918451,999,1.86358,0.557301,1.77634,,,,64.8,3.24,64.8,3.24,"Nick Pratto","22117",668472
"Joey Loperfido","TOR",86.6216,311.245,283.515,62.382,39.366,13.6666,2.1624,7.18704,32.9547,31.3865,21.0835,0.820088,103.104,3.40395,2.21939,1.02338,3.55232,6.55912,1.84523,0.220031,0.0677391,0.331264,0.204487,0.280024,0.359538,0.27937,0.639562,0.139508,5.68939,0.314603,-0.300367,0.0670072,28.691,-7.71784,81.6535,-0.23336,0.535055,-6.76708048582077,-4.5213592648506165,-0.0942843,508.8599853515625,5.60521,0.0698112,0.87078,,,,260.7,2.996551724,260.7,2.996551724,"Joey Loperfido","29630",694388
"Sean Bouchard","COL",45.5589,162.083,140.91,32.9473,20.1774,7.28803,1.02001,4.46187,19.402,17.2252,17.1687,0.105856,46.3565,1.78096,1.65601,0.567449,0.354391,3.44632,0.880238,0.233817,0.105925,0.286004,0.370362,0.321312,0.39501,0.314361,0.716321,0.161192,5.55907,0.310475,-0.155897,0.024791,19.5057,0.545549,88.148,-0.131106,0.135496,-2.428267389535904,-3.9300772696733475,-0.09923,743.9299926757812,2.47747,0.427979,1.44935,,,,167.3,3.636956521,167.3,3.636956521,"Sean Bouchard","21270",656248
"Hunter Goodman","COL",92.4478,338.023,312.29,71.7553,37.6908,16.8456,1.35403,15.8649,37.8777,49.132,19.1743,0,90.8625,3.09117,2.95843,0.508143,7.95423,2.18865,0.843897,0.229771,0.056725,0.268806,0.211026,0.278568,0.444789,0.309538,0.723358,0.215018,3.8126,0.268032,-0.0759333,-0.377253,39.3669,-0.174278,84.9021,-0.453187,-2.09122,-6.555896371603012,-5.6864073276519775,-0.101813,316.8900146484375,1.61219,-0.422826,0.642566,,,,363.6,3.952173913,363.6,3.952173913,"Hunter Goodman","29715",696100
"Gilberto Celestino",,12.7485,36.3465,33.1362,7.54195,6.266,1.27345,0,0.00249696,2.96329,2.3256,2.78673,0,8.169,0.210537,0,0.213094,1.39204,0.668048,0,0.227605,0.0766712,0.224753,0.341135,0.291675,0.266262,0.254596,0.557937,0.0386569,4.02784,0.302005,-0.0605,0.0605,2.62574,-1.62601,58.4406,8.40336e-10,0,-1.8063138714970057,-0.40064510703086853,-0.102925,999,1.09553,0.266156,2.00124,,,,25.6,1.969230769,25.6,1.969230769,"Gilberto Celestino","20233",665482
"Tim Elko","CHW",16.6672,63.8249,59.5821,13.9211,9.33171,2.62171,0.0145015,1.95318,6.59171,6.628,3.34223,0.0333321,20.6881,0.715714,0.137102,0.0477473,0,0.083698,0.0587335,0.233646,0.0523656,0.324138,0.161553,0.281904,0.376478,0.287694,0.658382,0.142833,1.91773,0.322778,0.0169985,-0.112462,6.31104,-1.15507,84.5881,-0.095463,-0.306703,-1.2463551610708237,-1.9014021456241608,-0.105469,999,1.33533,-0.0919849,1.84329,,,,57.9,3.405882352,57.9,3.405882352,"Tim Elko","sa3020188",671284
"Joey Gallo",,77.6122,279.093,237.466,40.7064,20.5707,7.28538,0.760358,12.0899,30.7845,31.143,37.2708,0.190663,108.355,2.58959,1.39537,0.371399,1.39386,2.31652,0.644989,0.17142,0.133542,0.388239,0.34397,0.289058,0.36124,0.289674,0.650298,0.18982,3.94154,0.241659,-0.0192108,-0.273363,28.0417,-4.60612,85.9502,-0.292574,-0.480254,-4.880408048629761,-5.510671555995941,-0.112798,999,2.1727,-0.0204004,0.841996,,,,252.4,3.235897435,252.4,3.235897435,"Joey Gallo","14128",608336
"Henry Davis","PIT",30.9146,113.44,98.9278,20.969,13.1245,5.03337,0.0198872,2.79132,11.8518,11.0574,10.7467,0.269492,32.5552,2.85889,0.530685,0.376358,1.08202,1.74586,0.524414,0.211963,0.0947339,0.28698,0.330106,0.305797,0.347891,0.291839,0.653688,0.135928,3.65237,0.283531,-0.0533518,-0.0720563,11.5956,-1.67448,83.5077,-0.125408,-2.12111,-2.3626317977905273,-2.5981879234313965,-0.122192,494.42999267578125,4.69598,0.989784,1.60509,,,,104.3,3.364516129,104.3,3.364516129,"Henry Davis","29617",680779
"Corey Julks",,35.7142,114.621,104.974,24.0132,15.8213,6.86412,0.0311257,1.29668,9.87654,9.57171,8.95133,0.0409487,29.0094,0.30489,0.348652,0.0415049,3.13571,2.33477,0.667242,0.228753,0.0780953,0.25309,0.308567,0.290362,0.331792,0.276132,0.622154,0.103039,3.66225,0.302819,-0.00338545,-0.000881364,10.2671,-3.14098,76.6346,-0.00426682,-0.226931,-3.1377335377037525,-1.8803676962852478,-0.123845,999,7.22348,0.349451,1.72811,,,,87.1,2.419444444,87.1,2.419444444,"Corey Julks","20311",667452
"Mitch Haniger","SEA",87.8942,346.165,310.471,66.8955,44.197,11.8352,0.697163,10.1661,33.8636,34.3456,29.9307,0.21015,99.503,3.29007,2.10695,0.366438,8.94275,0.410658,0.144654,0.215464,0.0864635,0.287444,0.300802,0.289522,0.356308,0.285343,0.64583,0.140844,2.22399,0.27958,-0.384345,-0.585809,33.5741,-6.91961,90.8864,-0.970154,-0.423804,-4.5799121260643005,-8.171332865953445,-0.125136,672.8200073242188,1.89066,1.07607,0.611345,,,,298.7,3.394318181,298.7,3.394318181,"Mitch Haniger","14274",571745
"Luke Williams","ATL",26.012,63.2447,57.678,12.071,8.56642,2.52793,0.0182513,0.958359,7.44187,5.36744,4.68191,0.0526511,17.6101,0.353255,0.0964945,0.435043,0.761265,3.46874,0.833827,0.209282,0.0740285,0.278444,0.265865,0.272349,0.30359,0.257535,0.575939,0.0943082,5.73047,0.283442,-0.146698,0.24911,4.71849,-2.67975,61.8123,0.102412,-0.351123,-2.7856637090444565,-0.5518328696489334,-0.127175,999,2.23611,-0.016612,1.87077,,,,45.2,1.738461538,45.2,1.738461538,"Luke Williams","19931",663897
"Nick Maton","CHW",22.2511,66.717,58.5238,11.8323,7.4941,2.2991,0.0120497,2.02702,6.89958,6.76486,7.26653,0.0715857,17.8022,0.64445,0.233803,0.0484236,0.272935,0.0906023,0.125625,0.202179,0.108916,0.266831,0.408182,0.29614,0.345783,0.286618,0.641923,0.143604,1.72358,0.251879,0.068918,-0.153777,6.53923,-1.26519,83.8479,-0.084859,-2.89161,-1.3456818535923958,-2.166690707206726,-0.133174,999,2.78138,0.968007,1.77072,,,,56.8,2.581818181,56.8,2.581818181,"Nick Maton","21635",665155
"Eddie Rosario",,53.405,196.559,181.906,40.7277,25.2393,7.90933,1.04045,6.53865,20.4026,22.5688,11.8271,0.108819,47.6502,0.92768,1.39431,0.503351,3.10963,3.63216,1.03004,0.223894,0.0601707,0.242422,0.248206,0.272793,0.38665,0.285665,0.659443,0.162755,5.09219,0.264803,-0.228895,0.0102524,19.1149,-3.87818,83.1925,-0.218642,-0.523745,-4.083943009376526,-3.787385046482086,-0.136568,999,1.95245,6.61208,1.2662,,,,186.1,3.511320754,186.1,3.511320754,"Eddie Rosario","12155",592696
"Greg Jones","COL",33.7952,68.1508,61.9569,13.9652,9.39898,2.73009,0.0361654,1.79995,7.7666,6.97334,4.63684,0,28.7169,0.902244,0.626712,0.0281748,0,2.96399,0.722786,0.225402,0.0680379,0.421372,0.161468,0.286311,0.357789,0.283368,0.6441,0.132387,5.36165,0.379372,0.0655869,0.182167,6.50154,-1.47061,67.2879,0.247754,0.739971,-2.418129190802574,-1.2987400889396667,-0.149482,999,1.95734,0.999338,1.8537,,,,64.8,1.905882352,64.8,1.905882352,"Greg Jones","25448",675659
"Garrett Cooper","ATL",13.8532,48.6556,44.5184,10.3367,8.61611,1.01848,0.0273671,0.674745,6.65598,6.45568,3.73621,0,14.4534,0.267431,0.12197,0.0115923,1.2355,0.032639,0.028026,0.232189,0.0767889,0.297056,0.2585,0.294802,0.301766,0.268653,0.596568,0.0695768,2.61112,0.327389,-0.12135,-0.104423,4.06544,-1.6262,69.2955,-0.225774,-0.102612,-2.012243330478668,-1.1715285181999207,-0.161474,999,2.72984,4.07565,1.85423,,,,35.3,2.521428571,35.3,2.521428571,"Garrett Cooper","15279",643265
"Bobby Dalbec","CHW",16.9302,54.383,49.3239,9.39799,5.71923,1.84728,0.0214229,1.81006,5.72592,5.66006,4.47057,0,22.2805,0.255539,0.119713,0.21325,0.513782,0.609611,0.118976,0.190536,0.0822053,0.409696,0.20065,0.260738,0.338949,0.265256,0.599687,0.148413,3.59325,0.29929,-0.0748867,-0.0087029,4.3953,-1.96632,69.1529,-0.0835897,-0.158203,-2.046346999704838,-1.3339127153158188,-0.161972,748.6799926757812,4.89841,1.72604,1.81689,,,,39.9,2.347058823,39.9,2.347058823,"Bobby Dalbec","19966",666915
"Nick Sogard","BOS",16.93,57.4268,51.4307,12.0465,9.4779,2.15093,0.0369013,0.380808,6.85045,5.13131,5.46762,0.0471753,14.0974,0.150834,0.351524,0.0260885,2.77006,1.30538,0.291901,0.234228,0.0952103,0.245485,0.387846,0.307749,0.299698,0.274407,0.607447,0.0654698,4.41457,0.31272,-0.0754923,0.0240801,5.06426,-1.65342,71.0184,-0.0514122,-2.07707,-1.9557437896728516,-1.6067912578582764,-0.170221,999,3.44823,0.963689,1.89469,,,,38.9,2.288235294,38.9,2.288235294,"Nick Sogard","25483",686765
"Juan Yepez","WSN",33.7873,130.811,118.633,29.6954,19.6941,5.97951,0.0361737,3.98565,14.9483,15.2148,9.79824,0,26.0023,0.930903,1.24786,0.200984,3.28588,0.893401,0.298442,0.250313,0.0749037,0.198777,0.376822,0.309505,0.402115,0.310195,0.71162,0.151802,2.86928,0.286003,-0.200966,-0.182304,15.3037,0.00170505,98.813,-0.383269,-2.05272,-0.5689453780651093,-5.461935520172119,-0.172963,575.1400146484375,6.84056,0.882733,1.59849,,,,138.9,4.085294117,138.9,4.085294117,"Juan Yepez","18400",660766
"Nick Gordon","BAL",58.9149,172.255,163.307,37.9236,25.6115,8.66351,1.06781,2.58077,18.015,17.1736,6.30167,0.0759833,38.9517,0.671602,1.37419,0.600094,2.79636,2.37877,2.41624,0.232222,0.0365834,0.226128,0.161781,0.261553,0.34576,0.263501,0.607313,0.113537,4.70649,0.286993,0.759413,-0.759413,13.6785,-6.47151,71.7669,1.39271e-8,0,-5.564630494495712,-1.8987531661987305,-0.177759,999,3.14935,-0.033404,1.42773,,,,129,2.186440677,129,2.186440677,"Nick Gordon","16337",624503
"Martín Maldonado",,35.7438,125.575,113.808,20.2363,13.4012,3.4031,0.0241236,3.40791,12.0223,12.1118,8.34883,0,42.2087,1.1901,0.758224,1.46937,3.52454,0.746546,0.132033,0.177811,0.066485,0.336124,0.197799,0.239919,0.29797,0.239464,0.537889,0.120159,3.1635,0.244068,-0.608092,-0.0852182,7.54231,-7.14718,51.4104,-0.69331,-0.839988,-7.832261264324188,1.9180207252502441,-0.178702,999,3.23502,2.36157,1.42141,,,,63.8,1.772222222,63.8,1.772222222,"Martin Maldonado","6887",455117
"Matt Carpenter",,43.2253,141.636,122.222,25.2756,15.6065,5.621,0.0318717,4.01622,14.7078,14.9342,16.2474,0.0669511,43.6258,1.7643,1.28588,0.116924,0.718401,0.631195,0.318849,0.206801,0.114712,0.308012,0.372426,0.305875,0.351893,0.293491,0.657768,0.145092,2.34667,0.280223,-0.313177,-0.267697,14.666,-1.90237,88.5763,-0.580875,0.0837156,-2.4739649891853333,-3.9792703464627266,-0.1791,999,3.07196,0.881158,1.41378,,,,128.9,2.997674418,128.9,2.997674418,"Matt Carpenter","8090",572761
"Ryan Noda","LAA",15.6165,58.5624,50.1347,9.52677,7.13078,1.32807,0.0119269,1.05599,7.77165,5.24477,7.82264,0.0576918,21.0369,0.278599,0.116441,0.210021,0.16923,0.206533,0.0813477,0.190023,0.133578,0.359221,0.371854,0.302096,0.280178,0.269121,0.582274,0.0901549,3.01761,0.300827,0.0109176,-0.111402,4.91526,-1.93526,71.3238,-0.100484,-0.645498,-2.0220104679465294,-1.8504716753959656,-0.198321,999,4.80702,1.4232,1.77651,,,,42.3,2.64375,42.3,2.64375,"Ryan Noda","23312",676116
"Travis Bazzana","CLE",40.0355,151.22,137.159,26.8958,19.5881,4.52684,0.18018,2.60072,15.2008,12.1015,11.0608,0,41.5499,1.89081,0.997269,0.111982,0,2.67687,0.66342,0.196092,0.0731437,0.274765,0.266205,0.263701,0.288607,0.248502,0.552309,0.0925156,4.39408,0.258442,-0.0747412,0.00986821,10.1827,-7.50674,59.8356,-0.064873,-0.158017,-7.014421239495277,0.010481923818588257,-0.202728,999,2.81632,0.322278,1.43017,,,,98.8,2.47,98.8,2.47,"Travis Bazzana","sa3025129",683953
"Matt Mervis","MIA",61.6243,225.475,201.359,43.8791,26.7542,9.29529,0.198721,7.63086,23.5486,25.5151,19.5902,0.15947,63.8254,2.74332,1.34167,0.440848,0.93497,1.2553,0.283477,0.217915,0.0868841,0.283071,0.306934,0.294233,0.379741,0.296041,0.673975,0.161827,2.91484,0.276189,-0.217555,-0.249911,23.81,-2.56569,86.3005,-0.467467,0.154696,-4.1611835062503815,-5.3274987787008286,-0.204504,689.5,3.42914,3.11573,1.05787,,,,217.6,3.509677419,217.6,3.509677419,"Matt Mervis","27845",670223
"Brian Serven","DET",11.3952,30.6025,27.633,4.73817,3.17101,1.36268,0,0.204483,2.96442,2.34261,2.4493,0,9.23973,0.179589,0.0269199,0.313746,0.196227,0.0208901,0,0.171468,0.0800357,0.301927,0.265083,0.243227,0.242981,0.222579,0.486208,0.0715133,2.36376,0.248889,0.0415972,-0.0415972,1.42217,-2.15766,41.5481,2.06682e-10,-1.53517,-2.0467367170174393,-0.9729499220848083,-0.206507,999,2.65584,-0.0410197,1.93814,,,,8.9,0.809090909,8.9,0.809090909,"Brian Serven","19422",661531
"Grae Kessinger","ARI",18.2562,41.1543,37.2168,7.8355,6.04144,1.55787,0.00795045,0.228229,4.20967,3.18011,3.67322,0.029306,11.239,0.185454,0.0633125,0.0155849,1.1739,0.158797,0.169871,0.210537,0.0892547,0.273094,0.326828,0.284262,0.271221,0.253134,0.555482,0.060684,2.4916,0.294708,0.0666451,-0.114944,2.92462,-1.88954,58.4082,-0.048299,-1.88127,-2.095141790807247,-1.317804753780365,-0.210941,999,1.58194,2.98061,1.92867,,,,25.6,1.422222222,25.6,1.422222222,"Grae Kessinger","25813",666197
"Bryce Eldridge","SFG",23.4523,87.0842,79.1672,18.4769,12.2449,3.65527,0.0291468,2.54749,9.6574,9.81802,6.91213,0.228589,25.9776,0.751178,0.188105,0.0655093,0,0.569273,0.117788,0.23339,0.079373,0.298304,0.266081,0.300397,0.376834,0.297227,0.677231,0.143444,2.94651,0.313383,-0.0258972,-0.0891703,9.27913,-0.907803,91.1463,-0.115067,-1.82413,-1.0171657055616379,-4.140405535697937,-0.233003,999,5.38252,1.47147,1.7303,,,,87.5,3.804347826,87.5,3.804347826,"Bryce Eldridge","sa3022757",805811
"Oscar Colás","CHW",45.1113,157.306,143.565,33.2035,23.0331,6.17677,0.62419,3.36939,15.4986,14.5337,10.7139,0.638133,42.3102,1.43693,1.10126,0.488774,1.00383,1.99274,1.26252,0.231278,0.0681085,0.268968,0.253222,0.289217,0.353406,0.281303,0.642623,0.122128,4.08365,0.301394,0.386607,-0.385431,14.7454,-3.65597,80.1919,0.00117648,0.285616,-3.6444882152136415,-3.978375732898712,-0.245976,737.6099853515625,1.84844,0.704243,1.51609,,,,129.1,2.868888888,129.1,2.868888888,"Oscar Colas","30162",693049
