Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Francisco Pazos","SEA",0.0348,0.0629,0,7.07742,1,0,0,0,1,5.013,1.1509,0.8304,0.78638,0.177444,0.9265,,0.0541,0.4988,4.4892,8.3385,0.53837,1.597,0.0995013,0.184819,-0.0853181779384613,0.285413,2.0774,0.290051,0.681802,0.394656,,7.41746,-0.0380828,-0.0553748,999,,,,"sa3022380"
"Dakota Hudson","LAA",1.1216,1.2283,0,4.44548,24,0,0,0.6104,24,104.712,25.864,12.8609,11.8546,2.88267,8.561,,1.2566,17.2124,6.45465,3.21037,2.01056,1.081,0.164378,0.0817576,0.08262091130018234,0.272556,1.43438,0.30724,0.709596,0.49567,,4.52076,-0.0381043,-0.0396409,999,,,,"19206"
"Ricardo Montero","LAD",0.0349,0.0628,0,7.59375,1,0,0,0,1,5.155,1.1733,0.8897,0.84375,0.167556,1.0574,,0.0739,0.4888,4.3992,9.5166,0.462266,1.508,0.0948206,0.205121,-0.11030067503452301,0.291597,2.2307,0.298676,0.671803,0.417005,,7.761,-0.0381117,-0.0476629,999,,,,"sa3018370"
"Connor Prins","SEA",0.0349,0.0628,0,7.02756,1,0,0,0,1,5.045,1.1216,0.8255,0.78084,0.169111,0.9952,,0.0532,0.5438,4.8942,8.9568,0.546423,1.522,0.10779,0.197265,-0.08947472274303436,0.280639,2.1168,0.290067,0.686845,0.402624,,7.42252,-0.0381491,-0.0553843,999,,,,"sa3022032"
"Yorvi Pirela","ATL",0.0374,0.0604,0,7.52922,1,0,0,0,1,5.066,1.198,0.8806,0.83658,0.182889,0.9496,,0.0516,0.4857,4.3713,8.5464,0.511479,1.646,0.0958745,0.187446,-0.09157125651836395,0.294725,2.1476,0.298895,0.669819,0.391023,,7.57624,-0.0381632,-0.0462845,999,,,,"sa3019163"
"John Sosa",,0.0356,0.0622,0,7.37298,1,0,0,0,1,5.203,1.1159,0.8645,0.81922,0.155333,1.1756,,0.0599,0.5628,5.0652,10.5804,0.478734,1.398,0.108168,0.225947,-0.11777821183204651,0.28126,2.2915,0.295617,0.688031,0.399994,,7.76671,-0.0381732,-0.0476629,999,,,,"sa3019140"
"Jhonny Martinez",,0.0349,0.0629,0,7.62084,1,0,0,0,1,5.149,1.1665,0.8919,0.84676,0.171889,1.0734,,0.0546,0.5086,4.5774,9.6606,0.473821,1.547,0.0987765,0.208468,-0.10969120264053345,0.290102,2.2399,0.297742,0.674251,0.403,,7.76784,-0.0381853,-0.0476629,999,,,,"sa3018844"
"Carson Fulmer","PIT",0.8819,0.9785,0,4.41518,19,0,0,0.5909,19,83.516,19.1528,10.0385,9.32094,2.30956,8.1179,,0.9396,16.6606,7.89186,3.84532,2.05233,1.094,0.19949,0.0972017,0.10228820145130157,0.257228,1.4353,0.303546,0.716893,0.427196,,4.42309,-0.0381918,0.0227457,999,,,,"18311"
"Hayrol Done",,0.0349,0.0628,0,7.60806,1,0,0,0,1,5.136,1.1749,0.8906,0.84534,0.173889,1.048,,0.0567,0.4817,4.3353,9.432,0.459637,1.565,0.0937889,0.20405,-0.11026090383529663,0.291444,2.2229,0.296533,0.673064,0.404003,,7.77774,-0.038292,-0.0476629,999,,,,"sa3018879"
"Pedro Figueroa","BAL",0.0364,0.0614,0,7.45389,1,0,0,0,1,5.097,1.1753,0.8735,0.82821,0.176222,1.0108,,0.0545,0.5042,4.5378,9.0972,0.498813,1.586,0.0989209,0.198313,-0.09939180314540863,0.291515,2.1861,0.298118,0.676811,0.410814,,7.64487,-0.038337,-0.0510531,999,,,,"sa3016293"
"Willian Campos",,0.0347,0.063,0,7.67997,1,0,0,0,1,5.128,1.1823,0.8975,0.85333,0.180444,1.0262,,0.0565,0.4883,4.3947,9.2358,0.475833,1.624,0.0952223,0.200117,-0.1048947125673294,0.292265,2.2085,0.296709,0.670287,0.388999,,7.78376,-0.0383569,-0.0476629,999,,,,"sa3019399"
"David Olivo",,0.0348,0.0629,0,7.64559,1,0,0,0,1,5.155,1.1774,0.8951,0.84951,0.170778,1.0658,,0.0591,0.4886,4.3974,9.5922,0.458435,1.537,0.0947818,0.206751,-0.11196894943714142,0.292152,2.2432,0.298637,0.672667,0.410003,,7.78409,-0.0383604,-0.0476629,999,,,,"sa3016048"
"Lucas Sims",,2.6157,2.7701,0,4.40756,55,0,0,0,55,240.595,48.8348,28.6112,26.9351,7.90778,27.3196,,3.2124,58.1239,9.51118,4.47048,2.12755,1.294,0.241584,0.11355,0.1280338317155838,0.232477,1.38463,0.284154,0.730495,0.307,,4.58738,-0.0383787,-0.0435946,999,,,,"13470"
"Eriberto Vasquez","CLE",0.0347,0.063,0,7.68258,1,0,0,0,1,5.141,1.1812,0.8984,0.85362,0.176778,1.0487,,0.0532,0.488,4.392,9.4383,0.465338,1.591,0.0949232,0.203988,-0.10906438529491425,0.292441,2.2299,0.297666,0.671657,0.396988,,7.79429,-0.0384703,-0.0476629,999,,,,"sa3020970"
"Wilfredo Cordero","TOR",0.0349,0.0628,0,7.49106,1,0,0,0,1,5.198,1.1397,0.8792,0.83234,0.157333,1.1419,,0.0601,0.5441,4.8969,10.2771,0.476487,1.416,0.104675,0.219681,-0.11500576138496399,0.28521,2.2816,0.298178,0.680336,0.427068,,7.72961,-0.0385694,-0.0505043,999,,,,"sa3016529"
"Wuillians Herrera","LAD",0.0347,0.063,0,7.66647,1,0,0,0,1,5.152,1.1638,0.8962,0.85183,0.176556,1.0627,,0.0635,0.5155,4.6395,9.5643,0.485085,1.589,0.100058,0.206269,-0.10621117800474167,0.289085,2.2265,0.296137,0.672099,0.390995,,7.8093,-0.0386319,-0.0476629,999,,,,"sa3018302"
"Denison Sanchez","BOS",0.0349,0.0629,0,7.62012,1,0,0,0,1,5.168,1.1526,0.8919,0.84668,0.169889,1.0922,,0.069,0.5208,4.6872,9.8298,0.476836,1.529,0.100774,0.211339,-0.11056502163410187,0.287661,2.2448,0.296344,0.674106,0.404007,,7.81704,-0.0387152,-0.0476629,999,,,,"sa3018907"
"Cesari Moreno",,0.0347,0.063,0,7.66917,1,0,0,0,1,5.163,1.1649,0.8972,0.85213,0.173111,1.0819,,0.0595,0.51,4.59,9.7371,0.471393,1.558,0.0987798,0.209549,-0.11076893657445908,0.289661,2.2468,0.297077,0.673304,0.4,,7.82112,-0.0387592,-0.0476629,999,,,,"sa3009718"
"Junior Pina",,0.0348,0.0629,0,7.64343,1,0,0,0,1,5.149,1.1587,0.8938,0.84927,0.176111,1.0663,,0.0641,0.5123,4.6107,9.5967,0.480446,1.585,0.099495,0.207089,-0.10759370774030685,0.288334,2.225,0.295055,0.672852,0.392005,,7.82252,-0.0387743,-0.0476629,999,,,,"sa3016911"
"Jay Groome","SDP",0.4812,0.4981,0,4.38004,10,0,0,0.593,10,43.649,9.6002,5.2255,4.86671,1.38889,4.5457,,0.4599,8.808,7.9272,4.09113,1.93766,1.25,0.201792,0.104142,0.09764943271875381,0.248431,1.41459,0.288658,0.731093,0.395323,,4.71212,-0.0387854,0.0120748,999,,,,"sa917925"
"Charbel Gonzalez",,0.0347,0.0631,0,7.69455,1,0,0,0,1,5.16,1.1643,0.8996,0.85495,0.175556,1.085,,0.0523,0.5162,4.6458,9.765,0.47576,1.58,0.100039,0.210271,-0.11023256182670593,0.289432,2.2493,0.296836,0.673664,0.392994,,7.8282,-0.0388354,-0.0476629,999,,,,"sa3019703"
"Runelvis Toribio",,0.0347,0.063,0,7.68465,1,0,0,0,1,5.168,1.156,0.8984,0.85385,0.174444,1.0923,,0.06,0.5313,4.7817,9.8307,0.486405,1.57,0.102806,0.211358,-0.10855264216661453,0.28787,2.2483,0.296546,0.673577,0.391999,,7.82856,-0.0388392,-0.0476629,999,,,,"sa3019243"
"Federik Jimenez","SEA",0.0348,0.063,0,7.65774,1,0,0,0,1,5.179,1.1436,0.8957,0.85086,0.171333,1.1188,,0.0598,0.5488,4.9392,10.0692,0.490526,1.542,0.105966,0.216026,-0.11005987226963043,0.285871,2.2624,0.296399,0.675737,0.394999,,7.83201,-0.0388764,-0.0476629,999,,,,"sa3019645"
"Oliver Camilo","MIL",0.0347,0.0631,0,7.70274,1,0,0,0,1,5.141,1.1704,0.8998,0.85586,0.181333,1.0467,,0.0593,0.5041,4.5369,9.4203,0.481609,1.632,0.0980549,0.203599,-0.10554366558790207,0.290062,2.2171,0.295282,0.670985,0.382996,,7.83361,-0.0388936,-0.0476629,999,,,,"sa3022019"
"Luciano Romero","LAD",0.0348,0.063,0,7.65117,1,0,0,0,1,5.163,1.1661,0.8957,0.85013,0.171333,1.0885,,0.056,0.4915,4.4235,9.7965,0.451539,1.542,0.0951966,0.210827,-0.11563044786453247,0.290183,2.2546,0.296444,0.674481,0.407,,7.84431,-0.0390087,-0.0476629,999,,,,"sa3018848"
"Jose Ojeda",,0.0345,0.0632,0,7.75611,1,0,0,0,1,5.131,1.1865,0.9054,0.86179,0.186111,1.0226,,0.0537,0.4823,4.3407,9.2034,0.471641,1.675,0.0939973,0.199298,-0.10530112683773041,0.292623,2.2091,0.295423,0.669064,0.377995,,7.85022,-0.0390723,-0.0476629,999,,,,"sa3019480"
"Collin Snider","SEA",3.1035,3.3592,0,4.10511,66,0,2.088,12.5326,66,286.086,63.0417,32.6086,30.1041,8.33067,26.7962,,2.7261,59.3262,8.08994,3.65403,2.21398,1.136,0.207372,0.0936648,0.11370706558227539,0.245716,1.36118,0.289619,0.732067,0.433959,,4.35153,-0.0391538,-0.164846,731.2899780273438,,,,"23307"
"Sulivan Ribeiro",,0.0352,0.0626,0,7.50159,1,0,0,0,1,5.211,1.1478,0.8792,0.83351,0.158333,1.1554,,0.058,0.4992,4.4928,10.3986,0.432058,1.425,0.0957974,0.221723,-0.1259259358048439,0.287122,2.3032,0.296242,0.684111,0.405008,,7.86661,-0.0392486,-0.0476629,999,,,,"sa3016747"
"Jarol Baez","STL",0.0346,0.0631,0,7.72425,1,0,0,0,1,5.168,1.1662,0.903,0.85825,0.175778,1.0903,,0.0537,0.5084,4.5756,9.8127,0.466294,1.582,0.0983746,0.210971,-0.11259672790765762,0.289811,2.2565,0.296549,0.673245,0.394,,7.86679,-0.0392505,-0.0476629,999,,,,"sa3022010"
"Adrián Delgado","BAL",0.0347,0.063,0,7.64883,1,0,0,0,1,5.219,1.1466,0.8968,0.84987,0.158778,1.1795,,0.0543,0.5296,4.7664,10.6155,0.449004,1.429,0.101475,0.226001,-0.1245257705450058,0.287715,2.3261,0.299629,0.679386,0.427007,,7.87279,-0.0393151,-0.0476629,999,,,,"sa3019379"
"Eduardo Zapata",,0.0345,0.0632,0,7.73676,1,0,0,0,1,5.189,1.1648,0.9051,0.85964,0.170778,1.1215,,0.052,0.5099,4.5891,10.0935,0.454659,1.537,0.0982656,0.21613,-0.11786472052335739,0.290076,2.2863,0.298074,0.674674,0.405015,,7.88729,-0.039471,-0.0476629,999,,,,"sa3017656"
"Landany Alfonseca",,0.0346,0.0632,0,7.72344,1,0,0,0,1,5.187,1.1673,0.9038,0.85816,0.170333,1.1155,,0.0537,0.5005,4.5045,10.0395,0.448678,1.533,0.0964912,0.215057,-0.1185656413435936,0.290532,2.2828,0.297872,0.674547,0.408,,7.88741,-0.0394723,-0.0476629,999,,,,"sa3019191"
"Fraylin Suriel","MIA",0.0346,0.0631,0,7.71696,1,0,0,0,1,5.171,1.1657,0.9024,0.85744,0.175222,1.0879,,0.0598,0.4994,4.4946,9.7911,0.45905,1.577,0.0965771,0.210385,-0.1138077825307846,0.289737,2.2536,0.295782,0.672812,0.397004,,7.88867,-0.0394858,-0.0476629,999,,,,"sa3018357"
"Kevin Gowdy","TOR",0.5625,0.6125,0,4.37292,12,0,0,0.6408,12,52.91,12.3025,6.3423,5.83056,1.34267,5.2104,,0.6667,9.2233,6.91747,3.9078,1.77017,1.007,0.174321,0.0984767,0.07584388554096222,0.261572,1.45941,0.300542,0.714545,0.495238,,4.55309,-0.0395081,0.00104478,999,,,,"sa917928"
"Jhoan Lorenzo",,0.0345,0.0632,0,7.75521,1,0,0,0,1,5.189,1.1795,0.9076,0.86169,0.17,1.1002,,0.061,0.4826,4.3434,9.9018,0.438648,1.53,0.0930044,0.212025,-0.11902102082967758,0.29284,2.2797,0.299093,0.672038,0.413013,,7.89488,-0.0395526,-0.0476629,999,,,,"sa3021799"
"Daniele Di Monte",,0.0344,0.0633,0,7.7931,1,0,0,0,1,5.181,1.1821,0.9111,0.8659,0.174778,1.0831,,0.0624,0.485,4.365,9.7479,0.447789,1.573,0.0936113,0.209052,-0.11544102430343628,0.292925,2.2652,0.298402,0.670177,0.401995,,7.90509,-0.0396624,-0.0476629,999,,,,"sa3011340"
"Juan Ortega",,0.0345,0.0632,0,7.75026,1,0,0,0,1,5.181,1.178,0.9067,0.86114,0.172444,1.0821,,0.0696,0.4783,4.3047,9.7389,0.442011,1.552,0.0923181,0.208859,-0.11654121428728104,0.292358,2.2601,0.297629,0.670439,0.408002,,7.90676,-0.0396803,-0.0476629,999,,,,"sa3019190"
"Jeff Criswell","COL",2.3899,2.7986,0,4.6877,53,0,0,5.7642,53,229.338,53.4125,29.4144,27.6053,8.30333,19.6586,,2.0363,49.3638,8.38253,3.33825,2.51105,1.41,0.215245,0.0857189,0.12952586263418198,0.257232,1.3787,0.300776,0.710484,0.385813,,4.56837,-0.0397752,0.246433,999,,,,"27608"
"Stanly Alcantara","NYY",0.0344,0.0633,0,7.77357,1,0,0,0,1,5.208,1.1774,0.9102,0.86373,0.166667,1.1222,,0.0645,0.4828,4.3452,10.0998,0.430226,1.5,0.0927035,0.215476,-0.12277265638113022,0.292791,2.2996,0.299758,0.67242,0.419991,,7.92765,-0.0399048,-0.0476629,999,,,,"sa3022151"
"Dane Acker","TEX",1.4771,1.7008,0.5965,4.59295,22.62,1.62,0,0.6344,30.234,131.933,29.6609,16.4942,15.4293,4.63924,12.3373,,1.3957,26.3737,7.85087,3.67254,2.13772,1.381,0.199902,0.0935119,0.10639035701751709,0.250938,1.38911,0.286988,0.718356,0.37957,,4.77929,-0.0400506,0.0275838,999,,,,"sa3014924"
"William Kempner","SFG",0.372,0.4113,0,4.40427,8,0,0,0.6271,8,35.119,7.8493,4.2149,3.91491,0.997333,3.4109,,0.443,7.1446,8.03767,3.83726,2.09464,1.122,0.20344,0.0971241,0.10631565749645233,0.251056,1.40753,0.296325,0.714249,0.419814,,4.44621,-0.0400853,-0.00132736,999,,,,"sa3020527"
"Kelvin Carmona","ATL",0.0344,0.0633,0,7.7967,1,0,0,0,1,5.203,1.1692,0.9119,0.8663,0.171667,1.1259,,0.0566,0.5003,4.5027,10.1331,0.444356,1.545,0.0961561,0.216394,-0.12023833394050598,0.29081,2.2951,0.297902,0.673166,0.405,,7.94505,-0.0400917,-0.0476629,999,,,,"sa3022140"
"Jhon Cabral","MIA",0.0321,0.0656,0,7.83981,1,0,0,0,1,5.247,1.1759,0.9183,0.87109,0.157889,1.1763,,0.0594,0.4845,4.3605,10.5867,0.411885,1.421,0.0923385,0.224185,-0.13184677064418793,0.293147,2.3522,0.302178,0.672827,0.430628,,7.95714,-0.0403056,-0.0448355,999,,,,"sa3019299"
"Ismael Laureano",,0.0342,0.0635,0,7.86078,1,0,0,0,1,5.176,1.1932,0.9182,0.87342,0.180778,1.0671,,0.0574,0.4616,4.1544,9.6039,0.432574,1.627,0.0891808,0.206163,-0.11698222905397415,0.294508,2.2603,0.296974,0.668639,0.393996,,7.96689,-0.0403263,-0.0476629,999,,,,"sa3019274"
"Jackson Rutledge","WSN",2.9611,3.3454,0.6183,4.28365,54.62,1.62,4.643,3.7406,62.1423,268.027,59.5416,31.8259,29.5773,8.29945,24.2117,,3.6921,54.0336,7.82563,3.50655,2.23171,1.202,0.201598,0.0903331,0.11126452684402466,0.247963,1.34777,0.288217,0.719873,0.412588,,4.51077,-0.0404892,0.171388,999,,,,"26215"
"Estarlin Cruz","CLE",0.0348,0.0629,0,7.63542,1,0,0,0,1,5.255,1.1307,0.8936,0.84838,0.160111,1.2221,,0.0518,0.5365,4.8285,10.9989,0.438998,1.441,0.102093,0.232559,-0.13046623766422272,0.284017,2.3528,0.295507,0.685507,0.392996,,7.99662,-0.0406455,-0.0476629,999,,,,"sa3021000"
"Tommy Ventimiglia",,0.0342,0.0635,0,7.87077,1,0,0,0,1,5.216,1.1672,0.9197,0.87453,0.174444,1.1341,,0.0627,0.5032,4.5288,10.2069,0.4437,1.57,0.0964724,0.217427,-0.12095474451780319,0.290406,2.3013,0.297094,0.671632,0.397997,,8.01826,-0.0408776,-0.0476629,999,,,,"sa3019366"
"Brahian Rijo",,0.0341,0.0636,0,7.89075,1,0,0,0,1,5.206,1.1633,0.921,0.87675,0.180556,1.1238,,0.0573,0.5129,4.6161,10.1142,0.456398,1.625,0.0985209,0.215866,-0.11734538525342941,0.289026,2.2871,0.294991,0.671526,0.382008,,8.0312,-0.0410165,-0.0476629,999,,,,"sa3022051"
"Cesar Rojas","TBR",0.0341,0.0636,0,7.89291,1,0,0,0,1,5.244,1.1496,0.9222,0.87699,0.171889,1.1855,,0.0572,0.5371,4.8339,10.6695,0.453058,1.547,0.102422,0.226068,-0.123646080493927,0.287307,2.3351,0.296968,0.674591,0.396008,,8.05494,-0.041271,-0.0476629,999,,,,"sa3019244"
"Isaac Mattson","PIT",0.7734,0.8909,0,4.6204,17,0,0,0.5909,17,75.388,16.1783,9.3299,8.72742,2.26478,8.863,,0.814,15.747,8.33665,4.69218,1.77671,1.199,0.208879,0.117565,0.09131427109241486,0.246204,1.47302,0.291693,0.71838,0.373045,,4.75349,-0.0415417,0.015102,999,,,,"20385"
"Ryan Yarbrough",,2.1502,2.2565,0,4.31888,45,0,0,0,45,193.382,46.6317,23.1933,21.5944,6.415,12.0676,,3.0767,33.6173,6.72346,2.41352,2.78575,1.283,0.173839,0.0624029,0.1114358976483345,0.261626,1.30443,0.290992,0.714143,0.395,,4.53522,-0.0421615,0.0396706,750.6699829101562,,,,"16502"
"Justin King","MIA",1.0941,1.2556,0,4.28301,24,0,0,0.5862,24,105.448,22.2919,12.2716,11.4214,3.01067,12.0583,,1.1342,23.6595,8.87231,4.52186,1.96209,1.129,0.224371,0.114353,0.11001820862293243,0.241632,1.43126,0.293987,0.73265,0.388867,,4.4747,-0.0422237,0.0868541,999,,,,"sa3018278"
"Jared Kollar","SDP",0.5704,0.6047,0,4.50657,12,0,0,0.593,12,51.216,12.4632,6.4237,6.00876,1.92267,3.3163,,0.4502,9.0626,6.79695,2.48723,2.73274,1.442,0.176949,0.0647512,0.11219736188650131,0.262662,1.31496,0.289065,0.714851,0.385416,,4.68056,-0.0424244,0.0142792,999,,,,"sa3020439"
"Yonatan Pineda","BAL",0.0353,0.0625,0,7.86375,1,0,0,0,1,5.176,1.1845,0.9183,0.87375,0.188,1.0759,,0.0552,0.4885,4.3965,9.6831,0.454039,1.692,0.0943779,0.207863,-0.11348529905080795,0.292838,2.2604,0.295838,0.671991,0.388765,,8.02678,-0.0425024,-0.0510531,999,,,,"sa3015471"
"Dielmon Urena",,0.0338,0.0639,0,8.01297,1,0,0,0,1,5.252,1.1761,0.936,0.89033,0.175111,1.1666,,0.0613,0.475,4.275,10.4994,0.407166,1.576,0.0904417,0.222125,-0.13168316334486008,0.292264,2.3427,0.296678,0.670641,0.40199,,8.17662,-0.0425744,-0.0476629,999,,,,"sa3016485"
"Alek Jacob","SDP",2.3214,2.3793,0,4.33302,48,0,0,0.593,48,207.343,46.4213,24.8327,23.1094,6.64,18.8618,,2.4939,42.3117,7.93344,3.53659,2.24325,1.245,0.204066,0.0909691,0.11309713870286942,0.249594,1.36006,0.290299,0.722495,0.409601,,4.53656,-0.0432638,-0.0472711,999,,,,"29628"
"Christian Roa","MIA",1.2663,1.4749,0,4.3465,28,0,0,0.5862,28,122.646,26.2584,14.5321,13.5224,3.51867,13.3945,,1.4375,27.0629,8.69879,4.30538,2.02045,1.131,0.220659,0.109213,0.11144595593214035,0.243553,1.41618,0.294432,0.723384,0.403534,,4.45622,-0.043346,0.00113244,999,,,,"sa3014477"
"Sam Bachman","LAA",2.2119,2.3903,0,4.39971,47,0,0,0.6104,47,205.33,47.3254,24.8495,22.9763,5.95333,19.7063,,2.4061,39.3782,7.54051,3.77355,1.99825,1.14,0.19178,0.0959738,0.09580625593662262,0.258302,1.42621,0.300045,0.718643,0.465811,,4.54891,-0.0435573,-0.0310956,999,,,,"29754"
"Clay Helvey","WSN",0.6854,0.7832,0,4.47168,15,0,0,0.6015,15,65.876,14.5672,8.0237,7.4528,1.91833,7.1294,,0.7592,13.0103,7.80618,4.27764,1.82488,1.151,0.197497,0.108225,0.08927226066589355,0.251213,1.44644,0.293758,0.719212,0.428,,4.67205,-0.0438704,-0.00876711,999,,,,"sa3007459"
"Scott Blewett","MIN",1.033,1.1212,0,4.4175,22,0,0,0.6073,22,94.991,22.6409,11.6125,10.7983,2.99444,7.3159,,0.904,17.3092,7.08104,2.99287,2.36597,1.225,0.182219,0.0770168,0.10520260035991669,0.260927,1.36167,0.29558,0.711997,0.418003,,4.48326,-0.0440121,-0.0806227,999,,,,"16427"
"Jared Shuster","CHW",3.0004,3.6558,0,4.47157,68,0,0,10.9455,68,294.372,69.176,36.2206,33.7852,10.0338,25.3434,,1.9352,53.2043,7.04175,3.35427,2.09934,1.328,0.180738,0.0860931,0.09464521706104279,0.258996,1.38999,0.290119,0.72446,0.392935,,4.72334,-0.044404,-0.0515245,999,,,,"27472"
"Jovi Galvez","STL",0.0336,0.064,0,8.03502,1,0,0,0,1,5.297,1.1746,0.9392,0.89278,0.165556,1.2144,,0.0717,0.4543,4.0887,10.9296,0.374094,1.49,0.0857655,0.229262,-0.1434963345527649,0.292852,2.389,0.297562,0.672068,0.413243,,8.2684,-0.0449767,-0.0485542,999,,,,"sa3018837"
"Jackson Kowar","SEA",1.621,1.7085,0,3.99807,34,0,0,0.6107,34,146.362,31.1115,16.3521,15.1038,4.15933,14.1868,,1.7561,32.9339,8.7178,3.75533,2.32145,1.101,0.225017,0.0969295,0.12808720022439957,0.23855,1.3323,0.288796,0.733275,0.430965,,4.22625,-0.0458353,0.0249712,999,,,,"21549"
"Joey Krehbiel",,0.3626,0.4206,0,4.59329,8,0,0,0.667,8,35.088,8.2226,4.3933,4.08292,1.08622,3.2887,,0.3229,6.3041,7.09211,3.69979,1.9169,1.222,0.179665,0.0937272,0.08593820035457611,0.261231,1.43891,0.296286,0.712471,0.432526,,4.70992,-0.0459563,-0.00283859,999,,,,"13707"
"Travis Kuhn","SEA",0.466,0.5131,0,4.17624,10,0,0,0.6107,10,43.44,9.5974,5.0269,4.64027,1.24889,4.1147,,0.5872,8.4839,7.63551,3.70323,2.06185,1.124,0.195302,0.0947215,0.1005801260471344,0.247751,1.37121,0.287827,0.725965,0.44238,,4.50383,-0.0460157,-0.0248984,999,,,,"sa3009928"
"Grant Wolfram","MIL",1.1982,1.25,0,4.2726,25,0,0,0.584,25,109.17,23.8638,12.7767,11.8683,3.31389,11.3434,,1.0596,23.3502,8.40607,4.08362,2.05848,1.193,0.213888,0.103906,0.10998260229825974,0.246611,1.40829,0.293139,0.733796,0.408163,,4.51005,-0.0462296,0.00766254,999,,,,"sa3008313"
"Tyler Jay","SEA",1.3697,1.3725,0,3.76487,28,0,0,0.6107,28,118.997,26.9342,12.7941,11.7129,3.26044,9.2004,,1.2944,23.0059,7.39475,2.95727,2.50053,1.048,0.193332,0.0773162,0.11601552367210388,0.248236,1.29052,0.287876,0.739326,0.457901,,4.16142,-0.0486071,0.0408511,999,,,,"17952"
"Ethan Small","SFG",1.274,1.2723,0,3.95158,26,0,0,0.6271,26,111.78,24.439,12.3559,11.4157,3.13444,10.1024,,1.0162,23.8083,8.24133,3.49698,2.3567,1.085,0.212992,0.0903775,0.12261496484279633,0.242784,1.32852,0.288998,0.73576,0.411166,,4.18521,-0.048859,0.101984,999,,,,"26364"
"Ronan Kopp","LAD",0.4982,0.4812,0,4.45902,10,0,0,0.6794,10,44.643,8.8664,5.3155,4.95447,1.36778,6.1928,,0.5128,10.4079,9.36711,5.57352,1.68065,1.231,0.233136,0.138718,0.09441792964935303,0.233711,1.50592,0.286626,0.741287,0.386562,,4.87469,-0.0495322,0.0181393,999,,,,"sa3017751"
"Jefry Yan","COL",0.664,0.8043,0,4.82095,15,0,0,0.5438,15,67.507,14.8032,8.6151,8.03492,2.01333,8.562,,0.8646,14.2077,8.52462,5.1372,1.65939,1.208,0.210463,0.126831,0.08363130688667297,0.254874,1.55768,0.305544,0.717888,0.427154,,4.90233,-0.0497883,-0.0018901,999,,,,"sa828460"
"Doug Nikhazy","CLE",1.8143,2.0493,0.6364,4.30548,29.62,1.62,0,0.6528,37.234,162.68,35.0707,19.1419,17.8122,5.04728,17.0838,,1.5898,35.1604,8.49878,4.1294,2.05811,1.22,0.216132,0.105015,0.11111754179000854,0.243536,1.40072,0.289247,0.732176,0.388827,,4.54464,-0.0498191,0.0472128,999,,,,"sa3018110"
"Ethan Roberts","CHC",2.5836,2.6069,0,4.22144,53,0,0,4.3707,53,228.645,49.5601,26.6554,24.8596,7.13733,22.0355,,2.5606,52.0209,8.83374,3.74188,2.36078,1.212,0.227518,0.0963743,0.13114391267299652,0.242883,1.35086,0.292792,0.729509,0.383998,,4.34633,-0.050161,0.00696169,999,,,,"24930"
"Patrick Monteverde","MIA",2.7988,3.8019,1.8701,4.57888,37.86,4.86,0,0.5862,60.702,263.444,63.2668,33.0701,30.883,9.11879,20.3235,,2.4759,44.6466,6.61954,3.01327,2.1968,1.352,0.169473,0.0771454,0.09232740104198456,0.262906,1.37706,0.289749,0.71332,0.381833,,4.77515,-0.0504447,0.233703,999,,,,"sa3016940"
"Justin Jarvis","LAD",0.6397,0.6335,0,4.60898,13,0,0,0.6794,13,55.986,13.0218,7.0869,6.65742,2.19989,4.4118,,0.4946,11.12,7.69846,3.05432,2.52051,1.523,0.198621,0.0788018,0.11981923878192902,0.254932,1.34105,0.286599,0.720836,0.36079,,4.78785,-0.0519018,-0.0287632,999,,,,"sa3007775"
"Luis Guerrero","BOS",1.8858,2.031,0,4.52793,40,0,0,0.64,40,175.67,37.6553,21.5221,20.1241,5.24444,19.6012,,2.2855,39.4851,8.88415,4.41027,2.01442,1.18,0.224769,0.11158,0.11318893730640411,0.244859,1.43141,0.297201,0.715915,0.388301,,4.53817,-0.0528997,0.00417629,999,,,,"31184"
"Keegan Thompson","CHC",3.0152,2.9592,0,4.09186,61,0,0,11.7376,61,262.478,55.8232,29.8297,27.7337,7.69956,26.3266,,2.8468,61.9349,9.13794,3.88425,2.35256,1.136,0.235962,0.1003,0.1356620267033577,0.239272,1.34672,0.294028,0.733078,0.398035,,4.21147,-0.0535962,0.121528,749.2100219726562,,,,"19795"
"Jack Dashwood","LAA",1.9996,2.1132,0,4.35216,42,0,0,0.6104,42,181.269,40.5605,21.7088,20.3101,6.40267,16.1139,,1.783,38.7335,8.30004,3.45298,2.40373,1.372,0.21368,0.088895,0.12478473037481308,0.248271,1.34939,0.288896,0.732868,0.366278,,4.58216,-0.0545202,0.00675784,999,,,,"sa3015035"
"Connor Brogdon","LAA",1.7989,1.9221,0,4.40486,38,0,0,0.6104,38,163.3,36.3021,19.8609,18.5983,5.76333,14.5417,,1.5035,36.2238,8.57932,3.44409,2.49103,1.365,0.221824,0.089049,0.13277464359998703,0.246526,1.33799,0.290106,0.72432,0.374241,,4.49836,-0.0562168,-0.0036231,999,,,,"21205"
