Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId,weighted_zscore,auction_value
Gleider Figuereo,TEX,0.25,1.0,0.9237,0.1718,0.1177,0.0266,0.002,0.0254,0.0889,0.0907,0.0574,0.0,0.3108,0.009,0.007,0.0029,,0.0065,0.0018,0.185991,0.0574,0.3108,0.184685,0.238893,0.301505,0.239117,0.540398,0.115514,3.47974,0.246257,0.0,-0.000882006,0.0597829,-0.0571952,52.0077,-0.000882006,0.0,-0.0557952217641286,0.0040000001899898,-0.00190648,999.0,,,,sa3015813,-0.33265773152761874,-inf
Felix Reyes,PHI,0.25,1.0,0.9419,0.19,0.1366,0.0317,0.0016,0.0201,0.0875,0.0903,0.0402,0.0,0.1993,0.008,0.007,0.0029,,0.0075,0.0022,0.20172,0.0402,0.1993,0.201706,0.238893,0.302792,0.238104,0.541685,0.101072,3.39165,0.232899,0.0,-0.000849534,0.0589675,-0.0580106,49.3372,-0.000849534,0.0,-0.061432518006768,-0.0209999997168779,-0.00507419,999.0,,,,sa3015688,-0.33281647172013357,-inf
Ethan Long,SDP,0.25,1.0,0.9143,0.1624,0.1138,0.0257,0.0017,0.0212,0.0852,0.0834,0.0658,0.0,0.3485,0.01,0.007,0.0029,,0.0078,0.0022,0.177622,0.0658,0.3485,0.188809,0.238893,0.279011,0.231952,0.517904,0.101389,3.60394,0.255983,0.0,-0.000827417,0.0540161,-0.0629619,49.4629,-0.000827417,0.0,-0.0612600452150218,-0.0209999997168779,-0.00505638,999.0,,,,sa3022961,-0.3328436207511717,-inf
Juan Corniel,ARI,0.25,1.0,0.9352,0.1834,0.1465,0.0293,0.0029,0.0046,0.0769,0.0688,0.0459,0.0,0.2222,0.009,0.007,0.0029,,0.0144,0.0046,0.196108,0.0459,0.2222,0.206571,0.238993,0.248289,0.218712,0.487282,0.0521814,4.42138,0.24993,0.0,-0.000572563,0.0433598,-0.0736183,35.2399,-0.000572563,0.0,-0.0780131233041174,0.0120000001043081,-0.00337843,999.0,,,,sa3015169,-0.33295319938684853,-inf
Luke Mann,ATH,0.25,1.0,0.9232,0.1713,0.1225,0.0273,0.0023,0.0192,0.0822,0.0808,0.0549,0.0,0.2964,0.012,0.007,0.0029,,0.0056,0.0016,0.18555,0.0549,0.2964,0.185223,0.238893,0.282496,0.232415,0.521388,0.0969454,3.30586,0.247478,0.0,-0.00102284,0.0543887,-0.0625893,51.2462,-0.00102284,0.0,-0.0568073586327955,0.0040000001899898,-0.00201101,999.0,,,,sa3022529,-0.333031017612972,-inf
Anthony Sherwin,HOU,0.25,1.0,0.8992,0.1473,0.1068,0.0238,0.0022,0.0145,0.0802,0.0711,0.0799,0.002,0.3767,0.011,0.007,0.0029,,0.0095,0.0027,0.163812,0.0799,0.3767,0.212105,0.238893,0.24355,0.219923,0.482443,0.0797375,4.0062,0.257864,0.0,-0.000738064,0.0443343,-0.0726438,40.034,-0.000738064,0.0,-0.0693517872714437,0.0040000001899898,-0.00330657,999.0,,,,sa3022575,-0.33314877766113804,-inf
T.J. White,WSN,0.25,1.0,0.9108,0.1588,0.1082,0.0261,0.0021,0.0224,0.0843,0.0836,0.0713,0.0,0.3396,0.008,0.007,0.0029,,0.0065,0.0018,0.174352,0.0713,0.3396,0.209953,0.238793,0.281401,0.232964,0.520193,0.107049,3.38544,0.245412,0.0,-0.000908841,0.054831,-0.062147,46.8313,-0.000908841,0.0,-0.0644883255008608,-0.0289999991655349,-0.00621601,999.0,,,,sa3017697,-0.3332638191837078,-inf
Casey Saucke,CHW,0.25,1.0,0.9348,0.1827,0.1314,0.0274,0.0019,0.022,0.0834,0.0866,0.0453,0.0,0.2935,0.01,0.007,0.0029,,0.0133,0.0037,0.195443,0.0453,0.2935,0.154344,0.238692,0.299422,0.237449,0.538115,0.103979,4.03749,0.256586,0.0,-0.000312039,0.0584405,-0.0585375,50.3059,-0.000312039,0.0,-0.0571724635956343,-0.0120000001043081,-0.00370116,999.0,,,,sa3025382,-0.33345149460748175,-inf
Mikey Kane,CHW,0.25,1.0,0.9258,0.1738,0.1327,0.0252,0.0016,0.0144,0.0767,0.0746,0.0533,0.0,0.2539,0.011,0.007,0.0029,,0.0089,0.0025,0.18773,0.0533,0.2539,0.209925,0.238792,0.265176,0.225981,0.503969,0.0774465,3.60281,0.23988,0.0,-0.000787323,0.0492107,-0.0677673,42.2394,-0.000787323,0.0,-0.0668775642989203,-0.0209999997168779,-0.00563298,999.0,,,,sa3022930,-0.33359325409309504,-inf
Kemp Alderman,MIA,0.25,1.0,0.9321,0.1799,0.1282,0.0314,0.0025,0.0178,0.0814,0.0821,0.048,0.0,0.2846,0.01,0.007,0.0029,,0.0101,0.0028,0.193005,0.048,0.2846,0.168658,0.238592,0.289347,0.233841,0.527939,0.0963416,4.05657,0.254594,0.0,-0.000583587,0.0555367,-0.0614414,44.4356,-0.000583587,0.0,-0.0670278721954673,-0.0120000001043081,-0.00472257,999.0,,,,sa3022562,-0.33415913221384624,-inf
Jordan Sprinkle,CHW,0.25,1.0,0.9218,0.1696,0.1311,0.029,0.0016,0.0079,0.0744,0.0659,0.0583,0.0,0.2473,0.01,0.007,0.0029,,0.0241,0.0066,0.183988,0.0583,0.2473,0.235746,0.238592,0.24463,0.21872,0.483222,0.0606422,4.63638,0.240053,0.0,0.000573209,0.0433659,-0.0736122,37.1312,0.000573209,0.0,-0.0713618563022464,0.0120000001043081,-0.00268794,999.0,,,,sa3019925,-0.33421046391156417,-inf
Willy Montero,NYY,0.25,1.0,0.931,0.1787,0.1344,0.0277,0.0017,0.0149,0.0822,0.0788,0.0501,0.0,0.2676,0.009,0.007,0.0029,,0.0109,0.003,0.191944,0.0501,0.2676,0.18722,0.238492,0.273362,0.228161,0.511854,0.0814178,3.93126,0.249886,0.0,-0.000562203,0.050965,-0.0660131,44.2775,-0.000562203,0.0,-0.0643204792868346,0.0040000001899898,-0.00278695,999.0,,,,sa3015869,-0.3346551928077536,-inf
Johnny Tincher,CLE,0.25,1.0,0.8995,0.1479,0.1088,0.0237,0.0018,0.0136,0.0778,0.0698,0.0786,0.0,0.3104,0.012,0.007,0.0029,,0.008,0.0022,0.164425,0.0786,0.3104,0.253222,0.239194,0.240133,0.219843,0.479327,0.0757087,3.56546,0.230558,0.0,-0.000864763,0.0442698,-0.0727083,39.6757,-0.000864763,0.0,-0.0698883572476916,0.0209999997168779,-0.00160626,999.0,,,,sa3023072,-0.33202801579791724,-inf
Jonny Farmelo,SEA,0.25,1.0,0.9076,0.1531,0.1131,0.022,0.0017,0.0163,0.079,0.073,0.0715,0.002,0.3251,0.011,0.007,0.0029,,0.0181,0.005,0.168687,0.0715,0.3251,0.219932,0.236285,0.250551,0.220327,0.486836,0.0818643,4.34182,0.23866,0.0,6.69952e-05,0.0446598,-0.0723183,45.1527,6.69952e-05,0.0,-0.0626897964684758,0.0040000001899898,-0.00261853,999.0,,,,sa3023362,-0.34348501130287756,-inf
Esmith Pineda,CIN,0.25,1.0,0.9156,0.1611,0.1146,0.0263,0.0011,0.0191,0.0832,0.0802,0.0655,0.0,0.3234,0.009,0.007,0.0029,,0.0093,0.0026,0.17595,0.0655,0.3234,0.202536,0.236285,0.269659,0.227211,0.505944,0.093709,3.5077,0.244785,0.0,-0.000685474,0.0502005,-0.0667776,36.1207,-0.000685474,0.0,-0.0770727822673507,-0.0120000001043081,-0.00575998,999.0,,,,sa3018435,-0.34359024140262867,-inf
Jhonny Perdomo,KCR,0.25,1.0,0.9341,0.1795,0.141,0.0293,0.0032,0.006,0.0782,0.0679,0.045,0.003,0.2294,0.011,0.007,0.0029,,0.03,0.0082,0.192164,0.045,0.2294,0.196164,0.236185,0.249652,0.216605,0.485837,0.0574885,5.31809,0.245855,0.0,0.00114782,0.0416644,-0.0753137,31.6867,0.00114782,0.0,-0.0770169091410934,0.0040000001899898,-0.0040982,999.0,,,,sa3015656,-0.34388663022213606,-inf
Ryan Nicholson,LAA,0.25,1.0,0.926,0.1691,0.1201,0.0247,0.0016,0.0227,0.085,0.0862,0.0521,0.0,0.2802,0.012,0.007,0.0029,,0.0092,0.0026,0.182613,0.0521,0.2802,0.185939,0.233878,0.286285,0.231165,0.520163,0.103672,3.79706,0.232344,0.0,-0.000666801,0.0533825,-0.0635955,44.6247,-0.000666801,0.0,-0.0640277600614354,-0.0289999991655349,-0.00616488,999.0,,,,sa3025167,-0.3532727267426016,-inf
Steven Leyton,CIN,0.25,1.0,0.9489,0.192,0.1328,0.0386,0.0033,0.0173,0.0859,0.0878,0.0292,0.0,0.2321,0.012,0.007,0.0029,,0.0125,0.0035,0.20234,0.0292,0.2321,0.125808,0.233878,0.304669,0.235666,0.538547,0.102329,4.51279,0.247275,0.0,-0.000290804,0.0570056,-0.0599725,41.8115,-0.000290804,0.0,-0.0698730352160055,0.0040000001899898,-0.00336397,999.0,,,,sa917309,-0.3533214811484794,-inf
Carter Graham,CIN,0.25,1.0,0.9277,0.1706,0.1169,0.0281,0.0015,0.0241,0.0874,0.0894,0.0494,0.002,0.3125,0.013,0.007,0.0029,,0.0118,0.0033,0.183896,0.0494,0.3125,0.15808,0.233678,0.295354,0.233273,0.529032,0.111458,4.10894,0.244942,0.0,-0.000375848,0.0550792,-0.0618988,40.2006,-0.000375848,0.0,-0.0718844264629297,-0.0209999997168779,-0.00615364,999.0,,,,sa3022824,-0.35391252296402026,-inf
Narciso Polanco,TBR,0.25,1.0,0.9172,0.1602,0.1218,0.0275,0.0022,0.0087,0.0752,0.0661,0.0639,0.0,0.2824,0.009,0.007,0.0029,,0.0189,0.0054,0.174662,0.0639,0.2824,0.226275,0.233778,0.237898,0.214358,0.471676,0.0632359,4.419,0.239299,0.0,5.63107e-05,0.0398554,-0.0771227,38.6245,5.63107e-05,0.0,-0.0701700978643202,0.0040000001899898,-0.00339108,999.0,,,,sa3018564,-0.35406808550995816,-inf
Aramis Garcia,ARI,0.25,1.0,0.9381,0.1808,0.1213,0.035,0.0022,0.0222,0.089,0.0925,0.0389,0.0,0.3353,0.013,0.0071,0.0029,,0.0124,0.0034,0.19273,0.0389,0.3353,0.116016,0.233377,0.305618,0.236712,0.538995,0.112888,4.278,0.269866,-0.002,-0.000263989,0.0578477,-0.0591304,47.3555,-0.00226399,0.001,-0.065216664224863,0.0219999997643753,-0.000703906,999.0,,,,16925,-0.3551501167898344,-inf
Peter Burns,LAA,0.25,1.0,0.919,0.1617,0.1205,0.0246,0.0023,0.0143,0.0793,0.0738,0.0571,0.0,0.2688,0.014,0.007,0.0029,,0.0124,0.0035,0.175952,0.0571,0.2688,0.212426,0.233477,0.254407,0.220142,0.487884,0.0784548,4.08615,0.229274,0.0,-0.00044971,0.044511,-0.0724671,36.8712,-0.00044971,0.0,-0.0726822400174569,0.0209999997168779,-0.00189481,999.0,,,,sa3022424,-0.3552345909805976,-inf
Garret Forrester,MIA,0.25,1.0,0.9031,0.1459,0.1116,0.0235,0.0016,0.0092,0.071,0.0619,0.074,0.0,0.3349,0.013,0.007,0.0029,,0.008,0.0022,0.161555,0.074,0.3349,0.220961,0.233577,0.221681,0.210247,0.455258,0.0601262,3.51798,0.241519,0.0,-0.000858449,0.0365464,-0.0804317,28.5549,-0.000858449,0.0,-0.08629304979695,0.0040000001899898,-0.00505979,999.0,,,,sa3022822,-0.3553081867663108,-inf
Jefferson Valladares,MIN,0.25,1.0,0.9181,0.1608,0.1205,0.0255,0.0022,0.0126,0.0774,0.0714,0.056,0.001,0.2932,0.016,0.007,0.0029,,0.0105,0.003,0.175144,0.056,0.2932,0.190996,0.233477,0.248884,0.217832,0.482361,0.0737392,3.92555,0.239302,0.0,-0.000626418,0.0426518,-0.0743263,37.6942,-0.000626418,0.0,-0.0719172687386162,-0.0209999997168779,-0.00615347,999.0,,,,sa3016918,-0.3553900495805541,-inf
Kadon Morton,ATL,0.25,1.0,0.9142,0.1567,0.1107,0.0246,0.0022,0.0191,0.0854,0.0799,0.0659,0.0,0.3675,0.01,0.007,0.0029,,0.0156,0.0043,0.171407,0.0659,0.3675,0.17932,0.233277,0.265697,0.224376,0.498973,0.0942901,4.62305,0.257389,0.0,-9.42536e-05,0.0479189,-0.0690591,39.4944,-9.42536e-05,0.0,-0.0724473335358197,-0.0070000002160668,-0.00476589,999.0,,,,sa3010870,-0.3556847577013715,-inf
Tomas Frick,NYY,0.25,1.0,0.917,0.1595,0.1191,0.0246,0.0016,0.0141,0.0796,0.0736,0.0611,0.0,0.2562,0.012,0.007,0.0029,,0.009,0.0025,0.173937,0.0611,0.2562,0.238486,0.233277,0.250273,0.218697,0.483549,0.0763359,3.78125,0.222426,0.0,-0.00072944,0.0433477,-0.0736304,37.6202,-0.00072944,0.0,-0.072104973543901,0.0209999997168779,-0.00183519,999.0,,,,sa3023485,-0.3561719305976607,-inf
Kenny Castillo,ARI,0.25,1.0,0.9432,0.1856,0.1425,0.0311,0.002,0.01,0.0782,0.0761,0.0369,0.0,0.2708,0.01,0.007,0.0029,,0.0061,0.0017,0.196777,0.0369,0.2708,0.136263,0.233176,0.265797,0.221606,0.498973,0.0690204,3.4766,0.262324,0.0,-0.000963336,0.0456895,-0.0712886,37.1882,-0.000963336,0.0,-0.0760741958511062,0.0209999997168779,-0.00224869,999.0,,,,sa3015863,-0.3568124520230845,-inf
Anderson De Los Santos,BAL,0.25,1.0,0.9156,0.1578,0.1149,0.0246,0.0027,0.0156,0.0815,0.0755,0.0655,0.0,0.331,0.009,0.007,0.0029,,0.0157,0.0049,0.172346,0.0655,0.331,0.197885,0.232976,0.256225,0.220694,0.489201,0.0838794,4.52253,0.246875,0.0,-0.000339356,0.0449554,-0.0720226,41.6559,-0.000339356,0.0,-0.067097228980856,0.0040000001899898,-0.00307372,999.0,,,,sa3015747,-0.3571006389245465,-inf
Angel Del Rosario,MIN,0.25,1.0,0.9241,0.1661,0.1296,0.0256,0.0023,0.0085,0.0777,0.0668,0.055,0.0,0.2904,0.011,0.007,0.0029,,0.0362,0.0099,0.179742,0.055,0.2904,0.189394,0.232775,0.239909,0.213907,0.472684,0.0601667,5.26015,0.249288,0.0,0.00168668,0.0394922,-0.0774859,34.9329,0.00168668,0.0,-0.0727637093514204,0.0040000001899898,-0.00365894,999.0,,,,sa3015195,-0.3575803824614331,-inf
Garret Guillemette,HOU,0.25,1.0,0.9202,0.1622,0.1151,0.0271,0.0015,0.0186,0.0828,0.0806,0.0579,0.0,0.2979,0.012,0.007,0.0029,,0.007,0.0019,0.176266,0.0579,0.2979,0.194361,0.232775,0.269724,0.225184,0.502499,0.0934579,3.59371,0.23514,0.0,-0.00082961,0.0485689,-0.0684091,43.7349,-0.00082961,0.0,-0.0652086913469247,0.0209999997168779,-0.00112296,999.0,,,,sa3022677,-0.358062833634669,-inf
Jake Anchia,CLE,0.25,1.0,0.9317,0.175,0.1166,0.0388,0.0022,0.0175,0.0829,0.0834,0.0474,0.0,0.3046,0.011,0.007,0.0029,,0.0075,0.0021,0.187829,0.0474,0.3046,0.155614,0.234079,0.290652,0.232106,0.52473,0.102823,3.67283,0.255433,0.0,-0.000731687,0.0541402,-0.0628379,48.3021,-0.000731687,0.0,-0.0598849387024529,0.0209999997168779,-0.000573131,999.0,,,,sa3006674,-0.3527189382389564,-inf
Kalae Harrison,PIT,0.25,1.0,0.9206,0.1626,0.1245,0.0277,0.0019,0.0085,0.0745,0.0668,0.0595,0.0,0.2805,0.01,0.007,0.0029,,0.0148,0.0041,0.176624,0.0595,0.2805,0.212121,0.232775,0.23854,0.213789,0.471315,0.0619161,4.18963,0.241309,0.0,-0.000231656,0.0393974,-0.0775807,30.9743,-0.000231656,0.0,-0.0827730548917315,0.0040000001899898,-0.00469625,999.0,,,,sa3023054,-0.35832106491649623,-inf
Robert Lopez,CLE,0.25,1.0,0.9166,0.1584,0.1183,0.0239,0.0014,0.0148,0.0773,0.0733,0.0645,0.002,0.2959,0.009,0.007,0.0029,,0.0076,0.0021,0.172813,0.0645,0.2959,0.217979,0.232574,0.250382,0.217466,0.482956,0.0775693,3.52332,0.234296,0.0,-0.000828495,0.0423568,-0.0746213,38.0038,-0.000828495,0.0,-0.0717651078593917,0.0209999997168779,-0.00180009,999.0,,,,sa3016641,-0.3590993882401083,-inf
Cristian Gonzalez,HOU,0.25,1.0,0.9371,0.1788,0.1313,0.0291,0.0025,0.0159,0.0824,0.0812,0.043,0.0,0.2643,0.01,0.007,0.0029,,0.0116,0.0033,0.190801,0.043,0.2643,0.162694,0.232474,0.278092,0.226327,0.510566,0.0872906,4.062,0.245368,0.0,-0.000471095,0.0494893,-0.0674888,44.5392,-0.000471095,0.0,-0.0639298502355814,0.0120000001043081,-0.00192038,999.0,,,,sa3008771,-0.35923205450085727,-inf
Tyler Whitaker,HOU,0.25,1.0,0.9112,0.1526,0.1076,0.0264,0.0017,0.0169,0.0816,0.0757,0.0669,0.0,0.3643,0.012,0.007,0.0029,,0.0135,0.0038,0.167471,0.0669,0.3643,0.18364,0.232173,0.255817,0.220716,0.48799,0.088345,4.18877,0.2527,0.0,-0.000310961,0.0449728,-0.0720053,40.592,-0.000310961,0.0,-0.068286213936517,0.0040000001899898,-0.00319652,999.0,,,,sa3017376,-0.3604176548278447,-inf
Kamren James,TBR,0.25,1.0,0.9274,0.1687,0.119,0.0265,0.0023,0.0209,0.0827,0.0837,0.0477,0.0,0.3257,0.015,0.007,0.0029,,0.011,0.0032,0.181906,0.0477,0.3257,0.146454,0.232073,0.283049,0.228999,0.515122,0.101143,4.23585,0.251446,0.0,-0.000530074,0.0516391,-0.065339,48.9231,-0.000530074,0.0,-0.0589727518963627,0.0209999997168779,-0.000478922,999.0,,,,sa3020201,-0.36070759666679336,-inf
Eduardo Tait,PHI,0.25,1.0,0.9359,0.1772,0.1279,0.0262,0.0021,0.0211,0.085,0.0874,0.0432,0.0,0.2839,0.011,0.007,0.0029,,0.0079,0.0022,0.189336,0.0432,0.2839,0.152166,0.232073,0.289561,0.230584,0.521634,0.100224,3.70985,0.244709,0.0,-0.000748224,0.0529153,-0.0640628,44.276,-0.000748224,0.0,-0.0673834381159395,0.0209999997168779,-0.00135112,999.0,,,,sa3022162,-0.36075415175962383,-inf
Aneudis Mordán,BAL,0.25,1.0,0.9206,0.1618,0.116,0.0245,0.0021,0.0192,0.0832,0.081,0.0605,0.0,0.3146,0.009,0.007,0.0029,,0.01,0.0029,0.175755,0.0605,0.3146,0.192308,0.231973,0.269498,0.224529,0.501471,0.0937432,3.86292,0.240148,0.0,-0.000638563,0.0480417,-0.0689364,44.3532,-0.000638563,0.0,-0.064310151792597,0.0209999997168779,-0.00103016,999.0,,,,sa3015741,-0.36122204631294536,-inf
Luis Castillo,MIL,0.25,1.0,0.9156,0.1567,0.108,0.023,0.0016,0.0241,0.0847,0.0864,0.0665,0.001,0.3182,0.008,0.007,0.0029,,0.0069,0.0019,0.171145,0.0665,0.3182,0.208988,0.231872,0.278724,0.227805,0.510597,0.10758,3.4865,0.228502,0.0,-0.000821987,0.0506781,-0.0663,42.6225,-0.000821987,0.0,-0.0694344059447757,-0.0120000001043081,-0.00497111,999.0,,,,sa3015801,-0.36152173339970795,-inf
Josiah Sightler,PIT,0.25,1.0,0.9197,0.1607,0.1084,0.0229,0.0017,0.0277,0.0861,0.0905,0.0594,0.002,0.3905,0.011,0.007,0.0029,,0.0066,0.0018,0.174731,0.0594,0.3905,0.152113,0.231772,0.293683,0.232398,0.525455,0.118952,3.46153,0.261554,0.0,-0.000804392,0.0543754,-0.0626027,43.4998,-0.000804392,0.0,-0.0683677840279415,-0.0209999997168779,-0.00579045,999.0,,,,sa3021047,-0.36177812954643584,-inf
Eduardo Guerrero,LAD,0.25,1.0,0.9189,0.16,0.1278,0.0238,0.0019,0.0065,0.0759,0.0652,0.0612,0.0,0.2728,0.01,0.007,0.0029,,0.0104,0.0029,0.174121,0.0612,0.2728,0.22434,0.231872,0.225378,0.208864,0.457251,0.0512569,3.92678,0.237396,0.0,-0.000665111,0.0354337,-0.0815443,31.9449,-0.000665111,0.0,-0.0820459547103382,0.0040000001899898,-0.00462116,999.0,,,,sa3018536,-0.3622309295703454,-inf
Waner Luciano,HOU,0.25,1.0,0.9122,0.1532,0.111,0.0245,0.0015,0.0162,0.0806,0.0751,0.0669,0.004,0.2841,0.011,0.007,0.0029,,0.0085,0.0024,0.167946,0.0669,0.2841,0.23548,0.231772,0.25137,0.216958,0.483142,0.0834247,3.72417,0.22136,0.0,-0.000731324,0.041948,-0.0750301,37.9484,-0.000731324,0.0,-0.0717313414206728,0.0040000001899898,-0.00355232,999.0,,,,sa3018501,-0.3622635003373803,-inf
Alexander Ramirez,LAA,0.25,1.0,0.929,0.1699,0.1198,0.0279,0.0032,0.019,0.0829,0.0816,0.0511,0.001,0.373,0.01,0.007,0.0029,,0.015,0.0044,0.182885,0.0511,0.373,0.136997,0.231672,0.281163,0.227272,0.512834,0.0982777,4.77428,0.27739,0.0,-0.000201875,0.0502495,-0.0667286,41.8865,-0.000201875,0.0,-0.0666958853980759,-0.0120000001043081,-0.00468472,999.0,,,,sa3008757,-0.3622942573282475,-inf
Abrahan Ramirez,MIA,0.25,1.0,0.9131,0.1539,0.1257,0.0199,0.0019,0.0064,0.0688,0.0595,0.067,0.0,0.2752,0.01,0.007,0.0029,,0.0121,0.0034,0.168547,0.067,0.2752,0.243459,0.231572,0.21553,0.205904,0.447101,0.0469828,3.85332,0.23101,0.0,-0.000556816,0.0330509,-0.0839272,25.6318,-0.000556816,0.0,-0.0894868563627824,0.0040000001899898,-0.00538964,999.0,,,,sa3018943,-0.36351746783293254,-inf
Nick Goodwin,TOR,0.25,1.0,0.9242,0.1649,0.1207,0.0282,0.0021,0.0139,0.0786,0.075,0.0509,0.0,0.2772,0.015,0.007,0.0029,,0.0102,0.0029,0.178425,0.0509,0.2772,0.183622,0.231471,0.258602,0.220144,0.490073,0.0801774,3.93327,0.235901,0.0,-0.000607244,0.0445127,-0.0724654,39.9927,-0.000607244,0.0,-0.0692681817454285,0.0120000001043081,-0.00247171,999.0,,,,sa3022685,-0.3635362661600867,-inf
Josh Adamczewski,MIL,0.25,1.0,0.9177,0.1584,0.1193,0.0256,0.002,0.0114,0.0764,0.0702,0.0614,0.0,0.2998,0.011,0.007,0.0029,,0.0124,0.0035,0.172605,0.0614,0.2998,0.204803,0.231471,0.242018,0.214705,0.473489,0.0694127,4.03977,0.239609,0.0,-0.0004505,0.0401345,-0.0768436,33.8054,-0.0004505,0.0,-0.0796064812748227,0.0040000001899898,-0.00436921,999.0,,,,sa3023168,-0.3636029672612375,-inf
Dameury Pena,MIN,0.25,1.0,0.9251,0.1671,0.1362,0.0221,0.0019,0.0069,0.0732,0.0648,0.054,0.0,0.2057,0.011,0.007,0.0029,,0.0133,0.0037,0.180629,0.054,0.2057,0.262518,0.232775,0.231002,0.210722,0.463777,0.0503729,4.06911,0.222655,0.0,-0.000426479,0.0369287,-0.0800493,32.6925,-0.000426479,0.0,-0.0774403442046605,-0.0289999991655349,-0.0075501,999.0,,,,sa3021624,-0.3584511993678469,-inf
Tevin Tucker,COL,0.25,1.0,0.9056,0.1491,0.1148,0.0224,0.0027,0.0093,0.0738,0.0625,0.0705,0.0,0.3393,0.014,0.007,0.0029,,0.0138,0.0039,0.164642,0.0705,0.3393,0.207781,0.234279,0.226259,0.211955,0.460538,0.0616166,4.34661,0.247872,0.0,-0.000392485,0.0379216,-0.0790565,19.2219,-0.000392485,0.0,-0.0969875559676438,0.0040000001899898,-0.00616429,999.0,,,,sa3022558,-0.35220532613230526,-inf
Jose Salas,MIN,0.25,1.0,0.9302,0.1737,0.1281,0.0329,0.0025,0.0102,0.079,0.0722,0.0489,0.0,0.282,0.011,0.007,0.0029,,0.0217,0.0061,0.186734,0.0489,0.282,0.173404,0.234279,0.260374,0.221362,0.494654,0.0736401,4.94748,0.253488,0.0,0.000385686,0.0454926,-0.0714855,40.177,0.000385686,0.0,-0.0680643628293182,0.0040000001899898,-0.0031736,999.0,,,,sa3014690,-0.35179119508455714,-inf
Miguel Sosa,PIT,0.25,1.0,0.9005,0.1441,0.1076,0.0219,0.0018,0.0127,0.0757,0.0673,0.0796,0.0,0.3415,0.01,0.007,0.0029,,0.0097,0.0027,0.160022,0.0796,0.3415,0.233089,0.23438,0.230539,0.213913,0.464918,0.0705164,3.71431,0.237484,0.0,-0.000709903,0.0394977,-0.0774804,31.0582,-0.000709903,0.0,-0.0831510392017662,-0.0120000001043081,-0.00638773,999.0,,,,sa3016325,-0.35176098739930006,-inf
Natanael Yuten,BOS,0.25,1.0,0.9391,0.1845,0.1362,0.0319,0.0035,0.0129,0.0815,0.0791,0.042,0.0,0.2882,0.009,0.007,0.0029,,0.0149,0.0045,0.196465,0.042,0.2882,0.145732,0.236185,0.279097,0.228197,0.515282,0.0826323,4.51344,0.266046,0.0,-0.00031999,0.0509943,-0.0659837,38.5139,-0.00031999,0.0,-0.0706730064412113,-0.0120000001043081,-0.00509546,999.0,,,,sa3018486,-0.34404392765300046,-inf
Gavin Dugas,WSN,0.25,1.0,0.9166,0.162,0.1206,0.0296,0.0015,0.0103,0.0757,0.0685,0.0515,0.0,0.3246,0.022,0.007,0.0029,,0.0121,0.0034,0.17674,0.0515,0.3246,0.158657,0.236185,0.246018,0.218931,0.482203,0.0692778,4.10561,0.257686,0.0,-0.000488941,0.0435362,-0.0734418,37.386,-0.000488941,0.0,-0.0753632377600297,0.0040000001899898,-0.00393098,999.0,,,,sa3022667,-0.34435762316402135,-inf
Caden Rose,BOS,0.25,1.0,0.9271,0.1723,0.1194,0.0277,0.0031,0.0221,0.0867,0.088,0.05,0.0,0.3256,0.013,0.007,0.0029,,0.0115,0.0032,0.185848,0.05,0.3256,0.153563,0.235984,0.293927,0.234749,0.529912,0.108079,4.32275,0.256139,0.0,-0.000435598,0.0562677,-0.0607104,43.1226,-0.000435598,0.0,-0.0655152724357321,-0.0120000001043081,-0.00456278,999.0,,,,sa3023458,-0.34455922399058775,-inf
Kehden Hettiger,PHI,0.25,1.0,0.8917,0.137,0.1012,0.0199,0.0017,0.0142,0.0791,0.0687,0.0884,0.0,0.3106,0.01,0.007,0.0029,,0.0088,0.0025,0.153639,0.0884,0.3106,0.28461,0.236085,0.227543,0.214744,0.463628,0.0739038,3.67182,0.213975,0.0,-0.000827843,0.040166,-0.0768121,33.6143,-0.000827843,0.0,-0.0802123715984635,0.0209999997168779,-0.00267607,999.0,,,,sa3022812,-0.3447134875293987,-inf
Ty Hanchey,SFG,0.25,1.0,0.9144,0.1595,0.1208,0.0235,0.0021,0.0131,0.0773,0.0713,0.0647,0.002,0.2632,0.011,0.007,0.0029,,0.0087,0.0024,0.174431,0.0647,0.2632,0.245821,0.235884,0.247703,0.21838,0.483588,0.0732721,3.65818,0.226942,0.0,-0.000767092,0.0430923,-0.0738858,38.618,-0.000767092,0.0,-0.0741681925137527,0.0209999997168779,-0.00205184,999.0,,,,sa3022684,-0.3455745309519448,-inf
Joe Olsavsky,ATL,0.25,1.0,0.9072,0.1521,0.111,0.026,0.0019,0.0132,0.0814,0.0714,0.0699,0.0,0.3351,0.013,0.007,0.0029,,0.0114,0.0032,0.167659,0.0699,0.3351,0.208594,0.235683,0.244158,0.218728,0.479841,0.0764991,4.05286,0.24545,0.0,-0.000546361,0.0433729,-0.0736051,35.6927,-0.000546361,0.0,-0.0774454574566334,0.0040000001899898,-0.00414603,999.0,,,,sa3023289,-0.34626494204051156,-inf
